"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Grants Management","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AO","Heterosexual / straight","85","[c]","21590","21170"
"Leaver CS","2022","Human Resources","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Heterosexual / straight","115","[c]","26950","27570"
"Leaver CS","2022","Human Resources","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G7","Heterosexual / straight","55","[c]","53990","53680"
"Leaver CS","2022","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HEO","Heterosexual / straight","85","[c]","33890","33350"
"Leaver CS","2022","Human Resources","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO","Heterosexual / straight","85","[c]","41670","40580"
"Leaver CS","2022","Human Resources","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AO","Heterosexual / straight","105","[c]","22080","22200"
"Leaver CS","2022","Legal","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Heterosexual / straight","65","[c]","27980","27350"
"Leaver CS","2022","Legal","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6","Heterosexual / straight","45","[c]","70350","69840"
"Leaver CS","2022","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G7","Heterosexual / straight","185","[c]","55560","55000"
"Leaver CS","2022","Legal","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","G7","Unknown","55","[c]","56870","55610"
"Leaver CS","2022","Legal","HEO","Heterosexual / straight","45","[c]","36930","38000"
"Leaver CS","2022","Legal","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO","Heterosexual / straight","35","[c]","46110","41330"
"Leaver CS","2022","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA","Heterosexual / straight","910","[c]","18860","18850"
"Leaver CS","2022","No function","AA","LGBO","95","[c]","18680","18310"
"Leaver CS","2022","No function","AA","Undeclared","115","[c]","18640","18310"
"Leaver CS","2022","No function","AA","Unknown","650","[c]","19180","18830"
"Leaver CS","2022","No function","AO","Heterosexual / straight","5365","[c]","21520","21260"
"Leaver CS","2022","No function","AO","LGBO","470","[c]","21420","21260"
"Leaver CS","2022","No function","AO","Undeclared","575","[c]","21380","21260"
"Leaver CS","2022","No function","AO","Unknown","2315","[c]","21690","21260"
"Leaver CS","2022","No function","EO","Heterosexual / straight","4095","[c]","27950","27570"
"Leaver CS","2022","No function","EO","LGBO","385","[c]","27800","27570"
"Leaver CS","2022","No function","EO","Undeclared","560","[c]","27740","27570"
"Leaver CS","2022","No function","EO","Unknown","1190","[c]","27740","27570"
"Leaver CS","2022","No function","G6","Heterosexual / straight","295","[c]","69700","66990"
"Leaver CS","2022","No function","G6","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6","Undeclared","60","[c]","70760","67810"
"Leaver CS","2022","No function","G6","Unknown","100","[c]","69200","66580"
"Leaver CS","2022","No function","G7","Heterosexual / straight","800","[c]","55630","53860"
"Leaver CS","2022","No function","G7","LGBO","60","[c]","57470","54700"
"Leaver CS","2022","No function","G7","Undeclared","160","[c]","55630","53860"
"Leaver CS","2022","No function","G7","Unknown","275","[c]","54190","53380"
"Leaver CS","2022","No function","HEO","Heterosexual / straight","1325","[c]","32840","32330"
"Leaver CS","2022","No function","HEO","LGBO","105","[c]","33000","33320"
"Leaver CS","2022","No function","HEO","Undeclared","210","[c]","33650","32940"
"Leaver CS","2022","No function","HEO","Unknown","485","[c]","32790","32790"
"Leaver CS","2022","No function","SCS level","Heterosexual / straight","235","[c]","95540","94340"
"Leaver CS","2022","No function","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","SCS level","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","SCS level","Unknown","80","[c]","99290","89490"
"Leaver CS","2022","No function","SEO","Heterosexual / straight","1085","[c]","41570","40220"
"Leaver CS","2022","No function","SEO","LGBO","65","[c]","40800","40230"
"Leaver CS","2022","No function","SEO","Undeclared","200","[c]","42220","40860"
"Leaver CS","2022","No function","SEO","Unknown","285","[c]","41610","40650"
"Leaver CS","2022","No function","Unknown","Heterosexual / straight","1040","[c]","32300","28200"
"Leaver CS","2022","No function","Unknown","LGBO","90","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Undeclared","95","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","590","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AO","Heterosexual / straight","30","[c]","21940","21260"
"Leaver CS","2022","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","Heterosexual / straight","160","[c]","23350","23170"
"Leaver CS","2022","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","Unknown","45","[c]","22980","23240"
"Leaver CS","2022","Project Delivery","G6","Heterosexual / straight","65","[c]","68160","67330"
"Leaver CS","2022","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G7","Heterosexual / straight","100","[c]","54660","54540"
"Leaver CS","2022","Project Delivery","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G7","Unknown","45","[c]","53940","53000"
"Leaver CS","2022","Project Delivery","HEO","Heterosexual / straight","225","[c]","31760","32230"
"Leaver CS","2022","Project Delivery","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HEO","Unknown","45","[c]","32480","33000"
"Leaver CS","2022","Project Delivery","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO","Heterosexual / straight","195","[c]","41090","40580"
"Leaver CS","2022","Project Delivery","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO","Undeclared","30","[c]","41640","40580"
"Leaver CS","2022","Project Delivery","SEO","Unknown","60","[c]","40730","40000"
"Leaver CS","2022","Project Delivery","Unknown","Heterosexual / straight","95","[c]","37550","39250"
"Leaver CS","2022","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA","Heterosexual / straight","55","[c]","19170","19010"
"Leaver CS","2022","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA","Unknown","45","[c]","19800","19010"
"Leaver CS","2022","Property","AO","Heterosexual / straight","70","[c]","21950","22010"
"Leaver CS","2022","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","AO","Unknown","55","[c]","22460","22010"
"Leaver CS","2022","Property","EO","Heterosexual / straight","60","[c]","25740","26030"
"Leaver CS","2022","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","G7","Heterosexual / straight","30","[c]","56470","54540"
"Leaver CS","2022","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","HEO","Heterosexual / straight","65","[c]","34100","33300"
"Leaver CS","2022","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","SEO","Heterosexual / straight","65","[c]","42480","41410"
"Leaver CS","2022","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","AA","Heterosexual / straight","115","[c]","20910","19810"
"Leaver CS","2022","Security","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","AA","Unknown","40","[c]","22330","22630"
"Leaver CS","2022","Security","AO","Heterosexual / straight","230","[c]","32470","39070"
"Leaver CS","2022","Security","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","AO","Undeclared","50","[c]","34160","39070"
"Leaver CS","2022","Security","AO","Unknown","60","[c]","29670","26750"
"Leaver CS","2022","Security","EO","Heterosexual / straight","80","[c]","33580","29250"
"Leaver CS","2022","Security","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HEO","Heterosexual / straight","55","[c]","38300","33630"
"Leaver CS","2022","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO","Heterosexual / straight","40","[c]","45410","40820"
"Leaver CS","2022","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Heterosexual / straight","325","[c]","19940","19550"
"Leaver CS","2022","Unknown","AA","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Undeclared","40","[c]","19980","19560"
"Leaver CS","2022","Unknown","AA","Unknown","250","[c]","21680","21620"
"Leaver CS","2022","Unknown","AO","Heterosexual / straight","1160","[c]","22020","21430"
"Leaver CS","2022","Unknown","AO","LGBO","55","[c]","21880","21260"
"Leaver CS","2022","Unknown","AO","Undeclared","135","[c]","22170","21680"
"Leaver CS","2022","Unknown","AO","Unknown","3040","[c]","22320","21260"
"Leaver CS","2022","Unknown","EO","Heterosexual / straight","1145","[c]","27920","27570"
"Leaver CS","2022","Unknown","EO","LGBO","70","[c]","26880","27230"
"Leaver CS","2022","Unknown","EO","Undeclared","195","[c]","28580","27800"
"Leaver CS","2022","Unknown","EO","Unknown","1480","[c]","27780","27570"
"Leaver CS","2022","Unknown","G6","Heterosexual / straight","130","[c]","73100","74710"
"Leaver CS","2022","Unknown","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Unknown","155","[c]","70350","75340"
"Leaver CS","2022","Unknown","G7","Heterosexual / straight","195","[c]","58230","57680"
"Leaver CS","2022","Unknown","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Unknown","300","[c]","57840","57430"
"Leaver CS","2022","Unknown","HEO","Heterosexual / straight","500","[c]","35230","35070"
"Leaver CS","2022","Unknown","HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Undeclared","95","[c]","35000","34830"
"Leaver CS","2022","Unknown","HEO","Unknown","795","[c]","35940","35050"
"Leaver CS","2022","Unknown","SCS level","Heterosexual / straight","65","[c]","98250","94380"
"Leaver CS","2022","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Heterosexual / straight","335","[c]","43320","42200"
"Leaver CS","2022","Unknown","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Undeclared","55","[c]","43270","43820"
"Leaver CS","2022","Unknown","SEO","Unknown","380","[c]","43230","42170"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","280","[c]","36080","33270"
"Leaver Dept.","2022","Analysis","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","G6","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","G7","Heterosexual / straight","55","[c]","54900","53600"
"Leaver Dept.","2022","Analysis","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","G7","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HEO","Heterosexual / straight","105","[c]","33230","33300"
"Leaver Dept.","2022","Analysis","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HEO","Unknown","35","[c]","31430","30210"
"Leaver Dept.","2022","Analysis","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","SEO","Heterosexual / straight","65","[c]","41900","42410"
"Leaver Dept.","2022","Analysis","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G7","Heterosexual / straight","50","[c]","52700","52610"
"Leaver Dept.","2022","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","HEO","Heterosexual / straight","45","[c]","32160","32780"
"Leaver Dept.","2022","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","HEO","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO","Heterosexual / straight","80","[c]","40530","40580"
"Leaver Dept.","2022","Commercial","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
