"Status","Year","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Property","HM Revenue and Customs","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","South West (England)","30","[c]","23750","22010"
"Leaver CS","2022","Property","HM Revenue and Customs","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","West Midlands (England)","10","[c]","30760","27000"
"Leaver CS","2022","Property","HM Revenue and Customs","Yorkshire and The Humber","80","[c]","23650","22040"
"Leaver CS","2022","Property","Ministry of Defence","East Midlands (England)","25","[c]","22690","19010"
"Leaver CS","2022","Property","Ministry of Defence","East of England","30","[c]","26910","21830"
"Leaver CS","2022","Property","Ministry of Defence","London","15","[c]","42790","32750"
"Leaver CS","2022","Property","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Scotland","15","[c]","31610","33300"
"Leaver CS","2022","Property","Ministry of Defence","South East (England)","45","[c]","32730","33300"
"Leaver CS","2022","Property","Ministry of Defence","South West (England)","35","[c]","34410","33300"
"Leaver CS","2022","Property","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","West Midlands (England)","10","[c]","33450","33300"
"Leaver CS","2022","Property","Ministry of Defence","Yorkshire and The Humber","15","[c]","33190","33300"
"Leaver CS","2022","Property","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","Scotland","25","[c]","31090","26900"
"Leaver CS","2022","Property","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","Yorkshire and The Humber","40","[c]","29350","26670"
"Leaver CS","2022","Security","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","South East (England)","15","[c]","34390","33390"
"Leaver CS","2022","Security","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","East Midlands (England)","20","[c]","25750","26510"
"Leaver CS","2022","Security","Ministry of Defence","East of England","80","[c]","37220","33500"
"Leaver CS","2022","Security","Ministry of Defence","London","60","[c]","32350","29250"
"Leaver CS","2022","Security","Ministry of Defence","North West (England)","20","[c]","26660","24070"
"Leaver CS","2022","Security","Ministry of Defence","Northern Ireland","15","[c]","22090","20560"
"Leaver CS","2022","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Scotland","105","[c]","35020","39070"
"Leaver CS","2022","Security","Ministry of Defence","South East (England)","160","[c]","30980","26840"
"Leaver CS","2022","Security","Ministry of Defence","South West (England)","125","[c]","28770","25680"
"Leaver CS","2022","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Wales","10","[c]","21670","19810"
"Leaver CS","2022","Security","Ministry of Defence","West Midlands (England)","30","[c]","31710","36190"
"Leaver CS","2022","Security","Ministry of Defence","Yorkshire and The Humber","30","[c]","33410","39070"
"Leaver CS","2022","Security","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Wales","10","[c]","32500","24030"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","15","[c]","45170","38820"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","25","[c]","29350","21270"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","East Midlands (England)","95","[c]","24050","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","East of England","70","[c]","27610","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","London","160","[c]","33140","31060"
"Leaver CS","2022","Unknown","Department for Work and Pensions","North East (England)","125","[c]","25490","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","North West (England)","225","[c]","26110","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Scotland","100","[c]","24150","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","South East (England)","80","[c]","27290","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","South West (England)","55","[c]","24440","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","20","[c]","31360","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Wales","65","[c]","24350","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","West Midlands (England)","105","[c]","24640","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Yorkshire and The Humber","210","[c]","26100","21260"
"Leaver CS","2022","Unknown","Department of Health and Social Care","London","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","London","185","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","East Midlands (England)","320","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","East of England","90","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","London","450","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","North East (England)","790","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","North West (England)","785","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Northern Ireland","110","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Scotland","770","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","South East (England)","170","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","South West (England)","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Wales","300","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","West Midlands (England)","300","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Yorkshire and The Humber","365","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","East of England","130","[c]","26780","25310"
"Leaver CS","2022","Unknown","Home Office","London","840","[c]","38690","34630"
"Leaver CS","2022","Unknown","Home Office","North East (England)","75","[c]","24660","21680"
"Leaver CS","2022","Unknown","Home Office","North West (England)","415","[c]","27380","24890"
"Leaver CS","2022","Unknown","Home Office","Northern Ireland","50","[c]","24000","21680"
"Leaver CS","2022","Unknown","Home Office","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Scotland","75","[c]","27060","24880"
"Leaver CS","2022","Unknown","Home Office","South East (England)","180","[c]","29250","27370"
"Leaver CS","2022","Unknown","Home Office","South West (England)","10","[c]","29330","27320"
"Leaver CS","2022","Unknown","Home Office","Wales","55","[c]","25780","24880"
"Leaver CS","2022","Unknown","Home Office","West Midlands (England)","55","[c]","28350","26160"
"Leaver CS","2022","Unknown","Home Office","Yorkshire and The Humber","185","[c]","29140","25040"
"Leaver CS","2022","Unknown","Ministry of Defence","East Midlands (England)","125","[c]","27530","22330"
"Leaver CS","2022","Unknown","Ministry of Defence","East of England","190","[c]","28250","21830"
"Leaver CS","2022","Unknown","Ministry of Defence","London","125","[c]","41780","37640"
"Leaver CS","2022","Unknown","Ministry of Defence","North East (England)","15","[c]","29460","22160"
"Leaver CS","2022","Unknown","Ministry of Defence","North West (England)","45","[c]","25250","22170"
"Leaver CS","2022","Unknown","Ministry of Defence","Northern Ireland","35","[c]","26390","22580"
"Leaver CS","2022","Unknown","Ministry of Defence","Overseas","55","[c]","42090","40350"
"Leaver CS","2022","Unknown","Ministry of Defence","Scotland","115","[c]","29840","23330"
"Leaver CS","2022","Unknown","Ministry of Defence","South East (England)","485","[c]","27240","21830"
"Leaver CS","2022","Unknown","Ministry of Defence","South West (England)","365","[c]","31010","26670"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","260","[c]","35700","33270"
"Leaver CS","2022","Unknown","Ministry of Defence","Wales","60","[c]","29700","22330"
"Leaver CS","2022","Unknown","Ministry of Defence","West Midlands (England)","110","[c]","29900","26670"
"Leaver CS","2022","Unknown","Ministry of Defence","Yorkshire and The Humber","140","[c]","27680","26670"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Scotland","775","[c]","38600","31950"
"Leaver CS","2022","Unknown","Scottish Government","Unknown","10","[c]","33040","28980"
"Leaver CS","2022","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Wales","245","[c]","42620","37410"
"Leaver Dept.","2022","Analysis","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy","London","35","[c]","43840","34100"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Digital, Culture, Media and Sport","London","15","[c]","46220","38290"
"Leaver Dept.","2022","Analysis","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Education","London","20","[c]","48970","45540"
"Leaver Dept.","2022","Analysis","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Education","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Education","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for International Trade","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities","London","45","[c]","43880","42980"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions","London","15","[c]","42460","37380"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","10","[c]","45170","47200"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","London","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Food Standards Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Treasury","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence","London","15","[c]","44620","47000"
"Leaver Dept.","2022","Analysis","Ministry of Defence","South East (England)","10","[c]","41990","40530"
"Leaver Dept.","2022","Analysis","Ministry of Defence","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","London","25","[c]","39460","33570"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","South East (England)","20","[c]","32390","29540"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","Wales","40","[c]","34070","30710"
"Leaver Dept.","2022","Analysis","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office","London","30","[c]","50860","54700"
"Leaver Dept.","2022","Commercial","Cabinet Office","North West (England)","10","[c]","41680","39170"
"Leaver Dept.","2022","Commercial","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Transport","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","London","115","[c]","49440","52860"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","South West (England)","30","[c]","44800","46940"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","Yorkshire and The Humber","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office","Scotland","10","[c]","37650","33930"
"Leaver Dept.","2022","Commercial","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence","Scotland","10","[c]","35730","36100"
"Leaver Dept.","2022","Commercial","Ministry of Defence","South East (England)","10","[c]","34560","40580"
"Leaver Dept.","2022","Commercial","Ministry of Defence","South West (England)","30","[c]","39090","37400"
"Leaver Dept.","2022","Commercial","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office","London","60","[c]","44250","39810"
"Leaver Dept.","2022","Communications","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy","London","20","[c]","46840","40220"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education","London","10","[c]","33840","33220"
"Leaver Dept.","2022","Communications","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
