"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","FCDO Services","Digital, Data and Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Digital, Data and Technology","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Finance","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Other","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Property","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Security","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Unknown","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Unknown","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","Male","105","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Scotland","Female","40","[c]","29590","25940"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Scotland","Male","70","[c]","30190","27360"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Other","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Other","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Other","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Legal","London","Female","80","[c]","59780","57280"
"Leaver CS","2022","Government Legal Department","Legal","London","Male","50","[c]","59800","53060"
"Leaver CS","2022","Government Legal Department","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Other","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Other","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Unknown","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
