"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","AO","30","[c]","21870","21820"
"Leaver Dept.","2022","Unknown","Undeclared","EO","45","[c]","26670","26880"
"Leaver Dept.","2022","Unknown","Undeclared","G6","50","[c]","70620","67650"
"Leaver Dept.","2022","Unknown","Undeclared","G7","110","[c]","53260","52610"
"Leaver Dept.","2022","Unknown","Undeclared","HEO","90","[c]","32430","32330"
"Leaver Dept.","2022","Unknown","Undeclared","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","SEO","100","[c]","39940","40070"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","35","[c]","19840","19200"
"Leaver Dept.","2022","Unknown","Unknown","AO","490","[c]","21750","21260"
"Leaver Dept.","2022","Unknown","Unknown","EO","625","[c]","27540","27570"
"Leaver Dept.","2022","Unknown","Unknown","G6","260","[c]","68380","65880"
"Leaver Dept.","2022","Unknown","Unknown","G7","540","[c]","54590","54700"
"Leaver Dept.","2022","Unknown","Unknown","HEO","1255","[c]","32240","32000"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","135","[c]","88300","81660"
"Leaver Dept.","2022","Unknown","Unknown","SEO","460","[c]","40880","40600"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","135","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","AA","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","AO","130","[c]","22230","22270"
"Leaver Dept.","2022","Unknown","White","EO","200","[c]","27220","27510"
"Leaver Dept.","2022","Unknown","White","G6","150","[c]","70050","68270"
"Leaver Dept.","2022","Unknown","White","G7","350","[c]","53190","52540"
"Leaver Dept.","2022","Unknown","White","HEO","290","[c]","33460","33570"
"Leaver Dept.","2022","Unknown","White","SCS level","100","[c]","113760","114000"
"Leaver Dept.","2022","Unknown","White","SEO","320","[c]","40440","40470"
"Leaver Dept.","2022","Unknown","White","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","AO","75","[c]","21910","21260"
"New entrant CS","2022","Declared disabled","Asian","EO","110","[c]","27870","27570"
"New entrant CS","2022","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","HEO","50","[c]","33860","33210"
"New entrant CS","2022","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","40","[c]","27290","25910"
"New entrant CS","2022","Declared disabled","Black","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","AO","50","[c]","23820","22600"
"New entrant CS","2022","Declared disabled","Black","EO","90","[c]","28720","28500"
"New entrant CS","2022","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","105","[c]","31640","30200"
"New entrant CS","2022","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","AO","55","[c]","21640","21260"
"New entrant CS","2022","Declared disabled","Mixed","EO","80","[c]","27400","27570"
"New entrant CS","2022","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","HEO","35","[c]","33600","33570"
"New entrant CS","2022","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","45","[c]","30430","27060"
"New entrant CS","2022","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","35","[c]","27010","27230"
"New entrant CS","2022","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","AA","170","[c]","20560","20890"
"New entrant CS","2022","Declared disabled","White","AO","1175","[c]","21830","21260"
"New entrant CS","2022","Declared disabled","White","EO","835","[c]","26970","27570"
"New entrant CS","2022","Declared disabled","White","G6","30","[c]","65780","65310"
"New entrant CS","2022","Declared disabled","White","G7","160","[c]","53260","52740"
"New entrant CS","2022","Declared disabled","White","HEO","525","[c]","32080","32330"
"New entrant CS","2022","Declared disabled","White","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SEO","230","[c]","39460","39460"
"New entrant CS","2022","Declared disabled","White","Unknown","930","[c]","29190","26890"
"New entrant CS","2022","Declared non-disabled","Asian","AA","85","[c]","20900","21050"
"New entrant CS","2022","Declared non-disabled","Asian","AO","1255","[c]","22040","21260"
"New entrant CS","2022","Declared non-disabled","Asian","EO","1355","[c]","27780","27570"
"New entrant CS","2022","Declared non-disabled","Asian","G6","35","[c]","67880","65920"
"New entrant CS","2022","Declared non-disabled","Asian","G7","200","[c]","54500","53050"
"New entrant CS","2022","Declared non-disabled","Asian","HEO","560","[c]","33250","33080"
"New entrant CS","2022","Declared non-disabled","Asian","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SEO","280","[c]","40460","40070"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","205","[c]","27830","24770"
"New entrant CS","2022","Declared non-disabled","Black","AA","40","[c]","22550","21790"
"New entrant CS","2022","Declared non-disabled","Black","AO","530","[c]","23150","21260"
"New entrant CS","2022","Declared non-disabled","Black","EO","675","[c]","28250","27570"
"New entrant CS","2022","Declared non-disabled","Black","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","G7","75","[c]","53550","53050"
"New entrant CS","2022","Declared non-disabled","Black","HEO","280","[c]","33360","33080"
"New entrant CS","2022","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SEO","165","[c]","40800","40070"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","330","[c]","29790","27980"
"New entrant CS","2022","Declared non-disabled","Mixed","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","AO","350","[c]","22830","21260"
"New entrant CS","2022","Declared non-disabled","Mixed","EO","290","[c]","27340","27530"
"New entrant CS","2022","Declared non-disabled","Mixed","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","G7","55","[c]","53680","53130"
"New entrant CS","2022","Declared non-disabled","Mixed","HEO","180","[c]","32820","33080"
"New entrant CS","2022","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SEO","65","[c]","40180","39700"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","145","[c]","28230","24800"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AO","105","[c]","23590","21750"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","EO","75","[c]","27960","27570"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","HEO","40","[c]","33160","32790"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SEO","35","[c]","40760","40070"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","35","[c]","30260","27980"
"New entrant CS","2022","Declared non-disabled","Undeclared","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","AO","125","[c]","22310","21260"
"New entrant CS","2022","Declared non-disabled","Undeclared","EO","105","[c]","27670","27570"
"New entrant CS","2022","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","HEO","55","[c]","32590","33000"
"New entrant CS","2022","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SEO","45","[c]","40460","39930"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","50","[c]","29040","26940"
"New entrant CS","2022","Declared non-disabled","Unknown","AA","95","[c]","20020","20950"
"New entrant CS","2022","Declared non-disabled","Unknown","AO","440","[c]","21390","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","115","[c]","25590","24920"
"New entrant CS","2022","Declared non-disabled","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G7","45","[c]","51190","48030"
"New entrant CS","2022","Declared non-disabled","Unknown","HEO","145","[c]","29450","29230"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO","75","[c]","38600","38070"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","AA","1495","[c]","20560","20890"
"New entrant CS","2022","Declared non-disabled","White","AO","8715","[c]","22250","21260"
"New entrant CS","2022","Declared non-disabled","White","EO","6035","[c]","26840","27230"
"New entrant CS","2022","Declared non-disabled","White","G6","365","[c]","67590","65310"
"New entrant CS","2022","Declared non-disabled","White","G7","1665","[c]","53340","52290"
"New entrant CS","2022","Declared non-disabled","White","HEO","3975","[c]","32250","32330"
"New entrant CS","2022","Declared non-disabled","White","SCS level","155","[c]","94540","87500"
"New entrant CS","2022","Declared non-disabled","White","SEO","2170","[c]","40390","40000"
"New entrant CS","2022","Declared non-disabled","White","Unknown","3405","[c]","28930","24800"
"New entrant CS","2022","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","AO","60","[c]","21570","21260"
"New entrant CS","2022","Undeclared","Asian","EO","50","[c]","27990","27570"
"New entrant CS","2022","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","HEO","35","[c]","33330","33080"
"New entrant CS","2022","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AO","65","[c]","22130","21260"
"New entrant CS","2022","Undeclared","Undeclared","EO","70","[c]","27620","27570"
"New entrant CS","2022","Undeclared","Undeclared","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","G7","30","[c]","53290","53350"
"New entrant CS","2022","Undeclared","Undeclared","HEO","55","[c]","31950","31830"
"New entrant CS","2022","Undeclared","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","SEO","35","[c]","40430","38650"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","50","[c]","33910","29900"
"New entrant CS","2022","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","AA","65","[c]","20240","20380"
"New entrant CS","2022","Undeclared","White","AO","325","[c]","21830","21260"
"New entrant CS","2022","Undeclared","White","EO","260","[c]","26850","27230"
"New entrant CS","2022","Undeclared","White","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","G7","60","[c]","52620","52080"
"New entrant CS","2022","Undeclared","White","HEO","175","[c]","31930","32000"
"New entrant CS","2022","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","SEO","105","[c]","40370","40050"
"New entrant CS","2022","Undeclared","White","Unknown","190","[c]","28900","27580"
"New entrant CS","2022","Unknown","Asian","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","AO","140","[c]","22080","21250"
"New entrant CS","2022","Unknown","Asian","EO","215","[c]","27310","26590"
"New entrant CS","2022","Unknown","Asian","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","G7","35","[c]","54730","53240"
"New entrant CS","2022","Unknown","Asian","HEO","125","[c]","32780","32790"
"New entrant CS","2022","Unknown","Asian","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","SEO","75","[c]","40730","40230"
"New entrant CS","2022","Unknown","Asian","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AO","35","[c]","22630","21250"
"New entrant CS","2022","Unknown","Black","EO","80","[c]","27710","27570"
"New entrant CS","2022","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HEO","40","[c]","33550","33040"
"New entrant CS","2022","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","EO","65","[c]","27480","26880"
"New entrant CS","2022","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HEO","40","[c]","33380","33080"
"New entrant CS","2022","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","EO","35","[c]","26930","25860"
"New entrant CS","2022","Unknown","Undeclared","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","HEO","30","[c]","32600","32790"
"New entrant CS","2022","Unknown","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA","1470","[c]","20850","20890"
"New entrant CS","2022","Unknown","Unknown","AO","6000","[c]","22470","21260"
"New entrant CS","2022","Unknown","Unknown","EO","4470","[c]","26960","26820"
"New entrant CS","2022","Unknown","Unknown","G6","290","[c]","69980","65560"
"New entrant CS","2022","Unknown","Unknown","G7","905","[c]","56030","54050"
"New entrant CS","2022","Unknown","Unknown","HEO","2675","[c]","31620","31540"
"New entrant CS","2022","Unknown","Unknown","SCS level","130","[c]","102240","88600"
"New entrant CS","2022","Unknown","Unknown","SEO","1150","[c]","40470","40180"
"New entrant CS","2022","Unknown","Unknown","Unknown","3395","[c]","27660","25890"
"New entrant CS","2022","Unknown","White","AA","175","[c]","20560","19810"
"New entrant CS","2022","Unknown","White","AO","745","[c]","22110","21300"
"New entrant CS","2022","Unknown","White","EO","1075","[c]","27560","26590"
"New entrant CS","2022","Unknown","White","G6","90","[c]","68370","66760"
"New entrant CS","2022","Unknown","White","G7","275","[c]","53520","52670"
"New entrant CS","2022","Unknown","White","HEO","695","[c]","33070","32790"
"New entrant CS","2022","Unknown","White","SCS level","30","[c]","100340","97110"
"New entrant CS","2022","Unknown","White","SEO","450","[c]","40080","40000"
"New entrant CS","2022","Unknown","White","Unknown","150","[c]","28820","26310"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
