"Status","Year","Organisation","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","170","[c]","28090","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Outside London","155","[c]","26690","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","Outside London","160","[c]","28760","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","Outside London","285","[c]","26060","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Outside London","90","[c]","24160","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","Outside London","155","[c]","24910","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","Outside London","70","[c]","25810","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","225","[c]","26500","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Unknown","85","[c]","30280","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wales","East Wales","Outside London","145","[c]","25070","26120"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","Outside London","265","[c]","24460","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","120","[c]","25550","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Outside London","150","[c]","25990","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","Outside London","375","[c]","25720","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","105","[c]","25340","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Outside London","45","[c]","27480","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Outside London","275","[c]","26940","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Outside London","455","[c]","29440","27570"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","London","Inner London - West","London","405","[c]","45160","40650"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Scotland","West Central Scotland","Outside London","10","[c]","27850","23230"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","Unknown","Unknown","420","[c]","24530","21840"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","40","[c]","33350","30730"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","27720","26780"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","28750","27350"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East of England","East Anglia","Outside London","20","[c]","27570","26700"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East of England","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Outer London - East and North East","London","20","[c]","29150","30300"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Outer London - West and North West","London","10","[c]","30890","30740"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North East (England)","Northumberland, and Tyne and Wear","Outside London","35","[c]","26150","26130"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester","Outside London","15","[c]","26360","26470"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","Lancashire","Outside London","15","[c]","26430","26470"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","26610","26130"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South East (England)","Kent","Outside London","20","[c]","29760","28620"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","Outside London","15","[c]","27880","27230"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","[c]","30270","26640"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Wales","East Wales","Outside London","15","[c]","27290","26780"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","Outside London","30","[c]","29860","26780"
"Leaver CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","Outside London","15","[c]","25850","26130"
"Leaver CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","Outside London","20","[c]","27500","26130"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","28290","26580"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","Outside London","20","[c]","25900","26130"
"Leaver CS","2022","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","London","Inner London - West","London","15","[c]","49070","53420"
"Leaver CS","2022","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","West Midlands (England)","West Midlands","Outside London","30","[c]","49380","49860"
"Leaver CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","39350","33400"
"Leaver CS","2022","Education Scotland","Scotland","Eastern Scotland","Outside London","20","[c]","60450","71440"
"Leaver CS","2022","Education Scotland","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Scotland","West Central Scotland","Outside London","15","[c]","55060","49860"
"Leaver CS","2022","Estyn","Wales","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","Inner London - West","London","15","[c]","51760","44350"
"Leaver CS","2022","FCDO Services","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","55","[c]","41500","33390"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Scotland","North Eastern Scotland","Outside London","20","[c]","35520","31540"
"Leaver CS","2022","Food Standards Scotland","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","Inner London - West","London","245","[c]","54730","55060"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","Overseas","30","[c]","64320","63000"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Southern Scotland","Outside London","55","[c]","38190","33930"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Scotland","Eastern Scotland","Outside London","40","[c]","29400","27360"
"Leaver CS","2022","Forestry and Land Scotland","Scotland","Highlands and Islands","Outside London","35","[c]","31090","27360"
"Leaver CS","2022","Forestry and Land Scotland","Scotland","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Scotland","Southern Scotland","Outside London","25","[c]","30000","28980"
"Leaver CS","2022","Forestry and Land Scotland","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","London","Inner London - West","London","25","[c]","49360","45530"
"Leaver CS","2022","Government Actuary's Department","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","London","Inner London - West","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","West Midlands (England)","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","London","Inner London - West","London","195","[c]","52130","51250"
"Leaver CS","2022","Government Legal Department","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","London","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","35","[c]","37830","35000"
"Leaver CS","2022","Health and Safety Executive","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","London","Inner London - East","London","15","[c]","46420","35910"
"Leaver CS","2022","Health and Safety Executive","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","North West (England)","Merseyside","Outside London","75","[c]","37950","31710"
"Leaver CS","2022","Health and Safety Executive","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Scotland","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","East Wales","Outside London","10","[c]","46660","46320"
"Leaver CS","2022","Health and Safety Executive","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","North Yorkshire","Outside London","15","[c]","36680","31660"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","60","[c]","20920","19840"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","115","[c]","20740","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Lincolnshire","Outside London","10","[c]","20710","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","Bedfordshire and Hertfordshire","Outside London","40","[c]","22940","20810"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","East Anglia","Outside London","65","[c]","21520","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","Essex","Outside London","40","[c]","22980","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","London","Inner London - East","London","110","[c]","24370","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","London","Inner London - West","London","275","[c]","29900","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","London","Outer London - East and North East","London","45","[c]","24030","22680"
"Leaver CS","2022","HM Courts and Tribunals Service","London","Outer London - South","London","70","[c]","24770","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","London","Outer London - West and North West","London","65","[c]","24170","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","Northumberland, and Tyne and Wear","Outside London","25","[c]","20800","19700"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","Tees Valley and Durham","Outside London","20","[c]","23290","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","Cumbria","Outside London","10","[c]","25320","20530"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","Greater Manchester","Outside London","140","[c]","24330","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","Lancashire","Outside London","45","[c]","24270","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","Merseyside","Outside London","50","[c]","23590","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","West Central Scotland","Outside London","10","[c]","24260","20810"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","[c]","22930","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","Hampshire and Isle of Wight","Outside London","50","[c]","23680","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","Kent","Outside London","40","[c]","23900","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","Surrey, East and West Sussex","Outside London","55","[c]","23960","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","Outside London","10","[c]","19620","20230"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","Devon","Outside London","30","[c]","21790","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","Dorset and Somerset","Outside London","40","[c]","24480","19970"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","85","[c]","22120","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","East Wales","Outside London","60","[c]","22030","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","West Wales and The Valleys","Outside London","40","[c]","21690","20100"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","30","[c]","21610","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","Shropshire and Staffordshire","Outside London","90","[c]","21720","20450"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","West Midlands","Outside London","125","[c]","23730","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","15","[c]","21360","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","South Yorkshire","Outside London","30","[c]","24870","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","West Yorkshire","Outside London","75","[c]","22460","19570"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","35","[c]","33370","27130"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","31930","27130"
"Leaver CS","2022","HM Land Registry","East of England","East Anglia","Outside London","15","[c]","31900","27130"
"Leaver CS","2022","HM Land Registry","London","Outer London - South","London","45","[c]","34250","30600"
"Leaver CS","2022","HM Land Registry","North East (England)","Tees Valley and Durham","Outside London","45","[c]","28890","27130"
"Leaver CS","2022","HM Land Registry","North West (England)","Lancashire","Outside London","25","[c]","31270","27130"
"Leaver CS","2022","HM Land Registry","North West (England)","Merseyside","Outside London","25","[c]","30910","27130"
"Leaver CS","2022","HM Land Registry","South West (England)","Devon","Outside London","70","[c]","36120","38450"
"Leaver CS","2022","HM Land Registry","South West (England)","Dorset and Somerset","Outside London","25","[c]","29420","27130"
"Leaver CS","2022","HM Land Registry","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","35600","33840"
"Leaver CS","2022","HM Land Registry","Wales","West Wales and The Valleys","Outside London","25","[c]","33780","27130"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","Shropshire and Staffordshire","Outside London","15","[c]","33510","27130"
