"Status","Year","Age","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Unknown","East Midlands (England)","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","East of England","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","East of England","Male","60","[c]","27810","27370"
"Leaver CS","2022","60-64","Unknown","London","Female","150","[c]","38850","31520"
"Leaver CS","2022","60-64","Unknown","London","Male","170","[c]","47450","37580"
"Leaver CS","2022","60-64","Unknown","North East (England)","Female","160","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","North East (England)","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","North West (England)","Female","130","[c]","25700","22080"
"Leaver CS","2022","60-64","Unknown","North West (England)","Male","100","[c]","30040","26080"
"Leaver CS","2022","60-64","Unknown","Northern Ireland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Northern Ireland","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scotland","Female","175","[c]","41480","36130"
"Leaver CS","2022","60-64","Unknown","Scotland","Male","185","[c]","44240","37450"
"Leaver CS","2022","60-64","Unknown","South East (England)","Female","80","[c]","30710","26670"
"Leaver CS","2022","60-64","Unknown","South East (England)","Male","120","[c]","30710","27370"
"Leaver CS","2022","60-64","Unknown","South West (England)","Female","40","[c]","28510","23820"
"Leaver CS","2022","60-64","Unknown","South West (England)","Male","60","[c]","32780","31850"
"Leaver CS","2022","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Male","50","[c]","44630","39040"
"Leaver CS","2022","60-64","Unknown","Wales","Female","75","[c]","44170","37410"
"Leaver CS","2022","60-64","Unknown","Wales","Male","65","[c]","47720","40100"
"Leaver CS","2022","60-64","Unknown","West Midlands (England)","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","West Midlands (England)","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Yorkshire and The Humber","Female","90","[c]","29460","26160"
"Leaver CS","2022","60-64","Unknown","Yorkshire and The Humber","Male","75","[c]","29820","27210"
"Leaver CS","2022","65+","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East Midlands (England)","Female","70","[c]","24760","21260"
"Leaver CS","2022","65+","No function","East Midlands (England)","Male","75","[c]","28130","22170"
"Leaver CS","2022","65+","No function","East of England","Female","80","[c]","28360","27570"
"Leaver CS","2022","65+","No function","East of England","Male","75","[c]","31200","27570"
"Leaver CS","2022","65+","No function","London","Female","170","[c]","38040","30530"
"Leaver CS","2022","65+","No function","London","Male","150","[c]","41580","31880"
"Leaver CS","2022","65+","No function","North East (England)","Female","120","[c]","24300","21260"
"Leaver CS","2022","65+","No function","North East (England)","Male","60","[c]","24570","21260"
"Leaver CS","2022","65+","No function","North West (England)","Female","235","[c]","25690","21410"
"Leaver CS","2022","65+","No function","North West (England)","Male","145","[c]","26940","25730"
"Leaver CS","2022","65+","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Scotland","Female","115","[c]","24440","23230"
"Leaver CS","2022","65+","No function","Scotland","Male","100","[c]","30330","26900"
"Leaver CS","2022","65+","No function","South East (England)","Female","155","[c]","25150","24370"
"Leaver CS","2022","65+","No function","South East (England)","Male","150","[c]","29870","26000"
"Leaver CS","2022","65+","No function","South West (England)","Female","105","[c]","27880","27130"
"Leaver CS","2022","65+","No function","South West (England)","Male","120","[c]","35630","29730"
"Leaver CS","2022","65+","No function","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Wales","Female","80","[c]","23290","21260"
"Leaver CS","2022","65+","No function","Wales","Male","55","[c]","28420","26780"
"Leaver CS","2022","65+","No function","West Midlands (England)","Female","95","[c]","27070","26120"
"Leaver CS","2022","65+","No function","West Midlands (England)","Male","80","[c]","26800","26120"
"Leaver CS","2022","65+","No function","Yorkshire and The Humber","Female","120","[c]","27410","27570"
"Leaver CS","2022","65+","No function","Yorkshire and The Humber","Male","100","[c]","27280","25730"
"Leaver CS","2022","65+","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","South West (England)","Male","35","[c]","41970","42140"
"Leaver CS","2022","65+","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
