"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","EO","60","[c]","27630","27570"
"Leaver Dept.","2022","20-29","Mixed","No function","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","SEO/HEO","80","[c]","35220","34550"
"Leaver Dept.","2022","20-29","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","SEO/HEO","55","[c]","34570","34220"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","SEO/HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Grants Management","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","No function","AA/AO","145","[c]","21160","20970"
"Leaver Dept.","2022","20-29","Unknown","No function","EO","165","[c]","27680","27570"
"Leaver Dept.","2022","20-29","Unknown","No function","G6/G7","80","[c]","55030","54700"
"Leaver Dept.","2022","20-29","Unknown","No function","SEO/HEO","675","[c]","32540","32000"
"Leaver Dept.","2022","20-29","Unknown","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AA/AO","130","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","EO","80","[c]","27110","27570"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","SEO/HEO","120","[c]","37120","36590"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Analysis","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Analysis","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Analysis","SEO/HEO","115","[c]","34630","33910"
"Leaver Dept.","2022","20-29","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","SEO/HEO","40","[c]","36470","34550"
"Leaver Dept.","2022","20-29","White","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Debt","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","SEO/HEO","60","[c]","36160","35590"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Grants Management","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","EO","40","[c]","26610","26930"
"Leaver Dept.","2022","20-29","White","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","SEO/HEO","75","[c]","32520","32000"
"Leaver Dept.","2022","20-29","White","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","No function","AA/AO","500","[c]","21080","21010"
"Leaver Dept.","2022","20-29","White","No function","EO","740","[c]","26640","27540"
"Leaver Dept.","2022","20-29","White","No function","G6/G7","160","[c]","53940","53420"
"Leaver Dept.","2022","20-29","White","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","No function","SEO/HEO","955","[c]","34450","33640"
"Leaver Dept.","2022","20-29","White","No function","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","EO","55","[c]","24540","26100"
"Leaver Dept.","2022","20-29","White","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","SEO/HEO","75","[c]","32730","32410"
"Leaver Dept.","2022","20-29","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","AA/AO","185","[c]","22000","21680"
"Leaver Dept.","2022","20-29","White","Unknown","EO","170","[c]","26620","25030"
"Leaver Dept.","2022","20-29","White","Unknown","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","SEO/HEO","175","[c]","37090","36400"
"Leaver Dept.","2022","20-29","White","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","SEO/HEO","5","[c]","[c]","[c]"
