"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Security","Security","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","South Hampshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Staffordshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Telford and Wrekin","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Westminster","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Westminster","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Wiltshire","Male","30","[c]","27270","24800"
"Leaver CS","2022","Security","Security","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Westminster","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","York","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","York","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Westminster","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Westminster","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Croydon","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Croydon","Male","35","[c]","50910","45600"
"Leaver CS","2022","Unknown","Digital, Data and Technology","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Greater Manchester South West","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Sheffield","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Sheffield","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Westminster","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Westminster","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Westminster","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Cambridgeshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Cardiff and Vale of Glamorgan","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Central Hampshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Dorset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Dorset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Lincolnshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Oxfordshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Oxfordshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Shropshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Shropshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Westminster","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Westminster","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Wiltshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Wiltshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Cardiff and Vale of Glamorgan","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Croydon","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Croydon","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Liverpool","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Croydon","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","East Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","East Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Harrow and Hillingdon","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Harrow and Hillingdon","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Glasgow City","Female","[c]","[c]","[c]","[c]"
