"Status","Year","Organisation","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Crown Prosecution Service","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Female","Heterosexual / straight","80","[c]","53210","55000"
"Leaver CS","2022","Crown Prosecution Service","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Male","Heterosexual / straight","55","[c]","56630","55000"
"Leaver CS","2022","Crown Prosecution Service","Legal","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Female","Heterosexual / straight","100","[c]","24130","22200"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Male","Heterosexual / straight","35","[c]","26070","22200"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Digital, Data and Technology","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Digital, Data and Technology","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Finance","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Finance","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Human Resources","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Human Resources","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Knowledge and Information Management","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Other","Female","Heterosexual / straight","80","[c]","29140","25000"
"Leaver CS","2022","Defence Equipment and Support","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Other","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Other","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Other","Male","Heterosexual / straight","120","[c]","28490","25340"
"Leaver CS","2022","Defence Equipment and Support","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Other","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Other","Male","Unknown","40","[c]","21960","18180"
"Leaver CS","2022","Defence Equipment and Support","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Policy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Project Delivery","Female","Heterosexual / straight","40","[c]","32410","28600"
"Leaver CS","2022","Defence Equipment and Support","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Project Delivery","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Project Delivery","Male","Heterosexual / straight","90","[c]","37990","31800"
"Leaver CS","2022","Defence Equipment and Support","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
