"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Project Delivery","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inspector of Education and Training","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inspector of Education and Training","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inspector of Education and Training","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","Scotland","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","South West (England)","Female","30","[c]","24340","22040"
"Leaver CS","2022","Project Delivery","Other","South West (England)","Male","35","[c]","29800","28630"
"Leaver CS","2022","Project Delivery","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Policy","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","London","Female","55","[c]","46850","38600"
"Leaver CS","2022","Project Delivery","Project Delivery","London","Male","55","[c]","54140","50320"
"Leaver CS","2022","Project Delivery","Project Delivery","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","North West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","South East (England)","Female","45","[c]","33260","31190"
"Leaver CS","2022","Project Delivery","Project Delivery","South East (England)","Male","40","[c]","42210","40580"
"Leaver CS","2022","Project Delivery","Project Delivery","South West (England)","Female","90","[c]","37810","38070"
"Leaver CS","2022","Project Delivery","Project Delivery","South West (England)","Male","170","[c]","37910","35980"
"Leaver CS","2022","Project Delivery","Project Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Project Delivery","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","South West (England)","Male","160","[c]","36870","33680"
"Leaver CS","2022","Project Delivery","Science and Engineering","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Security","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Statistics","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Operational Delivery","Yorkshire and The Humber","Female","45","[c]","21450","22040"
"Leaver CS","2022","Property","Operational Delivery","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","East of England","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","South East (England)","Male","50","[c]","35290","34910"
"Leaver CS","2022","Property","Property","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","Science and Engineering","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Science and Engineering","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","East of England","Male","45","[c]","39200","39070"
"Leaver CS","2022","Security","Security","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","London","Male","40","[c]","30650","26100"
"Leaver CS","2022","Security","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Scotland","Male","80","[c]","35580","39070"
"Leaver CS","2022","Security","Security","South East (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","South East (England)","Male","155","[c]","31970","28170"
"Leaver CS","2022","Security","Security","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","South West (England)","Male","105","[c]","29170","26670"
"Leaver CS","2022","Security","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Yorkshire and The Humber","Male","30","[c]","34670","39070"
"Leaver CS","2022","Security","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","Male","[c]","[c]","[c]","[c]"
