"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East Merseyside","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Unknown","Unknown","Female","75","[c]","30000","26310"
"New entrant CS","2022","East Merseyside","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","AA/AO","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","AA/AO","AO","Female","60","[c]","22650","23140"
"New entrant CS","2022","East Riding of Yorkshire","AA/AO","AO","Male","80","[c]","23410","23140"
"New entrant CS","2022","East Riding of Yorkshire","EO","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","EO","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","AA/AO","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","AA/AO","AO","Female","50","[c]","29120","31020"
"New entrant CS","2022","East Surrey","AA/AO","AO","Male","40","[c]","30680","31020"
"New entrant CS","2022","East Surrey","EO","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","AA/AO","AO","Female","105","[c]","22450","21260"
"New entrant CS","2022","East Sussex CC","AA/AO","AO","Male","70","[c]","23170","21260"
"New entrant CS","2022","East Sussex CC","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Unknown","Unknown","Female","35","[c]","26920","24770"
"New entrant CS","2022","East Sussex CC","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","AA/AO","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Unknown","Unknown","Female","50","[c]","31640","26310"
"New entrant CS","2022","Essex Haven Gateway","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","AA/AO","AO","Female","75","[c]","24260","24250"
"New entrant CS","2022","Essex Thames Gateway","AA/AO","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","AA/AO","AO","Female","65","[c]","21560","21640"
"New entrant CS","2022","Falkirk","AA/AO","AO","Male","50","[c]","21810","21260"
"New entrant CS","2022","Falkirk","EO","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","AA/AO","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","AA/AO","AO","Female","90","[c]","21710","21260"
"New entrant CS","2022","Flintshire and Wrexham","AA/AO","AO","Male","90","[c]","22610","23140"
"New entrant CS","2022","Flintshire and Wrexham","EO","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","AA/AO","AA","Female","205","[c]","21100","21050"
"New entrant CS","2022","Glasgow City","AA/AO","AA","Male","155","[c]","21010","21050"
"New entrant CS","2022","Glasgow City","AA/AO","AO","Female","295","[c]","21450","21260"
"New entrant CS","2022","Glasgow City","AA/AO","AO","Male","200","[c]","21330","21260"
"New entrant CS","2022","Glasgow City","EO","EO","Female","410","[c]","26690","27230"
"New entrant CS","2022","Glasgow City","EO","EO","Male","310","[c]","26340","27230"
"New entrant CS","2022","Glasgow City","G6/G7","G6","Female","30","[c]","66320","65280"
"New entrant CS","2022","Glasgow City","G6/G7","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","G6/G7","G7","Female","90","[c]","51640","49860"
"New entrant CS","2022","Glasgow City","G6/G7","G7","Male","60","[c]","53840","50500"
"New entrant CS","2022","Glasgow City","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Glasgow City","SEO/HEO","HEO","Female","280","[c]","32090","31540"
"New entrant CS","2022","Glasgow City","SEO/HEO","HEO","Male","205","[c]","32070","31540"
"New entrant CS","2022","Glasgow City","SEO/HEO","SEO","Female","130","[c]","40610","39660"
"New entrant CS","2022","Glasgow City","SEO/HEO","SEO","Male","120","[c]","41400","39660"
"New entrant CS","2022","Gloucestershire CC","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","AA/AO","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","AA/AO","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","EO","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","EO","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Unknown","Unknown","Female","60","[c]","26810","24090"
"New entrant CS","2022","Gloucestershire CC","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","AA/AO","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","AA/AO","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Unknown","Unknown","Female","60","[c]","25790","24090"
"New entrant CS","2022","Greater Manchester North East","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","AA/AO","AO","Female","70","[c]","21940","21260"
"New entrant CS","2022","Greater Manchester North West","AA/AO","AO","Male","55","[c]","21860","21260"
"New entrant CS","2022","Greater Manchester North West","EO","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","EO","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Unknown","Unknown","Female","70","[c]","28260","27300"
"New entrant CS","2022","Greater Manchester North West","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","AA/AO","AO","Female","30","[c]","21260","21260"
"New entrant CS","2022","Greater Manchester South East","AA/AO","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","EO","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Unknown","Unknown","Female","40","[c]","26480","23990"
"New entrant CS","2022","Greater Manchester South East","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","AA/AO","AO","Female","305","[c]","21190","21250"
"New entrant CS","2022","Greater Manchester South West","AA/AO","AO","Male","285","[c]","21200","21250"
"New entrant CS","2022","Greater Manchester South West","EO","EO","Female","160","[c]","26190","26590"
"New entrant CS","2022","Greater Manchester South West","EO","EO","Male","175","[c]","26060","26590"
"New entrant CS","2022","Greater Manchester South West","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","G6/G7","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","G6/G7","G7","Female","40","[c]","54710","52080"
"New entrant CS","2022","Greater Manchester South West","G6/G7","G7","Male","40","[c]","54210","52080"
"New entrant CS","2022","Greater Manchester South West","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","SEO/HEO","HEO","Female","105","[c]","31570","31370"
"New entrant CS","2022","Greater Manchester South West","SEO/HEO","HEO","Male","115","[c]","32030","33080"
"New entrant CS","2022","Greater Manchester South West","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","SEO/HEO","SEO","Male","45","[c]","38100","37300"
"New entrant CS","2022","Greater Manchester South West","Unknown","Unknown","Female","85","[c]","25960","23170"
"New entrant CS","2022","Greater Manchester South West","Unknown","Unknown","Male","30","[c]","28690","25140"
"New entrant CS","2022","Gwent Valleys","AA/AO","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","AA/AO","AO","Female","30","[c]","21230","21260"
"New entrant CS","2022","Gwynedd","AA/AO","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","AA/AO","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","AA/AO","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","EO","EO","Female","150","[c]","30740","30750"
"New entrant CS","2022","Hackney and Newham","EO","EO","Male","115","[c]","30770","30750"
"New entrant CS","2022","Hackney and Newham","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","G6/G7","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","G6/G7","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","SEO/HEO","HEO","Female","70","[c]","37240","37610"
"New entrant CS","2022","Hackney and Newham","SEO/HEO","HEO","Male","90","[c]","37590","37610"
"New entrant CS","2022","Hackney and Newham","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","AA/AO","AO","Female","50","[c]","28630","30520"
"New entrant CS","2022","Haringey and Islington","AA/AO","AO","Male","55","[c]","29660","30520"
"New entrant CS","2022","Haringey and Islington","EO","EO","Female","45","[c]","30310","31060"
"New entrant CS","2022","Haringey and Islington","EO","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","Unknown","Unknown","Female","75","[c]","32990","32090"
"New entrant CS","2022","Haringey and Islington","Unknown","Unknown","Male","40","[c]","35760","34730"
"New entrant CS","2022","Harrow and Hillingdon","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","AA/AO","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","AA/AO","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","EO","EO","Female","65","[c]","29470","30290"
"New entrant CS","2022","Harrow and Hillingdon","EO","EO","Male","80","[c]","29570","28650"
"New entrant CS","2022","Harrow and Hillingdon","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","AA/AO","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","AA/AO","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","AA/AO","AO","Male","30","[c]","22610","23140"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","EO","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
