"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","AO","50","[c]","20020","19610"
"Leaver CS","2022","Undeclared","UK Statistics Authority","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","HEO","35","[c]","31170","30270"
"Leaver CS","2022","Undeclared","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","AO","45","[c]","19770","18450"
"Leaver CS","2022","Unknown","Cabinet Office","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","G6","40","[c]","78760","75000"
"Leaver CS","2022","Unknown","Cabinet Office","G7","100","[c]","60840","60640"
"Leaver CS","2022","Unknown","Cabinet Office","HEO","85","[c]","30990","31000"
"Leaver CS","2022","Unknown","Cabinet Office","SCS level","35","[c]","117740","117800"
"Leaver CS","2022","Unknown","Cabinet Office","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","AO","35","[c]","20910","21110"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","EO","40","[c]","24710","24250"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","G7","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","HEO","40","[c]","32510","33570"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","SEO","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","EO","40","[c]","26430","25000"
"Leaver CS","2022","Unknown","Department for Education","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","AO","85","[c]","21430","21300"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","EO","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","HEO","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","EO","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","AA","35","[c]","18420","18310"
"Leaver CS","2022","Unknown","Department for Transport","AO","105","[c]","22820","21840"
"Leaver CS","2022","Unknown","Department for Transport","EO","105","[c]","26710","26130"
"Leaver CS","2022","Unknown","Department for Transport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","HEO","45","[c]","33680","34710"
"Leaver CS","2022","Unknown","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","AO","505","[c]","21380","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","EO","535","[c]","28110","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","G7","30","[c]","55680","56110"
"Leaver CS","2022","Unknown","Department for Work and Pensions","HEO","35","[c]","33940","32250"
"Leaver CS","2022","Unknown","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","SEO","45","[c]","43790","40670"
"Leaver CS","2022","Unknown","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","EO","95","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","G6","65","[c]","67890","66230"
"Leaver CS","2022","Unknown","Department of Health and Social Care","G7","125","[c]","52540","53360"
"Leaver CS","2022","Unknown","Department of Health and Social Care","HEO","150","[c]","32090","32790"
"Leaver CS","2022","Unknown","Department of Health and Social Care","SCS level","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","SEO","110","[c]","38630","40020"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","AO","870","[c]","21790","22010"
"Leaver CS","2022","Unknown","HM Revenue and Customs","EO","230","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","HEO","120","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","SEO","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","AO","60","[c]","22380","21680"
"Leaver CS","2022","Unknown","Home Office","EO","120","[c]","26900","24890"
"Leaver CS","2022","Unknown","Home Office","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","HEO","55","[c]","34600","35050"
"Leaver CS","2022","Unknown","Home Office","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","AA","95","[c]","20230","19010"
"Leaver CS","2022","Unknown","Ministry of Defence","AO","125","[c]","25520","23280"
"Leaver CS","2022","Unknown","Ministry of Defence","EO","150","[c]","22980","21000"
"Leaver CS","2022","Unknown","Ministry of Defence","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","HEO","125","[c]","35400","33420"
"Leaver CS","2022","Unknown","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","SEO","60","[c]","41860","41180"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","250","[c]","36060","33270"
"Leaver CS","2022","Unknown","Ministry of Justice","AA","425","[c]","18800","18200"
"Leaver CS","2022","Unknown","Ministry of Justice","AO","1260","[c]","21210","20970"
"Leaver CS","2022","Unknown","Ministry of Justice","EO","120","[c]","25140","25120"
"Leaver CS","2022","Unknown","Ministry of Justice","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","HEO","75","[c]","31690","30850"
"Leaver CS","2022","Unknown","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","SEO","50","[c]","40120","41750"
"Leaver CS","2022","Unknown","Ministry of Justice","Unknown","600","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","AA","110","[c]","21700","21050"
"Leaver CS","2022","Unknown","Scottish Government","AO","160","[c]","24510","23780"
"Leaver CS","2022","Unknown","Scottish Government","EO","155","[c]","31300","30450"
"Leaver CS","2022","Unknown","Scottish Government","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","HEO","65","[c]","34770","34600"
"Leaver CS","2022","Unknown","Scottish Government","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","SEO","65","[c]","44460","46020"
"Leaver CS","2022","Unknown","The National Archives","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","AO","90","[c]","22310","22200"
"Leaver CS","2022","White","Attorney General's Departments","EO","55","[c]","28210","27580"
"Leaver CS","2022","White","Attorney General's Departments","G6","45","[c]","69670","67950"
"Leaver CS","2022","White","Attorney General's Departments","G7","175","[c]","55590","55000"
"Leaver CS","2022","White","Attorney General's Departments","HEO","45","[c]","36160","35160"
"Leaver CS","2022","White","Attorney General's Departments","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","AO","35","[c]","21360","21050"
"Leaver CS","2022","White","Cabinet Office","EO","35","[c]","26610","27500"
"Leaver CS","2022","White","Cabinet Office","G6","40","[c]","68340","66440"
"Leaver CS","2022","White","Cabinet Office","G7","90","[c]","56250","54700"
"Leaver CS","2022","White","Cabinet Office","HEO","60","[c]","34410","34550"
"Leaver CS","2022","White","Cabinet Office","SCS level","35","[c]","94490","92390"
"Leaver CS","2022","White","Cabinet Office","SEO","50","[c]","39910","40590"
"Leaver CS","2022","White","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","AO","65","[c]","22200","21810"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","EO","65","[c]","26720","26930"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","G6","30","[c]","65950","64990"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","G7","85","[c]","53920","53380"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","HEO","100","[c]","33640","33570"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","SEO","90","[c]","41390","40050"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","HEO","40","[c]","35280","34020"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Education","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Education","EO","35","[c]","25980","25000"
"Leaver CS","2022","White","Department for Education","G6","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Education","G7","65","[c]","53370","53420"
"Leaver CS","2022","White","Department for Education","HEO","45","[c]","32390","32300"
"Leaver CS","2022","White","Department for Education","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Education","SEO","55","[c]","38740","37100"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","AO","135","[c]","21790","21300"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","EO","110","[c]","25780","25190"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","G7","60","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","HEO","120","[c]","30970","30730"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","SEO","110","[c]","40080","38390"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","G6","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","G7","35","[c]","52360","53130"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Transport","AA","70","[c]","18410","18310"
"Leaver CS","2022","White","Department for Transport","AO","250","[c]","22550","21840"
"Leaver CS","2022","White","Department for Transport","EO","225","[c]","27830","26780"
"Leaver CS","2022","White","Department for Transport","G6","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Transport","G7","55","[c]","57330","54760"
"Leaver CS","2022","White","Department for Transport","HEO","85","[c]","33620","33350"
"Leaver CS","2022","White","Department for Transport","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Transport","SEO","70","[c]","44700","42890"
"Leaver CS","2022","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Work and Pensions","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Work and Pensions","AO","2370","[c]","21300","21260"
"Leaver CS","2022","White","Department for Work and Pensions","EO","2995","[c]","27930","27570"
"Leaver CS","2022","White","Department for Work and Pensions","G6","50","[c]","67290","66250"
"Leaver CS","2022","White","Department for Work and Pensions","G7","120","[c]","55010","54070"
"Leaver CS","2022","White","Department for Work and Pensions","HEO","325","[c]","33770","34290"
"Leaver CS","2022","White","Department for Work and Pensions","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Work and Pensions","SEO","190","[c]","41050","40230"
"Leaver CS","2022","White","Department of Health and Social Care","AA","35","[c]","19610","19100"
"Leaver CS","2022","White","Department of Health and Social Care","AO","165","[c]","21090","20010"
"Leaver CS","2022","White","Department of Health and Social Care","EO","265","[c]","25230","25010"
"Leaver CS","2022","White","Department of Health and Social Care","G6","140","[c]","70840","66720"
