"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","AA/AO","Female","40","[c]","22640","21680"
"Leaver CS","2022","Unknown","Home Office","AA/AO","Male","35","[c]","22070","21680"
"Leaver CS","2022","Unknown","Home Office","EO","Female","50","[c]","27240","28650"
"Leaver CS","2022","Unknown","Home Office","EO","Male","70","[c]","26650","24880"
"Leaver CS","2022","Unknown","Home Office","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","SEO/HEO","Male","50","[c]","38070","37450"
"Leaver CS","2022","Unknown","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","AA/AO","Female","80","[c]","21300","21150"
"Leaver CS","2022","Unknown","Ministry of Defence","AA/AO","Male","140","[c]","24400","23540"
"Leaver CS","2022","Unknown","Ministry of Defence","EO","Female","50","[c]","22840","21830"
"Leaver CS","2022","Unknown","Ministry of Defence","EO","Male","100","[c]","23060","20620"
"Leaver CS","2022","Unknown","Ministry of Defence","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","SEO/HEO","Female","75","[c]","37620","37480"
"Leaver CS","2022","Unknown","Ministry of Defence","SEO/HEO","Male","105","[c]","37340","37370"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","Male","225","[c]","36430","33570"
"Leaver CS","2022","Unknown","Ministry of Justice","AA/AO","Female","805","[c]","20660","20970"
"Leaver CS","2022","Unknown","Ministry of Justice","AA/AO","Male","885","[c]","20710","20970"
"Leaver CS","2022","Unknown","Ministry of Justice","EO","Female","60","[c]","25410","25120"
"Leaver CS","2022","Unknown","Ministry of Justice","EO","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","SEO/HEO","Female","70","[c]","34400","31420"
"Leaver CS","2022","Unknown","Ministry of Justice","SEO/HEO","Male","55","[c]","35790","34820"
"Leaver CS","2022","Unknown","Ministry of Justice","Unknown","Female","450","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Unknown","Male","150","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","AA/AO","Female","140","[c]","22930","22910"
"Leaver CS","2022","Unknown","Scottish Government","AA/AO","Male","130","[c]","23870","22140"
"Leaver CS","2022","Unknown","Scottish Government","EO","Female","55","[c]","29750","30040"
"Leaver CS","2022","Unknown","Scottish Government","EO","Male","95","[c]","32210","35000"
"Leaver CS","2022","Unknown","Scottish Government","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","SEO/HEO","Female","55","[c]","37840","36360"
"Leaver CS","2022","Unknown","Scottish Government","SEO/HEO","Male","75","[c]","40840","40290"
"Leaver CS","2022","Unknown","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","AA/AO","Female","70","[c]","22220","22200"
"Leaver CS","2022","White","Attorney General's Departments","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","EO","Female","35","[c]","28250","27850"
"Leaver CS","2022","White","Attorney General's Departments","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","G6/G7","Female","125","[c]","58280","55610"
"Leaver CS","2022","White","Attorney General's Departments","G6/G7","Male","90","[c]","58540","55610"
"Leaver CS","2022","White","Attorney General's Departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","SEO/HEO","Female","35","[c]","36590","38000"
"Leaver CS","2022","White","Attorney General's Departments","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","G6/G7","Female","55","[c]","59320","56340"
"Leaver CS","2022","White","Cabinet Office","G6/G7","Male","70","[c]","60530","59080"
"Leaver CS","2022","White","Cabinet Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","SEO/HEO","Female","60","[c]","36730","36640"
"Leaver CS","2022","White","Cabinet Office","SEO/HEO","Male","55","[c]","37170","36650"
"Leaver CS","2022","White","Cabinet Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","AA/AO","Female","45","[c]","21890","22490"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","AA/AO","Male","35","[c]","21110","21000"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","EO","Female","45","[c]","26420","26880"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","G6/G7","Female","45","[c]","56400","53600"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","G6/G7","Male","75","[c]","57370","53600"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","80","[c]","36560","36540"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","110","[c]","37960","39490"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","EO","Male","5","[c]","[c]","[c]"
