"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Highlands and Islands","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Highlands and Islands","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Inner London - East","Female","125","[c]","56340","54700"
"Leaver CS","2022","Declared non-disabled","Unknown","Inner London - East","Male","115","[c]","58900","57870"
"Leaver CS","2022","Declared non-disabled","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Inner London - West","Female","235","[c]","45250","40600"
"Leaver CS","2022","Declared non-disabled","Unknown","Inner London - West","Male","260","[c]","50670","45140"
"Leaver CS","2022","Declared non-disabled","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Kent","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Kent","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Lancashire","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Lancashire","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Lincolnshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Merseyside","Female","125","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Merseyside","Male","80","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","North Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","North Eastern Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","North Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","North Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Northern Ireland","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Northern Ireland","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","Female","295","[c]","25230","21260"
"Leaver CS","2022","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","Male","125","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - East and North East","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - East and North East","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - South","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - South","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - West and North West","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Shropshire and Staffordshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Shropshire and Staffordshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","South Yorkshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","South Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Southern Scotland","Female","95","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Southern Scotland","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Surrey, East and West Sussex","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Surrey, East and West Sussex","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Tees Valley and Durham","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Tees Valley and Durham","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Central Scotland","Female","110","[c]","32750","27570"
"Leaver CS","2022","Declared non-disabled","Unknown","West Central Scotland","Male","75","[c]","35950","31540"
"Leaver CS","2022","Declared non-disabled","Unknown","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Midlands","Female","100","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Midlands","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Wales and The Valleys","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Wales and The Valleys","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Yorkshire","Female","145","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Yorkshire","Male","110","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
