"Status","Year","Age","Ethnicity","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Black","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Greater Manchester South West","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Manchester","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","East Surrey","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Wales","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Birmingham","50","[c]","25420","24920"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Coventry","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Dudley","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Wolverhampton","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","Calderdale and Kirklees","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","Leeds","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","Leicester","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","Nottingham","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Bedford","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Hertfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Suffolk CC","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","East of England","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Barnet","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Croydon","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Hackney and Newham","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Haringey and Islington","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Lambeth","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Tower Hamlets","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Wandsworth","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Westminster","185","[c]","31900","32320"
"New entrant CS","2022","20-29","Mixed","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North East (England)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North East (England)","Tyneside","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Greater Manchester North West","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Greater Manchester South West","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Liverpool","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Manchester","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","West Surrey","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Bristol, City of","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","South West (England)","Wiltshire","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Wales","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","West Midlands (England)","Birmingham","40","[c]","25380","23170"
"New entrant CS","2022","20-29","Mixed","West Midlands (England)","Coventry","5","[c]","[c]","[c]"
