"Status","Year","Region_ITL1","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Wales","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G7","Male","Heterosexual / straight","40","[c]","57680","60790"
"Leaver CS","2022","Wales","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","HEO","Female","Heterosexual / straight","70","[c]","34610","34490"
"Leaver CS","2022","Wales","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","HEO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","HEO","Male","Heterosexual / straight","65","[c]","32960","33060"
"Leaver CS","2022","Wales","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","HEO","Male","Unknown","45","[c]","32880","32530"
"Leaver CS","2022","Wales","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Female","Heterosexual / straight","45","[c]","41660","40860"
"Leaver CS","2022","Wales","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Male","Heterosexual / straight","55","[c]","41630","41140"
"Leaver CS","2022","Wales","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Female","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Male","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AO","Female","Heterosexual / straight","270","[c]","20910","21010"
"Leaver CS","2022","West Midlands (England)","AO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AO","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AO","Female","Unknown","245","[c]","20800","20970"
"Leaver CS","2022","West Midlands (England)","AO","Male","Heterosexual / straight","260","[c]","22370","21260"
"Leaver CS","2022","West Midlands (England)","AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AO","Male","Unknown","170","[c]","21560","21010"
"Leaver CS","2022","West Midlands (England)","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Female","Heterosexual / straight","280","[c]","26960","27570"
"Leaver CS","2022","West Midlands (England)","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Female","Unknown","110","[c]","27220","27570"
"Leaver CS","2022","West Midlands (England)","EO","Male","Heterosexual / straight","170","[c]","27650","27570"
"Leaver CS","2022","West Midlands (England)","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Male","Unknown","105","[c]","26320","26710"
"Leaver CS","2022","West Midlands (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Female","Heterosexual / straight","45","[c]","56270","53220"
"Leaver CS","2022","West Midlands (England)","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","HEO","Female","Heterosexual / straight","70","[c]","32940","32470"
"Leaver CS","2022","West Midlands (England)","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","HEO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","HEO","Male","Heterosexual / straight","60","[c]","33140","33150"
"Leaver CS","2022","West Midlands (England)","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","HEO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Female","Heterosexual / straight","60","[c]","40770","37490"
"Leaver CS","2022","West Midlands (England)","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Male","Heterosexual / straight","55","[c]","43400","40580"
"Leaver CS","2022","West Midlands (England)","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Female","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Female","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Male","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AO","Female","Heterosexual / straight","345","[c]","21240","21260"
"Leaver CS","2022","Yorkshire and The Humber","AO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AO","Female","Undeclared","40","[c]","21230","21250"
"Leaver CS","2022","Yorkshire and The Humber","AO","Female","Unknown","230","[c]","21100","21260"
"Leaver CS","2022","Yorkshire and The Humber","AO","Male","Heterosexual / straight","315","[c]","22470","21260"
"Leaver CS","2022","Yorkshire and The Humber","AO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AO","Male","Unknown","235","[c]","21640","21260"
"Leaver CS","2022","Yorkshire and The Humber","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Female","Heterosexual / straight","310","[c]","26880","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Female","Undeclared","45","[c]","26370","26780"
"Leaver CS","2022","Yorkshire and The Humber","EO","Female","Unknown","160","[c]","26840","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","Male","Heterosexual / straight","235","[c]","27360","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Male","Unknown","110","[c]","26940","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Female","Heterosexual / straight","55","[c]","54800","52940"
"Leaver CS","2022","Yorkshire and The Humber","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Male","Heterosexual / straight","45","[c]","57590","55000"
"Leaver CS","2022","Yorkshire and The Humber","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Female","Heterosexual / straight","100","[c]","32450","32330"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Male","Heterosexual / straight","85","[c]","34030","33430"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Female","Heterosexual / straight","85","[c]","39630","38880"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Male","Heterosexual / straight","80","[c]","39910","39400"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Female","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Female","Heterosexual / straight","65","[c]","20620","20970"
"Leaver Dept.","2022","East Midlands (England)","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Male","Heterosexual / straight","40","[c]","20660","21170"
"Leaver Dept.","2022","East Midlands (England)","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Female","Heterosexual / straight","80","[c]","25850","26520"
"Leaver Dept.","2022","East Midlands (England)","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Male","Heterosexual / straight","45","[c]","26040","27570"
"Leaver Dept.","2022","East Midlands (England)","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
