"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","London","45","[c]","36450","32330"
"Leaver Dept.","2022","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","East Midlands (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","East of England","35","[c]","39610","30460"
"Leaver Dept.","2022","Black","No function","London","515","[c]","37350","32330"
"Leaver Dept.","2022","Black","No function","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","North West (England)","50","[c]","31350","27570"
"Leaver Dept.","2022","Black","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","South East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","South West (England)","45","[c]","37030","34860"
"Leaver Dept.","2022","Black","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","West Midlands (England)","90","[c]","33730","27570"
"Leaver Dept.","2022","Black","No function","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","London","100","[c]","37390","35070"
"Leaver Dept.","2022","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","London","255","[c]","40780","35880"
"Leaver Dept.","2022","Mixed","No function","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","South West (England)","40","[c]","33570","32330"
"Leaver Dept.","2022","Mixed","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
