"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","20","[c]","29300","29290"
"Leaver Dept.","2022","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Bedfordshire and Hertfordshire","Luton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Bedfordshire and Hertfordshire","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","15","[c]","29430","29290"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA/AO","45","[c]","21790","21820"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","30","[c]","26680","25810"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","105","[c]","57910","53220"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","15","[c]","102810","98000"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","110","[c]","37070","38260"
"Leaver Dept.","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Warrington","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Warrington","EO","15","[c]","28550","27570"
"Leaver Dept.","2022","No function","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Warrington","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cumbria","East Cumbria","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cumbria","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cumbria","East Cumbria","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cumbria","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cumbria","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cumbria","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cumbria","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","Derby","EO","10","[c]","26760","27570"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","East Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","Nottingham","AA/AO","60","[c]","20350","20370"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","Nottingham","EO","75","[c]","24900","25000"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","Nottingham","G6/G7","30","[c]","57560","56410"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","Nottingham","SCS level","10","[c]","101050","106500"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","100","[c]","33880","33720"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Devon CC","AA/AO","25","[c]","21260","21260"
"Leaver Dept.","2022","No function","Devon","Devon CC","EO","15","[c]","26040","27570"
"Leaver Dept.","2022","No function","Devon","Devon CC","G6/G7","10","[c]","62060","58450"
"Leaver Dept.","2022","No function","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Devon CC","SEO/HEO","25","[c]","34140","32310"
"Leaver Dept.","2022","No function","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Plymouth","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Plymouth","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dorset and Somerset","Dorset","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dorset and Somerset","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dorset and Somerset","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dorset and Somerset","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dorset and Somerset","Somerset CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dorset and Somerset","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Breckland and South Norfolk","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Cambridgeshire CC","AA/AO","60","[c]","21680","21820"
"Leaver Dept.","2022","No function","East Anglia","Cambridgeshire CC","EO","45","[c]","25570","25010"
"Leaver Dept.","2022","No function","East Anglia","Cambridgeshire CC","G6/G7","35","[c]","57760","52610"
"Leaver Dept.","2022","No function","East Anglia","Cambridgeshire CC","SCS level","20","[c]","111710","110860"
"Leaver Dept.","2022","No function","East Anglia","Cambridgeshire CC","SEO/HEO","90","[c]","35540","36060"
"Leaver Dept.","2022","No function","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Norwich and East Norfolk","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Norwich and East Norfolk","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Suffolk CC","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Suffolk CC","EO","10","[c]","26160","27570"
"Leaver Dept.","2022","No function","East Anglia","Suffolk CC","G6/G7","10","[c]","59810","52140"
"Leaver Dept.","2022","No function","East Anglia","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Anglia","Suffolk CC","SEO/HEO","15","[c]","37410","38340"
"Leaver Dept.","2022","No function","East Anglia","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Wales","Cardiff and Vale of Glamorgan","AA/AO","40","[c]","20910","21260"
"Leaver Dept.","2022","No function","East Wales","Cardiff and Vale of Glamorgan","EO","60","[c]","26900","27570"
"Leaver Dept.","2022","No function","East Wales","Cardiff and Vale of Glamorgan","G6/G7","20","[c]","57730","54700"
"Leaver Dept.","2022","No function","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","35","[c]","33900","32000"
"Leaver Dept.","2022","No function","East Wales","Cardiff and Vale of Glamorgan","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Wales","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Wales","Flintshire and Wrexham","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Wales","Monmouthshire and Newport","AA/AO","15","[c]","20210","19860"
"Leaver Dept.","2022","No function","East Wales","Monmouthshire and Newport","EO","25","[c]","26000","27570"
"Leaver Dept.","2022","No function","East Wales","Monmouthshire and Newport","G6/G7","10","[c]","58780","57230"
"Leaver Dept.","2022","No function","East Wales","Monmouthshire and Newport","SEO/HEO","20","[c]","31180","30810"
"Leaver Dept.","2022","No function","East Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","Angus and Dundee City","AA/AO","40","[c]","21260","21260"
"Leaver Dept.","2022","No function","Eastern Scotland","Angus and Dundee City","EO","40","[c]","27420","27570"
"Leaver Dept.","2022","No function","Eastern Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","City of Edinburgh","AA/AO","20","[c]","21810","21130"
"Leaver Dept.","2022","No function","Eastern Scotland","City of Edinburgh","EO","40","[c]","27740","27570"
"Leaver Dept.","2022","No function","Eastern Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","City of Edinburgh","SEO/HEO","10","[c]","34430","32630"
"Leaver Dept.","2022","No function","Eastern Scotland","Clackmannanshire and Fife","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","Clackmannanshire and Fife","EO","15","[c]","26980","27570"
"Leaver Dept.","2022","No function","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","Falkirk","AA/AO","25","[c]","21280","21260"
"Leaver Dept.","2022","No function","Eastern Scotland","Falkirk","EO","15","[c]","27950","27570"
"Leaver Dept.","2022","No function","Eastern Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","Perth and Kinross, and Stirling","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","West Lothian","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Eastern Scotland","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","West Essex","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","West Essex","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","West Essex","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex","West Essex","SEO/HEO","30","[c]","35190","33430"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","35","[c]","25440","27540"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","25","[c]","56370","55380"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","75","[c]","35740","36300"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","90","[c]","21060","20480"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","70","[c]","26140","27570"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","65","[c]","57800","53500"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","20","[c]","113310","108080"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","155","[c]","35060","35200"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","10","[c]","34050","36330"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","100","[c]","20220","19880"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","100","[c]","24550","23940"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","160","[c]","56410","51560"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","10","[c]","105020","101430"
"Leaver Dept.","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","330","[c]","34280","35400"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North East","EO","30","[c]","27310","27570"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North West","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North West","EO","15","[c]","27170","27570"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South East","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South East","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South West","AA/AO","15","[c]","20750","20970"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South West","EO","15","[c]","26300","27570"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South West","SEO/HEO","15","[c]","32490","31870"
