"Status","Year","Age","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Black","Heterosexual / straight","820","[c]","28110","27570"
"New entrant CS","2022","20-29","Black","LGBO","45","[c]","28610","27850"
"New entrant CS","2022","20-29","Black","Undeclared","30","[c]","28690","27370"
"New entrant CS","2022","20-29","Black","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Heterosexual / straight","630","[c]","27680","26880"
"New entrant CS","2022","20-29","Mixed","LGBO","120","[c]","27090","26970"
"New entrant CS","2022","20-29","Mixed","Undeclared","55","[c]","26960","26480"
"New entrant CS","2022","20-29","Mixed","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Heterosexual / straight","155","[c]","28080","27270"
"New entrant CS","2022","20-29","Other ethnicity","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Heterosexual / straight","90","[c]","27500","26880"
"New entrant CS","2022","20-29","Undeclared","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Undeclared","180","[c]","29330","27570"
"New entrant CS","2022","20-29","Undeclared","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Heterosexual / straight","140","[c]","27140","26030"
"New entrant CS","2022","20-29","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Undeclared","280","[c]","29620","27270"
"New entrant CS","2022","20-29","Unknown","Unknown","8675","[c]","26100","24880"
"New entrant CS","2022","20-29","White","Heterosexual / straight","10815","[c]","26640","25000"
"New entrant CS","2022","20-29","White","LGBO","2045","[c]","26770","25110"
"New entrant CS","2022","20-29","White","Undeclared","775","[c]","27160","26590"
"New entrant CS","2022","20-29","White","Unknown","545","[c]","26180","25050"
"New entrant CS","2022","30-39","Asian","Heterosexual / straight","1240","[c]","31270","27570"
"New entrant CS","2022","30-39","Asian","LGBO","35","[c]","32140","29280"
"New entrant CS","2022","30-39","Asian","Undeclared","60","[c]","32350","27570"
"New entrant CS","2022","30-39","Asian","Unknown","85","[c]","30740","28650"
"New entrant CS","2022","30-39","Black","Heterosexual / straight","675","[c]","30640","28690"
"New entrant CS","2022","30-39","Black","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Heterosexual / straight","330","[c]","31510","27570"
"New entrant CS","2022","30-39","Mixed","LGBO","40","[c]","32960","27850"
"New entrant CS","2022","30-39","Mixed","Undeclared","30","[c]","31860","27600"
"New entrant CS","2022","30-39","Mixed","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Heterosexual / straight","90","[c]","32470","30610"
"New entrant CS","2022","30-39","Other ethnicity","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Heterosexual / straight","70","[c]","31540","27570"
"New entrant CS","2022","30-39","Undeclared","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Undeclared","175","[c]","33980","31140"
"New entrant CS","2022","30-39","Undeclared","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Heterosexual / straight","80","[c]","35300","31220"
"New entrant CS","2022","30-39","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Undeclared","150","[c]","37830","33980"
"New entrant CS","2022","30-39","Unknown","Unknown","4915","[c]","30030","26590"
"New entrant CS","2022","30-39","White","Heterosexual / straight","7345","[c]","30970","27570"
"New entrant CS","2022","30-39","White","LGBO","955","[c]","30990","27570"
"New entrant CS","2022","30-39","White","Undeclared","400","[c]","34110","30700"
"New entrant CS","2022","30-39","White","Unknown","245","[c]","32920","29980"
"New entrant CS","2022","40-49","Asian","Heterosexual / straight","725","[c]","33590","28590"
"New entrant CS","2022","40-49","Asian","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Undeclared","40","[c]","30590","27570"
"New entrant CS","2022","40-49","Asian","Unknown","40","[c]","32700","30910"
"New entrant CS","2022","40-49","Black","Heterosexual / straight","470","[c]","31550","29290"
"New entrant CS","2022","40-49","Black","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Heterosexual / straight","155","[c]","32340","28170"
"New entrant CS","2022","40-49","Mixed","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Heterosexual / straight","45","[c]","29610","27570"
"New entrant CS","2022","40-49","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Heterosexual / straight","50","[c]","30330","27570"
"New entrant CS","2022","40-49","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Undeclared","130","[c]","37580","32350"
"New entrant CS","2022","40-49","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Heterosexual / straight","70","[c]","34340","31490"
"New entrant CS","2022","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Undeclared","100","[c]","45280","40650"
"New entrant CS","2022","40-49","Unknown","Unknown","3090","[c]","32990","27570"
"New entrant CS","2022","40-49","White","Heterosexual / straight","5585","[c]","33540","28110"
"New entrant CS","2022","40-49","White","LGBO","425","[c]","33480","28140"
"New entrant CS","2022","40-49","White","Undeclared","225","[c]","34540","29780"
"New entrant CS","2022","40-49","White","Unknown","180","[c]","33720","28200"
"New entrant CS","2022","50-59","Asian","Heterosexual / straight","275","[c]","33600","28630"
"New entrant CS","2022","50-59","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Heterosexual / straight","375","[c]","31160","28330"
"New entrant CS","2022","50-59","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Heterosexual / straight","105","[c]","34260","31060"
"New entrant CS","2022","50-59","Mixed","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Heterosexual / straight","40","[c]","30370","28760"
"New entrant CS","2022","50-59","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Heterosexual / straight","40","[c]","28530","25480"
"New entrant CS","2022","50-59","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Undeclared","110","[c]","33580","29520"
"New entrant CS","2022","50-59","Undeclared","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Heterosexual / straight","50","[c]","35220","29230"
"New entrant CS","2022","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Undeclared","70","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","2645","[c]","31760","27230"
"New entrant CS","2022","50-59","White","Heterosexual / straight","4880","[c]","32090","27570"
"New entrant CS","2022","50-59","White","LGBO","230","[c]","32860","27570"
"New entrant CS","2022","50-59","White","Undeclared","200","[c]","33140","28400"
"New entrant CS","2022","50-59","White","Unknown","160","[c]","33390","32420"
"New entrant CS","2022","60-64","Asian","Heterosexual / straight","40","[c]","40210","32150"
"New entrant CS","2022","60-64","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Heterosexual / straight","95","[c]","32930","32040"
"New entrant CS","2022","60-64","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","640","[c]","30040","28200"
"New entrant CS","2022","60-64","White","Heterosexual / straight","1040","[c]","29770","26410"
"New entrant CS","2022","60-64","White","LGBO","40","[c]","30130","27570"
"New entrant CS","2022","60-64","White","Undeclared","40","[c]","33350","28590"
"New entrant CS","2022","60-64","White","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Unknown","205","[c]","30210","27980"
"New entrant CS","2022","65+","White","Heterosexual / straight","270","[c]","31440","28200"
"New entrant CS","2022","65+","White","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
