"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Counter Fraud","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Cheshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Derbyshire and Nottinghamshire","15","[c]","37700","31380"
"Leaver Dept.","2022","Digital, Data and Technology","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East Anglia","10","[c]","45260","36330"
"Leaver Dept.","2022","Digital, Data and Technology","East Wales","45","[c]","38930","36070"
"Leaver Dept.","2022","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","39160","36420"
"Leaver Dept.","2022","Digital, Data and Technology","Greater Manchester","45","[c]","42210","36780"
"Leaver Dept.","2022","Digital, Data and Technology","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Inner London - East","45","[c]","49420","42140"
"Leaver Dept.","2022","Digital, Data and Technology","Inner London - West","150","[c]","47960","42440"
"Leaver Dept.","2022","Digital, Data and Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Lancashire","15","[c]","40850","36640"
"Leaver Dept.","2022","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Merseyside","15","[c]","41400","37910"
"Leaver Dept.","2022","Digital, Data and Technology","North Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Northumberland, and Tyne and Wear","40","[c]","39130","35790"
"Leaver Dept.","2022","Digital, Data and Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Outer London - South","20","[c]","46000","42730"
"Leaver Dept.","2022","Digital, Data and Technology","Outer London - West and North West","60","[c]","43510","41170"
"Leaver Dept.","2022","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South Yorkshire","30","[c]","45800","41990"
"Leaver Dept.","2022","Digital, Data and Technology","Southern Scotland","15","[c]","39430","39630"
"Leaver Dept.","2022","Digital, Data and Technology","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","55","[c]","35450","31200"
"Leaver Dept.","2022","Digital, Data and Technology","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands","20","[c]","36440","36780"
"Leaver Dept.","2022","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Yorkshire","40","[c]","39350","38920"
"Leaver Dept.","2022","Economics","East Wales","10","[c]","30700","29540"
"Leaver Dept.","2022","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Inner London - West","125","[c]","46010","38280"
"Leaver Dept.","2022","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","90","[c]","35220","29480"
"Leaver Dept.","2022","Finance","Greater Manchester","20","[c]","39740","36500"
"Leaver Dept.","2022","Finance","Hampshire and Isle of Wight","15","[c]","41250","36460"
"Leaver Dept.","2022","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Inner London - East","30","[c]","44830","41170"
"Leaver Dept.","2022","Finance","Inner London - West","165","[c]","52720","45200"
"Leaver Dept.","2022","Finance","Lancashire","25","[c]","39950","35310"
"Leaver Dept.","2022","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northumberland, and Tyne and Wear","10","[c]","31960","31990"
"Leaver Dept.","2022","Finance","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Outer London - West and North West","20","[c]","43130","38000"
"Leaver Dept.","2022","Finance","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South Yorkshire","20","[c]","40080","36010"
"Leaver Dept.","2022","Finance","Southern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands","25","[c]","35580","32250"
"Leaver Dept.","2022","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Yorkshire","85","[c]","47440","45670"
"Leaver Dept.","2022","Geography","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cheshire","15","[c]","26250","21170"
"Leaver Dept.","2022","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Wales","20","[c]","40180","37490"
"Leaver Dept.","2022","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","38450","36440"
"Leaver Dept.","2022","Human Resources","Greater Manchester","15","[c]","38430","31710"
"Leaver Dept.","2022","Human Resources","Hampshire and Isle of Wight","15","[c]","35870","29870"
"Leaver Dept.","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Inner London - East","120","[c]","39890","32330"
"Leaver Dept.","2022","Human Resources","Inner London - West","140","[c]","42700","35070"
"Leaver Dept.","2022","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Merseyside","30","[c]","29330","27190"
"Leaver Dept.","2022","Human Resources","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northumberland, and Tyne and Wear","20","[c]","35810","31990"
"Leaver Dept.","2022","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - South","15","[c]","43050","39960"
"Leaver Dept.","2022","Human Resources","Outer London - West and North West","25","[c]","44620","45850"
"Leaver Dept.","2022","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South Yorkshire","15","[c]","48640","50130"
"Leaver Dept.","2022","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","25","[c]","34250","31850"
"Leaver Dept.","2022","Human Resources","West Central Scotland","20","[c]","29330","26670"
"Leaver Dept.","2022","Human Resources","West Midlands","10","[c]","34660","29090"
"Leaver Dept.","2022","Human Resources","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Yorkshire","25","[c]","45130","44350"
"Leaver Dept.","2022","Inspector of Education and Training","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","East Anglia","10","[c]","32230","33300"
"Leaver Dept.","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Inner London - West","15","[c]","48500","44810"
"Leaver Dept.","2022","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outer London - West and North West","15","[c]","30830","29250"
"Leaver Dept.","2022","Intelligence Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Inner London - West","90","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","36080","30000"
"Leaver Dept.","2022","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - East","205","[c]","45860","47090"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - West","20","[c]","48070","46070"
"Leaver Dept.","2022","Knowledge and Information Management","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Merseyside","15","[c]","28830","27570"
"Leaver Dept.","2022","Knowledge and Information Management","North Yorkshire","10","[c]","55130","55930"
"Leaver Dept.","2022","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - East","15","[c]","49850","56010"
"Leaver Dept.","2022","Legal","Inner London - West","80","[c]","61350","61610"
"Leaver Dept.","2022","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","102930","114000"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","10","[c]","90560","90390"
"Leaver Dept.","2022","Medicine","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","20","[c]","98160","104580"
"Leaver Dept.","2022","Medicine","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","20","[c]","66930","50150"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","98320","99900"
"Leaver Dept.","2022","Medicine","Greater Manchester","20","[c]","93630","99900"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","90","[c]","93500","95140"
"Leaver Dept.","2022","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","10","[c]","62580","49250"
"Leaver Dept.","2022","Medicine","Merseyside","15","[c]","81840","80540"
"Leaver Dept.","2022","Medicine","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","10","[c]","74580","71190"
"Leaver Dept.","2022","Medicine","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","65","[c]","97740","100160"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Midlands","20","[c]","101830","110860"
"Leaver Dept.","2022","Medicine","West Yorkshire","20","[c]","76680","81710"
"Leaver Dept.","2022","Operational Delivery","Bedfordshire and Hertfordshire","45","[c]","31160","29290"
"Leaver Dept.","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","170","[c]","35710","29290"
"Leaver Dept.","2022","Operational Delivery","Cheshire","40","[c]","32850","27570"
"Leaver Dept.","2022","Operational Delivery","Cornwall and Isles of Scilly","20","[c]","37650","33640"
"Leaver Dept.","2022","Operational Delivery","Cumbria","30","[c]","26880","25190"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","255","[c]","28780","26350"
"Leaver Dept.","2022","Operational Delivery","Devon","90","[c]","27700","23810"
"Leaver Dept.","2022","Operational Delivery","Dorset and Somerset","20","[c]","28810","27570"
"Leaver Dept.","2022","Operational Delivery","East Anglia","185","[c]","32930","25250"
"Leaver Dept.","2022","Operational Delivery","East Wales","210","[c]","29070","27570"
"Leaver Dept.","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","30","[c]","32300","27570"
"Leaver Dept.","2022","Operational Delivery","Eastern Scotland","240","[c]","25700","27570"
"Leaver Dept.","2022","Operational Delivery","Essex","60","[c]","30730","29290"
"Leaver Dept.","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","545","[c]","34480","28590"
"Leaver Dept.","2022","Operational Delivery","Greater Manchester","425","[c]","27420","25250"
"Leaver Dept.","2022","Operational Delivery","Hampshire and Isle of Wight","105","[c]","29250","27570"
"Leaver Dept.","2022","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","55","[c]","34450","27570"
"Leaver Dept.","2022","Operational Delivery","Highlands and Islands","10","[c]","29110","27570"
"Leaver Dept.","2022","Operational Delivery","Inner London - East","1305","[c]","42990","40070"
"Leaver Dept.","2022","Operational Delivery","Inner London - West","685","[c]","39790","35070"
"Leaver Dept.","2022","Operational Delivery","Kent","120","[c]","34650","29290"
"Leaver Dept.","2022","Operational Delivery","Lancashire","100","[c]","26520","27570"
"Leaver Dept.","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","80","[c]","24610","21260"
"Leaver Dept.","2022","Operational Delivery","Lincolnshire","20","[c]","27410","27570"
"Leaver Dept.","2022","Operational Delivery","Merseyside","430","[c]","27220","25040"
"Leaver Dept.","2022","Operational Delivery","North Eastern Scotland","10","[c]","27420","27570"
"Leaver Dept.","2022","Operational Delivery","North Yorkshire","60","[c]","34270","28240"
"Leaver Dept.","2022","Operational Delivery","Northern Ireland","20","[c]","27150","25520"
"Leaver Dept.","2022","Operational Delivery","Northumberland, and Tyne and Wear","320","[c]","28020","27570"
"Leaver Dept.","2022","Operational Delivery","Outer London - East and North East","75","[c]","30900","31060"
"Leaver Dept.","2022","Operational Delivery","Outer London - South","145","[c]","33080","31060"
"Leaver Dept.","2022","Operational Delivery","Outer London - West and North West","555","[c]","33770","28670"
"Leaver Dept.","2022","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Shropshire and Staffordshire","90","[c]","30490","27570"
"Leaver Dept.","2022","Operational Delivery","South Yorkshire","110","[c]","30930","27570"
"Leaver Dept.","2022","Operational Delivery","Southern Scotland","55","[c]","30710","27570"
"Leaver Dept.","2022","Operational Delivery","Surrey, East and West Sussex","105","[c]","31780","27570"
"Leaver Dept.","2022","Operational Delivery","Tees Valley and Durham","125","[c]","27460","27470"
"Leaver Dept.","2022","Operational Delivery","Unknown","125","[c]","26630","21840"
"Leaver Dept.","2022","Operational Delivery","West Central Scotland","295","[c]","26270","27570"
"Leaver Dept.","2022","Operational Delivery","West Midlands","645","[c]","29580","27570"
"Leaver Dept.","2022","Operational Delivery","West Wales and The Valleys","105","[c]","28440","27570"
"Leaver Dept.","2022","Operational Delivery","West Yorkshire","415","[c]","30880","27570"
"Leaver Dept.","2022","Operational Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Hampshire and Isle of Wight","15","[c]","43030","47010"
"Leaver Dept.","2022","Operational Research","Inner London - West","25","[c]","41750","36590"
"Leaver Dept.","2022","Operational Research","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cheshire","15","[c]","25620","27570"
"Leaver Dept.","2022","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Devon","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Anglia","15","[c]","26280","27570"
"Leaver Dept.","2022","Other","East Wales","15","[c]","28440","27570"
"Leaver Dept.","2022","Other","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Eastern Scotland","15","[c]","25350","27570"
"Leaver Dept.","2022","Other","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","110","[c]","31780","27570"
"Leaver Dept.","2022","Other","Greater Manchester","40","[c]","26850","27570"
"Leaver Dept.","2022","Other","Hampshire and Isle of Wight","10","[c]","23920","21170"
"Leaver Dept.","2022","Other","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Inner London - East","55","[c]","37250","31060"
"Leaver Dept.","2022","Other","Inner London - West","165","[c]","38280","31060"
"Leaver Dept.","2022","Other","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Lancashire","10","[c]","28250","27570"
"Leaver Dept.","2022","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Merseyside","10","[c]","30090","27570"
"Leaver Dept.","2022","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northumberland, and Tyne and Wear","30","[c]","28190","27570"
"Leaver Dept.","2022","Other","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outer London - South","35","[c]","38560","31060"
"Leaver Dept.","2022","Other","Outer London - West and North West","10","[c]","29840","31060"
