"Status","Year","Function_of_post","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","HM Prison and Probation Service","London","Female","430","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","London","Male","320","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Outside London","Female","2950","[c]","30230","26210"
"Leaver CS","2022","No function","HM Prison and Probation Service","Outside London","Male","3245","[c]","33460","31650"
"Leaver CS","2022","No function","HM Prison and Probation Service","Unknown","Female","175","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Unknown","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Outside London","Female","50","[c]","27880","22080"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Outside London","Male","35","[c]","31150","26700"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","London","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Outside London","Female","55","[c]","27390","24480"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Outside London","Male","70","[c]","37590","31860"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","Female","105","[c]","45750","40450"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","Male","70","[c]","60910","62910"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","London","Female","170","[c]","42890","37580"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","London","Male","120","[c]","45880","41750"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Outside London","Female","70","[c]","35220","30450"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Outside London","Male","55","[c]","38410","37380"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","London","Male","45","[c]","46130","42410"
"Leaver CS","2022","No function","National Crime Agency","Outside London","Female","60","[c]","34180","34140"
"Leaver CS","2022","No function","National Crime Agency","Outside London","Male","110","[c]","39980","38540"
"Leaver CS","2022","No function","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","Female","95","[c]","54570","51360"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","Male","40","[c]","63520","75500"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","London","Female","30","[c]","40050","36080"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","London","Male","45","[c]","55950","50810"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","Outside London","Female","35","[c]","23280","20970"
"Leaver CS","2022","No function","Office of the Public Guardian","Outside London","Male","30","[c]","22060","20970"
"Leaver CS","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectorate","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectorate","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Public Health England","London","Female","440","[c]","45090","40070"
"Leaver CS","2022","No function","Public Health England","London","Male","145","[c]","49670","40560"
"Leaver CS","2022","No function","Public Health England","Outside London","Female","690","[c]","41390","37190"
"Leaver CS","2022","No function","Public Health England","Outside London","Male","175","[c]","42670","33340"
"Leaver CS","2022","No function","Registers of Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Registers of Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Courts and Tribunals Service","Outside London","Female","85","[c]","24460","23780"
"Leaver CS","2022","No function","Scottish Courts and Tribunals Service","Outside London","Male","45","[c]","30160","23780"
"Leaver CS","2022","No function","Scottish Prison Service","Outside London","Female","80","[c]","30050","26900"
"Leaver CS","2022","No function","Scottish Prison Service","Outside London","Male","210","[c]","32820","35000"
"Leaver CS","2022","No function","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","Outside London","Female","35","[c]","25070","21130"
"Leaver CS","2022","No function","The Insolvency Service","Outside London","Male","35","[c]","31470","21130"
"Leaver CS","2022","No function","The National Archives","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","The National Archives","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","London","Female","305","[c]","41670","37010"
"Leaver CS","2022","No function","UK Health Security Agency","London","Male","175","[c]","44520","37100"
"Leaver CS","2022","No function","UK Health Security Agency","Outside London","Female","160","[c]","33220","28590"
"Leaver CS","2022","No function","UK Health Security Agency","Outside London","Male","70","[c]","36660","28620"
"Leaver CS","2022","No function","UK Hydrographic Office","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Hydrographic Office","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Statistics Authority","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Statistics Authority","Outside London","Female","145","[c]","23330","19860"
"Leaver CS","2022","No function","UK Statistics Authority","Outside London","Male","145","[c]","22860","20100"
"Leaver CS","2022","No function","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Vehicle Certification Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Vehicle Certification Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Vehicle Certification Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Water Services Regulation Authority","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Animal and Plant Health Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Animal and Plant Health Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Companies House","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Companies House","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Crown Commercial Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Crown Commercial Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Outside London","Female","135","[c]","29540","26000"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Outside London","Male","375","[c]","33950","31600"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Outside London","Female","30","[c]","38590","38070"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Education (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Education (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Outside London","Female","35","[c]","31260","27570"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Government Legal Department","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Government Legal Department","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Health and Safety Executive","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Health and Safety Executive","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Intellectual Property Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Intellectual Property Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Met Office","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","Female","50","[c]","40170","40000"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","Male","90","[c]","42090","40580"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Rural Payments Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Rural Payments Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scottish Prison Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scottish Prison Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Outside London","Male","95","[c]","38870","39500"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Submarine Delivery Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","The Insolvency Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","The Insolvency Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Space Agency","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Space Agency","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Space Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Space Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
