"Status","Year","Disability","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","No function","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","International Trade","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","International Trade","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Knowledge and Information Management","Female","110","[c]","44790","44780"
"Leaver Dept.","2022","Declared non-disabled","No function","Knowledge and Information Management","Male","65","[c]","44460","41280"
"Leaver Dept.","2022","Declared non-disabled","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Medicine","Female","165","[c]","75910","84560"
"Leaver Dept.","2022","Declared non-disabled","No function","Medicine","Male","80","[c]","93190","99250"
"Leaver Dept.","2022","Declared non-disabled","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Operational Delivery","Female","3375","[c]","32470","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Operational Delivery","Male","1765","[c]","33980","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Other","Female","165","[c]","30640","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Other","Male","110","[c]","32000","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Planning","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Planning Inspectors","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Planning Inspectors","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Policy","Female","545","[c]","44960","40050"
"Leaver Dept.","2022","Declared non-disabled","No function","Policy","Male","460","[c]","45900","40300"
"Leaver Dept.","2022","Declared non-disabled","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Science and Engineering","Female","905","[c]","37370","34170"
"Leaver Dept.","2022","Declared non-disabled","No function","Science and Engineering","Male","405","[c]","37960","33350"
"Leaver Dept.","2022","Declared non-disabled","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Female","430","[c]","46910","42320"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Male","360","[c]","47120","42470"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Veterinarian","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Commercial","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Other","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Other","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Project Delivery","Female","135","[c]","40110","36840"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Project Delivery","Male","135","[c]","41030","36970"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Science and Engineering","Male","35","[c]","30540","27540"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Property","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Property","Male","35","[c]","49840","46030"
"Leaver Dept.","2022","Declared non-disabled","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Security","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Security","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Finance","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Finance","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Intelligence Analysis","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Intelligence Analysis","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Operational Delivery","Female","300","[c]","28300","25040"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Operational Delivery","Male","280","[c]","28110","25130"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Other","Female","95","[c]","29480","25630"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Other","Male","55","[c]","34480","28930"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Policy","Female","130","[c]","46590","41970"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Policy","Male","130","[c]","49710","45200"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Project Delivery","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Project Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Security","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Social Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Statistics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Female","545","[c]","33380","29290"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Male","470","[c]","34660","30130"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Social Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
