"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Commercial","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Communications","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Digital, Data and Technology","Heterosexual / straight","50","[c]","44450","45140"
"Leaver Dept.","2022","Department for Education","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Finance","Heterosexual / straight","30","[c]","42280","40510"
"Leaver Dept.","2022","Department for Education","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Operational Delivery","Heterosexual / straight","35","[c]","34950","30200"
"Leaver Dept.","2022","Department for Education","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Policy","Heterosexual / straight","155","[c]","44170","37710"
"Leaver Dept.","2022","Department for Education","Policy","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Policy","Unknown","50","[c]","46620","40940"
"Leaver Dept.","2022","Department for Education","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Property","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Heterosexual / straight","60","[c]","25610","21300"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Policy","Heterosexual / straight","195","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Policy","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Policy","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Economics","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Heterosexual / straight","40","[c]","36040","33210"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Planning","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Policy","Heterosexual / straight","115","[c]","40880","35330"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Policy","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Policy","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Statistics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","Heterosexual / straight","125","[c]","26540","24720"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","Unknown","40","[c]","24550","22890"
"Leaver Dept.","2022","Department for Transport","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","Heterosexual / straight","165","[c]","45370","42890"
"Leaver Dept.","2022","Department for Transport","Unknown","LGBO","30","[c]","39190","35060"
"Leaver Dept.","2022","Department for Transport","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","Unknown","100","[c]","40530","35640"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","Heterosexual / straight","50","[c]","28750","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","Heterosexual / straight","70","[c]","41700","37930"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","Heterosexual / straight","50","[c]","37010","35310"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","Heterosexual / straight","30","[c]","35940","31530"
