"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Public Health England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Public Health England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Prosecution Service","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Equipment and Support","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Equipment and Support","Male","40","[c]","38550","38250"
"Leaver CS","2022","Undeclared","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Defence Science and Technology Laboratory","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Female","150","[c]","26430","26120"
"Leaver CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Male","145","[c]","28640","27570"
"Leaver CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Licensing Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Licensing Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Standards Agency","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Health and Safety Executive","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Courts and Tribunals Service","Female","40","[c]","24070","20970"
"Leaver CS","2022","Undeclared","HM Courts and Tribunals Service","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Prison and Probation Service","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Prison and Probation Service","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Male","110","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Female","60","[c]","33070","29080"
"Leaver CS","2022","Undeclared","Home Office","Male","70","[c]","32930","30700"
"Leaver CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Maritime and Coastguard Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Met Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Female","60","[c]","30880","28060"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Male","145","[c]","34740","34160"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
