"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Project Delivery","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Outside London","65","[c]","39050","38000"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Outside London","60","[c]","28170","25000"
"Leaver CS","2022","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Outside London","110","[c]","28530","25750"
"Leaver CS","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Outside London","95","[c]","28530","25540"
"Leaver CS","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","540","[c]","46350","35060"
"Leaver CS","2022","Unknown","Unknown","Outside London","2105","[c]","31180","27570"
"Leaver CS","2022","Unknown","Unknown","Unknown","210","[c]","48970","34550"
"Leaver CS","2022","Unknown","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","London","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Outside London","215","[c]","38720","36480"
"Leaver CS","2022","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","London","110","[c]","41830","39900"
"Leaver CS","2022","White","Communications","Outside London","85","[c]","37100","36340"
"Leaver CS","2022","White","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","London","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Outside London","175","[c]","27570","27570"
"Leaver CS","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","London","145","[c]","50820","44980"
"Leaver CS","2022","White","Digital, Data and Technology","Outside London","620","[c]","39960","37450"
"Leaver CS","2022","White","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","London","70","[c]","38870","34720"
"Leaver CS","2022","White","Economics","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","London","75","[c]","52640","45020"
"Leaver CS","2022","White","Finance","Outside London","345","[c]","37870","33300"
"Leaver CS","2022","White","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","London","115","[c]","47260","42340"
"Leaver CS","2022","White","Human Resources","Outside London","270","[c]","34740","30300"
"Leaver CS","2022","White","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","London","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Outside London","100","[c]","66640","75480"
"Leaver CS","2022","White","Intelligence Analysis","London","35","[c]","34140","31870"
"Leaver CS","2022","White","Intelligence Analysis","Outside London","60","[c]","30300","27370"
"Leaver CS","2022","White","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","London","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","London","30","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","London","75","[c]","43410","40070"
"Leaver CS","2022","White","Knowledge and Information Management","Outside London","240","[c]","32670","28740"
"Leaver CS","2022","White","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","London","165","[c]","58460","55000"
"Leaver CS","2022","White","Legal","Outside London","185","[c]","55280","55610"
"Leaver CS","2022","White","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","London","60","[c]","83420","86840"
"Leaver CS","2022","White","Medicine","Outside London","220","[c]","53580","39030"
"Leaver CS","2022","White","Medicine","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Delivery","London","1600","[c]","38040","31060"
"Leaver CS","2022","White","Operational Delivery","Outside London","12355","[c]","27010","26120"
"Leaver CS","2022","White","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Delivery","Unknown","300","[c]","22910","21840"
"Leaver CS","2022","White","Operational Research","London","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Other","London","245","[c]","42910","32960"
"Leaver CS","2022","White","Other","Outside London","1625","[c]","26230","21680"
"Leaver CS","2022","White","Other","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Other","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","London","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","London","585","[c]","50120","51730"
"Leaver CS","2022","White","Policy","Outside London","295","[c]","45280","37410"
"Leaver CS","2022","White","Policy","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","London","95","[c]","53270","50020"
"Leaver CS","2022","White","Project Delivery","Outside London","430","[c]","39180","37510"
"Leaver CS","2022","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","London","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Outside London","265","[c]","34360","33300"
"Leaver CS","2022","White","Property","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","London","170","[c]","43550","40060"
"Leaver CS","2022","White","Science and Engineering","Outside London","880","[c]","37530","35350"
"Leaver CS","2022","White","Science and Engineering","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","50","[c]","35870","36620"
"Leaver CS","2022","White","Security","Outside London","470","[c]","32440","29890"
"Leaver CS","2022","White","Security","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","London","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","London","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Outside London","35","[c]","41850","32010"
"Leaver CS","2022","White","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tax","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","London","720","[c]","50560","54110"
"Leaver CS","2022","White","Unknown","Outside London","3920","[c]","33430","27570"
"Leaver CS","2022","White","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","55","[c]","42400","37300"
"Leaver CS","2022","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","London","50","[c]","43590","38860"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Outside London","35","[c]","39480","36940"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","London","40","[c]","42450","40810"
"Leaver Dept.","2022","Asian","Finance","Outside London","35","[c]","35270","31900"
"Leaver Dept.","2022","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","London","45","[c]","36660","32480"
"Leaver Dept.","2022","Asian","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","London","40","[c]","101060","102170"
"Leaver Dept.","2022","Asian","Medicine","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Operational Delivery","London","500","[c]","33960","31060"
"Leaver Dept.","2022","Asian","Operational Delivery","Outside London","600","[c]","27090","25490"
"Leaver Dept.","2022","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Other","London","35","[c]","36530","31060"
"Leaver Dept.","2022","Asian","Other","Outside London","35","[c]","27190","26670"
"Leaver Dept.","2022","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Policy","London","165","[c]","41440","35430"
"Leaver Dept.","2022","Asian","Policy","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Science and Engineering","London","140","[c]","37210","34550"
"Leaver Dept.","2022","Asian","Science and Engineering","Outside London","110","[c]","34190","30460"
"Leaver Dept.","2022","Asian","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Statistics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","London","180","[c]","44630","38330"
"Leaver Dept.","2022","Asian","Unknown","Outside London","120","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data and Technology","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","London","35","[c]","34810","32330"
"Leaver Dept.","2022","Black","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medicine","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medicine","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Operational Delivery","London","330","[c]","34670","31060"
"Leaver Dept.","2022","Black","Operational Delivery","Outside London","215","[c]","29240","27570"
"Leaver Dept.","2022","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Other","London","35","[c]","30890","31060"
"Leaver Dept.","2022","Black","Other","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Policy","London","70","[c]","37820","35070"
"Leaver Dept.","2022","Black","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","London","75","[c]","39840","35440"
"Leaver Dept.","2022","Black","Science and Engineering","Outside London","80","[c]","35640","35570"
"Leaver Dept.","2022","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","London","100","[c]","41870","36780"
"Leaver Dept.","2022","Black","Unknown","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","London","115","[c]","37340","32330"
"Leaver Dept.","2022","Mixed","Operational Delivery","Outside London","130","[c]","28970","27570"
"Leaver Dept.","2022","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
