"Status","Year","Disability","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Mid Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Kent","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Lancashire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Lancashire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Lancashire","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mid Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Milton Keynes","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Milton Keynes","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Milton Keynes","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Milton Keynes","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Milton Keynes","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Milton Keynes","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Milton Keynes","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Milton Keynes","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Milton Keynes","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Milton Keynes","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Monmouthshire and Newport","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Monmouthshire and Newport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Monmouthshire and Newport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Monmouthshire and Newport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Monmouthshire and Newport","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Monmouthshire and Newport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Monmouthshire and Newport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Monmouthshire and Newport","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Monmouthshire and Newport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Monmouthshire and Newport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Na h-Eileanan Siar","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Na h-Eileanan Siar","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Na h-Eileanan Siar","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Na h-Eileanan Siar","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Na h-Eileanan Siar","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Na h-Eileanan Siar","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Na h-Eileanan Siar","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Na h-Eileanan Siar","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Na h-Eileanan Siar","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Na h-Eileanan Siar","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Newry, Mourne and Down","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Newry, Mourne and Down","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Newry, Mourne and Down","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Newry, Mourne and Down","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Newry, Mourne and Down","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Newry, Mourne and Down","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Newry, Mourne and Down","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Newry, Mourne and Down","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Newry, Mourne and Down","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Newry, Mourne and Down","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and North East Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and North East Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and North East Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and North East Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and North East Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and North East Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and North East Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and North East Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and North East Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and North East Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and West Norfolk","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and West Norfolk","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and West Norfolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and West Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and West Norfolk","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and West Norfolk","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and West Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and West Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and West Norfolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North and West Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Hampshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Hampshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Hampshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Hampshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Hampshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Hampshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Hampshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Hampshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Lanarkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Lanarkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Lanarkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Lanarkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Lanarkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Lanarkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Lanarkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Lanarkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Lanarkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Lanarkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Northamptonshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Northamptonshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Northamptonshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Northamptonshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Northamptonshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Northamptonshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Nottinghamshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Nottinghamshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire CC","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire CC","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Norwich and East Norfolk","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Norwich and East Norfolk","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Norwich and East Norfolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Norwich and East Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Norwich and East Norfolk","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Norwich and East Norfolk","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Norwich and East Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Norwich and East Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Norwich and East Norfolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Norwich and East Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Nottingham","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Nottingham","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Nottingham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Nottingham","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Nottingham","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Nottingham","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Nottingham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Nottingham","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Nottingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Nottingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Orkney Islands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Orkney Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Orkney Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Orkney Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Orkney Islands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Orkney Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Orkney Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Orkney Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Orkney Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Orkney Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Oxfordshire CC","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Oxfordshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Oxfordshire CC","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Oxfordshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Oxfordshire CC","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Oxfordshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Oxfordshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Oxfordshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Oxfordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Oxfordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Perth and Kinross, and Stirling","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Perth and Kinross, and Stirling","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Perth and Kinross, and Stirling","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Perth and Kinross, and Stirling","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Perth and Kinross, and Stirling","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Perth and Kinross, and Stirling","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Perth and Kinross, and Stirling","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Perth and Kinross, and Stirling","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Perth and Kinross, and Stirling","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Perth and Kinross, and Stirling","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Peterborough","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Peterborough","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Peterborough","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Peterborough","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Peterborough","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Peterborough","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Peterborough","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Peterborough","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Peterborough","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Peterborough","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Plymouth","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Plymouth","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Plymouth","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Plymouth","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Plymouth","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Plymouth","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Plymouth","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Plymouth","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Plymouth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Plymouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Portsmouth","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Portsmouth","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Portsmouth","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Portsmouth","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Portsmouth","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Portsmouth","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Portsmouth","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Portsmouth","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Portsmouth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Portsmouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Powys","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Powys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Powys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Powys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Powys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Powys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Powys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Powys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Powys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Powys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Redbridge and Waltham Forest","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Redbridge and Waltham Forest","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Redbridge and Waltham Forest","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Redbridge and Waltham Forest","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Redbridge and Waltham Forest","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Redbridge and Waltham Forest","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Redbridge and Waltham Forest","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Redbridge and Waltham Forest","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Redbridge and Waltham Forest","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Redbridge and Waltham Forest","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Sandwell","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Sandwell","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Sandwell","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Sandwell","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Sandwell","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Sandwell","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Sandwell","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Sandwell","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Sandwell","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Sandwell","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Borders","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Borders","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Borders","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Borders","Female","Unknown","[c]","[c]","[c]","[c]"
