"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Black","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
