"Status","Year","Age","Function_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Unknown","West Midlands","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Wales and The Valleys","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Yorkshire","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Yorkshire","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","East Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","East Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Inner London - West","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Inner London - West","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Inner London - East","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Inner London - West","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","West Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Inner London - East","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Inner London - East","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Inner London - West","Female","55","[c]","45070","40230"
"Leaver Dept.","2022","30-39","Communications","Inner London - West","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Outer London - West and North West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","East Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","East Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Greater Manchester","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Greater Manchester","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Inner London - East","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Inner London - East","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Inner London - West","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Inner London - West","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Merseyside","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Northumberland, and Tyne and Wear","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Northumberland, and Tyne and Wear","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Outer London - West and North West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Outer London - West and North West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Inner London - West","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Inner London - West","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","South Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","West Midlands","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","West Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Devon","Male","[c]","[c]","[c]","[c]"
