"Status","Year","Disability","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","Outside London","30","[c]","40540","36330"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Medicine","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","London","120","[c]","39260","34260"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","Outside London","400","[c]","28650","27570"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Other","Outside London","55","[c]","27350","27140"
"Leaver Dept.","2022","Declared disabled","White","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Policy","London","95","[c]","47960","41450"
"Leaver Dept.","2022","Declared disabled","White","Policy","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Outside London","35","[c]","39090","35150"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Science and Engineering","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Science and Engineering","Outside London","85","[c]","34120","32310"
"Leaver Dept.","2022","Declared disabled","White","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Statistics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","London","115","[c]","42090","34880"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Outside London","110","[c]","34000","31990"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","London","35","[c]","43160","40070"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Knowledge and Information Management","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Legal","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Medicine","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Medicine","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","London","390","[c]","33650","31060"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","Outside London","500","[c]","26530","25120"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","London","120","[c]","41750","35070"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Science and Engineering","London","95","[c]","34970","33100"
"Leaver Dept.","2022","Declared non-disabled","Asian","Science and Engineering","Outside London","80","[c]","33700","29730"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Statistics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","London","140","[c]","45890","42470"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Outside London","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Digital, Data and Technology","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Finance","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Human Resources","London","35","[c]","34170","32330"
"Leaver Dept.","2022","Declared non-disabled","Black","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Medicine","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Operational Delivery","London","275","[c]","34290","31060"
"Leaver Dept.","2022","Declared non-disabled","Black","Operational Delivery","Outside London","175","[c]","28510","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Other","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Other","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Policy","London","50","[c]","37970","34730"
"Leaver Dept.","2022","Declared non-disabled","Black","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Science and Engineering","London","55","[c]","35590","32330"
"Leaver Dept.","2022","Declared non-disabled","Black","Science and Engineering","Outside London","55","[c]","35200","33330"
"Leaver Dept.","2022","Declared non-disabled","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","London","75","[c]","42930","38940"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
