"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Science and Engineering","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","SEO/HEO","HEO","Heterosexual / straight","240","[c]","32170","32310"
"Leaver CS","2022","Science and Engineering","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","SEO/HEO","HEO","Undeclared","50","[c]","33740","33240"
"Leaver CS","2022","Science and Engineering","SEO/HEO","HEO","Unknown","55","[c]","31450","30220"
"Leaver CS","2022","Science and Engineering","SEO/HEO","SEO","Heterosexual / straight","255","[c]","41340","40070"
"Leaver CS","2022","Science and Engineering","SEO/HEO","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","SEO/HEO","SEO","Undeclared","45","[c]","41710","40580"
"Leaver CS","2022","Science and Engineering","SEO/HEO","SEO","Unknown","45","[c]","41320","40560"
"Leaver CS","2022","Science and Engineering","Unknown","Unknown","Heterosexual / straight","50","[c]","36560","33950"
"Leaver CS","2022","Science and Engineering","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","AA/AO","AA","Heterosexual / straight","120","[c]","20920","19810"
"Leaver CS","2022","Security","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","AA/AO","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","AA/AO","AA","Unknown","40","[c]","22330","22630"
"Leaver CS","2022","Security","AA/AO","AO","Heterosexual / straight","225","[c]","32800","39070"
"Leaver CS","2022","Security","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","AA/AO","AO","Undeclared","50","[c]","34370","39070"
"Leaver CS","2022","Security","AA/AO","AO","Unknown","55","[c]","30700","27680"
"Leaver CS","2022","Security","EO","EO","Heterosexual / straight","60","[c]","35660","37940"
"Leaver CS","2022","Security","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO/HEO","HEO","Heterosexual / straight","40","[c]","39630","35050"
"Leaver CS","2022","Security","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Tax","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","AA","Heterosexual / straight","85","[c]","22860","22690"
"Leaver CS","2022","Unknown","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","AA","Unknown","225","[c]","22210","22140"
"Leaver CS","2022","Unknown","AA/AO","AO","Heterosexual / straight","395","[c]","22010","21260"
"Leaver CS","2022","Unknown","AA/AO","AO","LGBO","35","[c]","21780","21260"
"Leaver CS","2022","Unknown","AA/AO","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","AO","Unknown","2960","[c]","22210","21260"
"Leaver CS","2022","Unknown","EO","EO","Heterosexual / straight","360","[c]","28150","27570"
"Leaver CS","2022","Unknown","EO","EO","LGBO","40","[c]","27670","27570"
"Leaver CS","2022","Unknown","EO","EO","Undeclared","45","[c]","27750","27570"
"Leaver CS","2022","Unknown","EO","EO","Unknown","1340","[c]","28080","27570"
"Leaver CS","2022","Unknown","G6/G7","G6","Heterosexual / straight","110","[c]","70890","70370"
"Leaver CS","2022","Unknown","G6/G7","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","G6","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","G6","Unknown","175","[c]","76150","75340"
"Leaver CS","2022","Unknown","G6/G7","G7","Heterosexual / straight","150","[c]","57050","54870"
"Leaver CS","2022","Unknown","G6/G7","G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","G7","Unknown","380","[c]","59870","59120"
"Leaver CS","2022","Unknown","SCS level","SCS level","Heterosexual / straight","65","[c]","91530","84100"
"Leaver CS","2022","Unknown","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","SCS level","Unknown","100","[c]","112270","105000"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","Heterosexual / straight","190","[c]","34700","34710"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","Unknown","790","[c]","33140","33300"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","Heterosexual / straight","185","[c]","42790","42470"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","Unknown","385","[c]","43060","43000"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","185","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","EO","Heterosexual / straight","35","[c]","26340","26670"
"Leaver Dept.","2022","Commercial","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","G7","Heterosexual / straight","50","[c]","52200","52610"
"Leaver Dept.","2022","Commercial","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","SCS level","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO/HEO","HEO","Heterosexual / straight","70","[c]","30900","31010"
"Leaver Dept.","2022","Commercial","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO/HEO","HEO","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO/HEO","SEO","Heterosexual / straight","100","[c]","40120","40360"
"Leaver Dept.","2022","Commercial","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO/HEO","SEO","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G6","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G7","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO/HEO","HEO","Heterosexual / straight","80","[c]","34100","33610"
"Leaver Dept.","2022","Communications","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO/HEO","SEO","Heterosexual / straight","50","[c]","40950","40800"
"Leaver Dept.","2022","Communications","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","EO","EO","Heterosexual / straight","35","[c]","27930","27570"
"Leaver Dept.","2022","Counter Fraud","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","EO","EO","Heterosexual / straight","55","[c]","27490","27350"
"Leaver Dept.","2022","Digital, Data and Technology","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","EO","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G7","Heterosexual / straight","85","[c]","54930","53760"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
