"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Dorset and Somerset","Outside London","Female","125","[c]","23540","22600"
"New entrant CS","2022","20-29","Dorset and Somerset","Outside London","Male","100","[c]","24010","21860"
"New entrant CS","2022","20-29","East Anglia","Outside London","Female","330","[c]","24100","23170"
"New entrant CS","2022","20-29","East Anglia","Outside London","Male","280","[c]","24670","23540"
"New entrant CS","2022","20-29","East Wales","Outside London","Female","575","[c]","24920","23170"
"New entrant CS","2022","20-29","East Wales","Outside London","Male","475","[c]","24970","23140"
"New entrant CS","2022","20-29","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Female","135","[c]","22860","23140"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Male","90","[c]","22590","23140"
"New entrant CS","2022","20-29","Eastern Scotland","Outside London","Female","705","[c]","26050","24400"
"New entrant CS","2022","20-29","Eastern Scotland","Outside London","Male","495","[c]","26030","24400"
"New entrant CS","2022","20-29","Essex","Outside London","Female","165","[c]","24940","24250"
"New entrant CS","2022","20-29","Essex","Outside London","Male","90","[c]","25480","24800"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","780","[c]","25340","23730"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","735","[c]","26180","25050"
"New entrant CS","2022","20-29","Greater Manchester","Outside London","Female","820","[c]","25540","24800"
"New entrant CS","2022","20-29","Greater Manchester","Outside London","Male","640","[c]","26490","25120"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","Outside London","Female","325","[c]","25180","24150"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","Outside London","Male","325","[c]","25710","25050"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","105","[c]","23600","23140"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","70","[c]","23770","23140"
"New entrant CS","2022","20-29","Highlands and Islands","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Highlands and Islands","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Inner London - East","London","Female","710","[c]","31690","30750"
"New entrant CS","2022","20-29","Inner London - East","London","Male","490","[c]","32130","31060"
"New entrant CS","2022","20-29","Inner London - West","London","Female","2610","[c]","32070","30520"
"New entrant CS","2022","20-29","Inner London - West","London","Male","1870","[c]","33030","32330"
"New entrant CS","2022","20-29","Kent","Outside London","Female","215","[c]","25170","24800"
"New entrant CS","2022","20-29","Kent","Outside London","Male","175","[c]","24470","24250"
"New entrant CS","2022","20-29","Lancashire","Outside London","Female","345","[c]","23490","23140"
"New entrant CS","2022","20-29","Lancashire","Outside London","Male","250","[c]","23640","21260"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Female","250","[c]","22310","21260"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Male","170","[c]","23600","23140"
"New entrant CS","2022","20-29","Lincolnshire","Outside London","Female","80","[c]","24110","23170"
"New entrant CS","2022","20-29","Lincolnshire","Outside London","Male","70","[c]","23800","23390"
"New entrant CS","2022","20-29","Merseyside","Outside London","Female","685","[c]","23910","21680"
"New entrant CS","2022","20-29","Merseyside","Outside London","Male","425","[c]","24160","21800"
"New entrant CS","2022","20-29","North Eastern Scotland","Outside London","Female","60","[c]","26900","27230"
"New entrant CS","2022","20-29","North Eastern Scotland","Outside London","Male","30","[c]","27590","27230"
"New entrant CS","2022","20-29","North Yorkshire","Outside London","Female","130","[c]","26320","25010"
"New entrant CS","2022","20-29","North Yorkshire","Outside London","Male","90","[c]","26770","26370"
"New entrant CS","2022","20-29","Northern Ireland","Outside London","Female","140","[c]","25920","24880"
"New entrant CS","2022","20-29","Northern Ireland","Outside London","Male","105","[c]","24850","21250"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","Outside London","Female","655","[c]","23990","21300"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","Outside London","Male","495","[c]","24890","21300"
"New entrant CS","2022","20-29","Outer London - East and North East","London","Female","200","[c]","27760","27980"
"New entrant CS","2022","20-29","Outer London - East and North East","London","Male","100","[c]","28350","29020"
"New entrant CS","2022","20-29","Outer London - South","London","Female","290","[c]","30000","28650"
"New entrant CS","2022","20-29","Outer London - South","London","Male","185","[c]","30810","30600"
"New entrant CS","2022","20-29","Outer London - West and North West","London","Female","355","[c]","28300","28410"
"New entrant CS","2022","20-29","Outer London - West and North West","London","Male","190","[c]","28520","28650"
"New entrant CS","2022","20-29","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Shropshire and Staffordshire","Outside London","Female","255","[c]","23740","23140"
"New entrant CS","2022","20-29","Shropshire and Staffordshire","Outside London","Male","125","[c]","24280","23140"
"New entrant CS","2022","20-29","South Yorkshire","Outside London","Female","295","[c]","24880","24800"
"New entrant CS","2022","20-29","South Yorkshire","Outside London","Male","185","[c]","25340","24880"
"New entrant CS","2022","20-29","Southern Scotland","Outside London","Female","160","[c]","23690","21260"
"New entrant CS","2022","20-29","Southern Scotland","Outside London","Male","100","[c]","22750","21250"
"New entrant CS","2022","20-29","Surrey, East and West Sussex","Outside London","Female","310","[c]","25910","24770"
"New entrant CS","2022","20-29","Surrey, East and West Sussex","Outside London","Male","145","[c]","26100","25010"
"New entrant CS","2022","20-29","Tees Valley and Durham","Outside London","Female","280","[c]","24360","23140"
"New entrant CS","2022","20-29","Tees Valley and Durham","Outside London","Male","145","[c]","24270","23140"
"New entrant CS","2022","20-29","Unknown","Unknown","Female","185","[c]","25870","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Male","165","[c]","25280","27000"
"New entrant CS","2022","20-29","West Central Scotland","Outside London","Female","675","[c]","25570","23450"
"New entrant CS","2022","20-29","West Central Scotland","Outside London","Male","485","[c]","25460","23540"
"New entrant CS","2022","20-29","West Midlands","Outside London","Female","860","[c]","25000","23440"
"New entrant CS","2022","20-29","West Midlands","Outside London","Male","545","[c]","25830","24940"
"New entrant CS","2022","20-29","West Wales and The Valleys","Outside London","Female","345","[c]","22860","21840"
"New entrant CS","2022","20-29","West Wales and The Valleys","Outside London","Male","245","[c]","22740","21840"
"New entrant CS","2022","20-29","West Yorkshire","Outside London","Female","790","[c]","25590","23690"
"New entrant CS","2022","20-29","West Yorkshire","Outside London","Male","655","[c]","26170","24880"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Outside London","Female","85","[c]","27530","27570"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Outside London","Male","65","[c]","30010","28140"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","180","[c]","29020","27700"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","155","[c]","31180","28140"
"New entrant CS","2022","30-39","Cheshire","Outside London","Female","90","[c]","28420","24800"
"New entrant CS","2022","30-39","Cheshire","Outside London","Male","65","[c]","30370","27700"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Outside London","Female","30","[c]","25770","23170"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cumbria","Outside London","Female","65","[c]","23980","21300"
"New entrant CS","2022","30-39","Cumbria","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Outside London","Female","300","[c]","27580","26310"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Outside London","Male","225","[c]","27990","26590"
"New entrant CS","2022","30-39","Devon","Outside London","Female","110","[c]","27200","23170"
"New entrant CS","2022","30-39","Devon","Outside London","Male","120","[c]","27700","24090"
"New entrant CS","2022","30-39","Dorset and Somerset","Outside London","Female","65","[c]","26280","23170"
"New entrant CS","2022","30-39","Dorset and Somerset","Outside London","Male","75","[c]","27420","25000"
"New entrant CS","2022","30-39","East Anglia","Outside London","Female","240","[c]","26750","25010"
"New entrant CS","2022","30-39","East Anglia","Outside London","Male","180","[c]","27850","24960"
"New entrant CS","2022","30-39","East Wales","Outside London","Female","360","[c]","28580","24920"
"New entrant CS","2022","30-39","East Wales","Outside London","Male","340","[c]","30330","26820"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Female","70","[c]","27690","24800"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Male","60","[c]","24700","23140"
"New entrant CS","2022","30-39","Eastern Scotland","Outside London","Female","530","[c]","30920","27230"
"New entrant CS","2022","30-39","Eastern Scotland","Outside London","Male","435","[c]","29870","27230"
"New entrant CS","2022","30-39","Essex","Outside London","Female","105","[c]","28830","24920"
"New entrant CS","2022","30-39","Essex","Outside London","Male","65","[c]","30030","25660"
"New entrant CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","520","[c]","31260","29000"
"New entrant CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","400","[c]","34630","33000"
"New entrant CS","2022","30-39","Greater Manchester","Outside London","Female","460","[c]","30350","26820"
"New entrant CS","2022","30-39","Greater Manchester","Outside London","Male","455","[c]","30590","26590"
"New entrant CS","2022","30-39","Hampshire and Isle of Wight","Outside London","Female","200","[c]","28590","26240"
"New entrant CS","2022","30-39","Hampshire and Isle of Wight","Outside London","Male","155","[c]","32900","29230"
"New entrant CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","100","[c]","27180","24920"
"New entrant CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","55","[c]","25260","24670"
"New entrant CS","2022","30-39","Highlands and Islands","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Highlands and Islands","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inner London - East","London","Female","430","[c]","38060","32640"
"New entrant CS","2022","30-39","Inner London - East","London","Male","310","[c]","39410","34180"
"New entrant CS","2022","30-39","Inner London - West","London","Female","965","[c]","42730","40600"
"New entrant CS","2022","30-39","Inner London - West","London","Male","735","[c]","43380","40600"
"New entrant CS","2022","30-39","Kent","Outside London","Female","130","[c]","26790","25100"
"New entrant CS","2022","30-39","Kent","Outside London","Male","110","[c]","26140","26130"
"New entrant CS","2022","30-39","Lancashire","Outside London","Female","235","[c]","25910","24430"
"New entrant CS","2022","30-39","Lancashire","Outside London","Male","175","[c]","26280","23140"
"New entrant CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Female","145","[c]","25310","23140"
"New entrant CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Male","70","[c]","24880","23140"
"New entrant CS","2022","30-39","Lincolnshire","Outside London","Female","60","[c]","26920","24610"
"New entrant CS","2022","30-39","Lincolnshire","Outside London","Male","40","[c]","25540","24800"
"New entrant CS","2022","30-39","Merseyside","Outside London","Female","455","[c]","25760","24880"
"New entrant CS","2022","30-39","Merseyside","Outside London","Male","300","[c]","26850","25520"
"New entrant CS","2022","30-39","North Eastern Scotland","Outside London","Female","45","[c]","30250","27570"
"New entrant CS","2022","30-39","North Eastern Scotland","Outside London","Male","35","[c]","30460","27230"
"New entrant CS","2022","30-39","North Yorkshire","Outside London","Female","80","[c]","32330","29180"
"New entrant CS","2022","30-39","North Yorkshire","Outside London","Male","75","[c]","34280","31660"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","Female","90","[c]","29570","26590"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","Male","100","[c]","29450","26590"
"New entrant CS","2022","30-39","Northumberland, and Tyne and Wear","Outside London","Female","410","[c]","26550","24880"
"New entrant CS","2022","30-39","Northumberland, and Tyne and Wear","Outside London","Male","340","[c]","28170","26590"
"New entrant CS","2022","30-39","Outer London - East and North East","London","Female","85","[c]","30850","31060"
"New entrant CS","2022","30-39","Outer London - East and North East","London","Male","65","[c]","31440","31060"
"New entrant CS","2022","30-39","Outer London - South","London","Female","140","[c]","34470","31060"
"New entrant CS","2022","30-39","Outer London - South","London","Male","105","[c]","37450","34660"
"New entrant CS","2022","30-39","Outer London - West and North West","London","Female","165","[c]","32820","31060"
"New entrant CS","2022","30-39","Outer London - West and North West","London","Male","120","[c]","31280","31060"
"New entrant CS","2022","30-39","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Shropshire and Staffordshire","Outside London","Female","145","[c]","26590","23630"
"New entrant CS","2022","30-39","Shropshire and Staffordshire","Outside London","Male","95","[c]","28210","23740"
"New entrant CS","2022","30-39","South Yorkshire","Outside London","Female","150","[c]","29470","27570"
"New entrant CS","2022","30-39","South Yorkshire","Outside London","Male","150","[c]","33260","27570"
"New entrant CS","2022","30-39","Southern Scotland","Outside London","Female","110","[c]","25830","24400"
"New entrant CS","2022","30-39","Southern Scotland","Outside London","Male","80","[c]","25960","24400"
"New entrant CS","2022","30-39","Surrey, East and West Sussex","Outside London","Female","175","[c]","29960","27060"
"New entrant CS","2022","30-39","Surrey, East and West Sussex","Outside London","Male","100","[c]","28730","27500"
"New entrant CS","2022","30-39","Tees Valley and Durham","Outside London","Female","175","[c]","27300","24260"
"New entrant CS","2022","30-39","Tees Valley and Durham","Outside London","Male","135","[c]","28370","24430"
"New entrant CS","2022","30-39","Unknown","Unknown","Female","105","[c]","32020","28590"
"New entrant CS","2022","30-39","Unknown","Unknown","Male","90","[c]","29130","27500"
"New entrant CS","2022","30-39","West Central Scotland","Outside London","Female","450","[c]","30330","27230"
"New entrant CS","2022","30-39","West Central Scotland","Outside London","Male","425","[c]","29890","27230"
"New entrant CS","2022","30-39","West Midlands","Outside London","Female","500","[c]","28500","26590"
"New entrant CS","2022","30-39","West Midlands","Outside London","Male","405","[c]","29810","27570"
"New entrant CS","2022","30-39","West Wales and The Valleys","Outside London","Female","250","[c]","26010","22600"
"New entrant CS","2022","30-39","West Wales and The Valleys","Outside London","Male","185","[c]","25780","23170"
"New entrant CS","2022","30-39","West Yorkshire","Outside London","Female","455","[c]","30240","27570"
"New entrant CS","2022","30-39","West Yorkshire","Outside London","Male","400","[c]","30970","27570"
"New entrant CS","2022","40-49","Bedfordshire and Hertfordshire","Outside London","Female","75","[c]","32110","28170"
"New entrant CS","2022","40-49","Bedfordshire and Hertfordshire","Outside London","Male","55","[c]","31670","29290"
"New entrant CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","130","[c]","33000","29290"
"New entrant CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","90","[c]","31500","28140"
"New entrant CS","2022","40-49","Cheshire","Outside London","Female","50","[c]","31220","27880"
"New entrant CS","2022","40-49","Cheshire","Outside London","Male","30","[c]","32260","28840"
"New entrant CS","2022","40-49","Cornwall and Isles of Scilly","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cornwall and Isles of Scilly","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cumbria","Outside London","Female","50","[c]","27310","24380"
"New entrant CS","2022","40-49","Cumbria","Outside London","Male","30","[c]","29730","22420"
"New entrant CS","2022","40-49","Derbyshire and Nottinghamshire","Outside London","Female","235","[c]","28600","26590"
"New entrant CS","2022","40-49","Derbyshire and Nottinghamshire","Outside London","Male","170","[c]","30420","26590"
"New entrant CS","2022","40-49","Devon","Outside London","Female","95","[c]","31850","27130"
"New entrant CS","2022","40-49","Devon","Outside London","Male","70","[c]","31860","27480"
"New entrant CS","2022","40-49","Dorset and Somerset","Outside London","Female","85","[c]","26610","24090"
"New entrant CS","2022","40-49","Dorset and Somerset","Outside London","Male","60","[c]","29520","26250"
"New entrant CS","2022","40-49","East Anglia","Outside London","Female","190","[c]","29480","27130"
"New entrant CS","2022","40-49","East Anglia","Outside London","Male","140","[c]","30210","26130"
"New entrant CS","2022","40-49","East Wales","Outside London","Female","245","[c]","31030","26800"
"New entrant CS","2022","40-49","East Wales","Outside London","Male","185","[c]","34560","30210"
"New entrant CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Female","70","[c]","27190","25200"
"New entrant CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Male","45","[c]","28990","26220"
"New entrant CS","2022","40-49","Eastern Scotland","Outside London","Female","330","[c]","32360","27570"
"New entrant CS","2022","40-49","Eastern Scotland","Outside London","Male","250","[c]","33820","27570"
"New entrant CS","2022","40-49","Essex","Outside London","Female","110","[c]","30540","26970"
"New entrant CS","2022","40-49","Essex","Outside London","Male","50","[c]","30150","25000"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","315","[c]","34570","30110"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","290","[c]","39610","36500"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","Female","285","[c]","31970","27570"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","Male","245","[c]","33860","27570"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","Female","170","[c]","30110","26350"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","Male","140","[c]","34360","30210"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","85","[c]","28360","27030"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","65","[c]","31520","27570"
"New entrant CS","2022","40-49","Highlands and Islands","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Highlands and Islands","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inner London - East","London","Female","285","[c]","42820","37920"
"New entrant CS","2022","40-49","Inner London - East","London","Male","190","[c]","45950","38230"
"New entrant CS","2022","40-49","Inner London - West","London","Female","500","[c]","45050","41160"
"New entrant CS","2022","40-49","Inner London - West","London","Male","380","[c]","50000","45260"
"New entrant CS","2022","40-49","Kent","Outside London","Female","100","[c]","29100","24880"
"New entrant CS","2022","40-49","Kent","Outside London","Male","70","[c]","28560","26590"
"New entrant CS","2022","40-49","Lancashire","Outside London","Female","165","[c]","27900","24800"
"New entrant CS","2022","40-49","Lancashire","Outside London","Male","100","[c]","29010","25120"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Female","115","[c]","27890","23180"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Male","55","[c]","27070","25710"
"New entrant CS","2022","40-49","Lincolnshire","Outside London","Female","55","[c]","31110","27570"
"New entrant CS","2022","40-49","Lincolnshire","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merseyside","Outside London","Female","295","[c]","28150","24900"
"New entrant CS","2022","40-49","Merseyside","Outside London","Male","155","[c]","29870","26590"
"New entrant CS","2022","40-49","North Eastern Scotland","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","Female","60","[c]","35160","35120"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","Male","65","[c]","37090","33000"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","Female","50","[c]","29910","26590"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","Male","60","[c]","31920","26590"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","Female","310","[c]","26960","22010"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","Male","195","[c]","31060","26700"
"New entrant CS","2022","40-49","Outer London - East and North East","London","Female","60","[c]","31680","31060"
"New entrant CS","2022","40-49","Outer London - East and North East","London","Male","40","[c]","31960","30460"
"New entrant CS","2022","40-49","Outer London - South","London","Female","110","[c]","37260","33020"
"New entrant CS","2022","40-49","Outer London - South","London","Male","85","[c]","40650","36580"
"New entrant CS","2022","40-49","Outer London - West and North West","London","Female","115","[c]","32630","31060"
"New entrant CS","2022","40-49","Outer London - West and North West","London","Male","80","[c]","34950","31020"
"New entrant CS","2022","40-49","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","Female","145","[c]","29540","26350"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","Male","80","[c]","34470","27570"
"New entrant CS","2022","40-49","South Yorkshire","Outside London","Female","115","[c]","31470","27570"
"New entrant CS","2022","40-49","South Yorkshire","Outside London","Male","80","[c]","35110","28200"
"New entrant CS","2022","40-49","Southern Scotland","Outside London","Female","70","[c]","25640","24400"
"New entrant CS","2022","40-49","Southern Scotland","Outside London","Male","35","[c]","24780","23200"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","Female","155","[c]","31670","27570"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","Male","95","[c]","34260","29020"
"New entrant CS","2022","40-49","Tees Valley and Durham","Outside London","Female","160","[c]","28540","26080"
"New entrant CS","2022","40-49","Tees Valley and Durham","Outside London","Male","70","[c]","29740","27130"
"New entrant CS","2022","40-49","Unknown","Unknown","Female","80","[c]","38310","29810"
"New entrant CS","2022","40-49","Unknown","Unknown","Male","65","[c]","35810","29290"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","Female","320","[c]","32600","27940"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","Male","235","[c]","33340","27570"
"New entrant CS","2022","40-49","West Midlands","Outside London","Female","375","[c]","31490","27570"
"New entrant CS","2022","40-49","West Midlands","Outside London","Male","245","[c]","34120","27570"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","Female","185","[c]","27540","22600"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","Male","95","[c]","29630","27570"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","Female","295","[c]","32330","27570"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","Male","245","[c]","34940","27570"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","Female","100","[c]","30310","28880"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","Male","75","[c]","31010","29290"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","110","[c]","28140","27570"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","100","[c]","35870","29290"
"New entrant CS","2022","50-59","Cheshire","Outside London","Female","55","[c]","28450","26310"
"New entrant CS","2022","50-59","Cheshire","Outside London","Male","55","[c]","32450","32770"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","Female","40","[c]","26640","21260"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","Outside London","Female","30","[c]","27120","25620"
"New entrant CS","2022","50-59","Cumbria","Outside London","Male","35","[c]","31470","28200"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","Outside London","Female","170","[c]","28280","25480"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","Outside London","Male","115","[c]","29070","27130"
"New entrant CS","2022","50-59","Devon","Outside London","Female","90","[c]","29980","24960"
"New entrant CS","2022","50-59","Devon","Outside London","Male","100","[c]","31600","28080"
"New entrant CS","2022","50-59","Dorset and Somerset","Outside London","Female","75","[c]","30140","26310"
"New entrant CS","2022","50-59","Dorset and Somerset","Outside London","Male","75","[c]","32320","26740"
"New entrant CS","2022","50-59","East Anglia","Outside London","Female","150","[c]","27780","26010"
"New entrant CS","2022","50-59","East Anglia","Outside London","Male","125","[c]","29920","26330"
"New entrant CS","2022","50-59","East Wales","Outside London","Female","140","[c]","30280","23140"
"New entrant CS","2022","50-59","East Wales","Outside London","Male","130","[c]","34280","27570"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Female","55","[c]","25100","23170"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Male","40","[c]","28230","26130"
"New entrant CS","2022","50-59","Eastern Scotland","Outside London","Female","240","[c]","31990","27230"
"New entrant CS","2022","50-59","Eastern Scotland","Outside London","Male","175","[c]","34320","27570"
"New entrant CS","2022","50-59","Essex","Outside London","Female","75","[c]","28380","25630"
"New entrant CS","2022","50-59","Essex","Outside London","Male","60","[c]","31380","29440"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","205","[c]","33080","28660"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","260","[c]","38390","35930"
"New entrant CS","2022","50-59","Greater Manchester","Outside London","Female","175","[c]","29500","26590"
"New entrant CS","2022","50-59","Greater Manchester","Outside London","Male","190","[c]","32670","27570"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Outside London","Female","185","[c]","27830","23170"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Outside London","Male","155","[c]","33100","26350"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","65","[c]","27820","26310"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","55","[c]","28370","27570"
"New entrant CS","2022","50-59","Highlands and Islands","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","London","Female","185","[c]","42440","34260"
"New entrant CS","2022","50-59","Inner London - East","London","Male","135","[c]","44630","37610"
"New entrant CS","2022","50-59","Inner London - West","London","Female","270","[c]","46590","41060"
"New entrant CS","2022","50-59","Inner London - West","London","Male","260","[c]","52430","43080"
"New entrant CS","2022","50-59","Kent","Outside London","Female","100","[c]","27560","24800"
"New entrant CS","2022","50-59","Kent","Outside London","Male","85","[c]","28820","27280"
"New entrant CS","2022","50-59","Lancashire","Outside London","Female","155","[c]","28870","25000"
"New entrant CS","2022","50-59","Lancashire","Outside London","Male","80","[c]","30420","26220"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Female","110","[c]","25960","22600"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Male","70","[c]","29340","26130"
"New entrant CS","2022","50-59","Lincolnshire","Outside London","Female","35","[c]","27710","27570"
"New entrant CS","2022","50-59","Lincolnshire","Outside London","Male","50","[c]","29080","27570"
"New entrant CS","2022","50-59","Merseyside","Outside London","Female","250","[c]","26830","24800"
"New entrant CS","2022","50-59","Merseyside","Outside London","Male","130","[c]","28320","24880"
"New entrant CS","2022","50-59","North Eastern Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Eastern Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Yorkshire","Outside London","Female","60","[c]","32850","30320"
"New entrant CS","2022","50-59","North Yorkshire","Outside London","Male","60","[c]","31230","29720"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","Male","30","[c]","28650","24880"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Female","280","[c]","26330","21300"
