"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","AA/AO","Heterosexual / straight","145","[c]","21740","21260"
"Leaver Dept.","2022","20-29","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","EO","Heterosexual / straight","295","[c]","27860","27570"
"Leaver Dept.","2022","20-29","Asian","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SEO/HEO","Heterosexual / straight","205","[c]","34590","34020"
"Leaver Dept.","2022","20-29","Asian","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","AA/AO","Heterosexual / straight","50","[c]","22470","22350"
"Leaver Dept.","2022","20-29","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","EO","Heterosexual / straight","115","[c]","27530","27500"
"Leaver Dept.","2022","20-29","Black","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SEO/HEO","Heterosexual / straight","85","[c]","34840","34020"
"Leaver Dept.","2022","20-29","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","EO","Heterosexual / straight","65","[c]","27590","27570"
"Leaver Dept.","2022","20-29","Mixed","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SEO/HEO","Heterosexual / straight","85","[c]","35010","34550"
"Leaver Dept.","2022","20-29","Mixed","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","Undeclared","50","[c]","35010","34590"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Unknown","300","[c]","21370","21260"
"Leaver Dept.","2022","20-29","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Undeclared","80","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Unknown","235","[c]","27480","27570"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Unknown","85","[c]","55080","54700"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Undeclared","170","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Unknown","770","[c]","32940","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","AA/AO","Heterosexual / straight","525","[c]","21380","21260"
"Leaver Dept.","2022","20-29","White","AA/AO","LGBO","80","[c]","21340","21260"
"Leaver Dept.","2022","20-29","White","AA/AO","Undeclared","55","[c]","21130","20990"
"Leaver Dept.","2022","20-29","White","AA/AO","Unknown","105","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","EO","Heterosexual / straight","845","[c]","26440","27240"
"Leaver Dept.","2022","20-29","White","EO","LGBO","135","[c]","27170","27570"
"Leaver Dept.","2022","20-29","White","EO","Undeclared","75","[c]","26340","27120"
"Leaver Dept.","2022","20-29","White","EO","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","G6/G7","Heterosexual / straight","180","[c]","54270","53600"
"Leaver Dept.","2022","20-29","White","G6/G7","LGBO","45","[c]","54390","53380"
"Leaver Dept.","2022","20-29","White","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","SEO/HEO","Heterosexual / straight","1145","[c]","34680","34020"
"Leaver Dept.","2022","20-29","White","SEO/HEO","LGBO","220","[c]","34570","34520"
"Leaver Dept.","2022","20-29","White","SEO/HEO","Undeclared","100","[c]","34510","33570"
"Leaver Dept.","2022","20-29","White","SEO/HEO","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
