"Status","Year","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Security","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Female","815","[c]","25880","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Male","495","[c]","27710","26840"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Male","110","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","Female","40","[c]","29770","25940"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","Male","80","[c]","30070","27360"
"Leaver CS","2022","Unknown","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Female","2525","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Male","2005","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Female","1030","[c]","30600","25630"
"Leaver CS","2022","Unknown","Home Office","Male","1060","[c]","33210","27910"
"Leaver CS","2022","Unknown","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Female","865","[c]","28480","22330"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Male","995","[c]","31180","26670"
"Leaver CS","2022","Unknown","National Records of Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Records of Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectorate","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectorate","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Royal Fleet Auxiliary","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Royal Fleet Auxiliary","Male","215","[c]","36610","33570"
"Leaver CS","2022","Unknown","Scottish Forestry","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Forestry","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government (excl. agencies)","Female","195","[c]","41030","36130"
"Leaver CS","2022","Unknown","Scottish Government (excl. agencies)","Male","225","[c]","42220","36130"
"Leaver CS","2022","Unknown","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Public Pensions Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Public Pensions Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Security Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Security Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Student Awards Agency for Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Student Awards Agency for Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Transport Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinary Medicines Directorate","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinary Medicines Directorate","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government (excl. agencies)","Female","130","[c]","41110","37410"
"Leaver CS","2022","Unknown","Welsh Government (excl. agencies)","Male","115","[c]","44550","37410"
"Leaver CS","2022","Unknown","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Defence Science and Technology Laboratory","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Education (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Education (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for International Trade","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","30","[c]","46480","46240"
"Leaver Dept.","2022","Analysis","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care (excl. agencies)","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care (excl. agencies)","Male","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Treasury (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Treasury (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","Female","40","[c]","33150","29540"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","Male","40","[c]","37240","31840"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Commercial Service","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Commercial Service","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Defence Equipment and Support","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Defence Equipment and Support","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","Male","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Driver and Vehicle Licensing Agency","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Public Health England","Female","40","[c]","40920","39400"
"Leaver Dept.","2022","Commercial","Public Health England","Male","50","[c]","52110","53860"
"Leaver Dept.","2022","Commercial","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","Female","40","[c]","44370","39370"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Ministry of Defence (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
