"Status","Year","Disability","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","EO","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Male","Heterosexual / straight","120","[c]","27580","27570"
"Leaver CS","2022","Undeclared","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Male","Undeclared","85","[c]","28480","27570"
"Leaver CS","2022","Undeclared","EO","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Male","Undeclared","40","[c]","56360","55500"
"Leaver CS","2022","Undeclared","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Female","Heterosexual / straight","50","[c]","33520","33300"
"Leaver CS","2022","Undeclared","HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Male","Heterosexual / straight","55","[c]","33160","33000"
"Leaver CS","2022","Undeclared","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Male","Undeclared","65","[c]","35100","34420"
"Leaver CS","2022","Undeclared","HEO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Female","Heterosexual / straight","45","[c]","40880","40970"
"Leaver CS","2022","Undeclared","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Male","Heterosexual / straight","40","[c]","41030","38460"
"Leaver CS","2022","Undeclared","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Male","Undeclared","60","[c]","43740","43000"
"Leaver CS","2022","Undeclared","SEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Female","Heterosexual / straight","35","[c]","20040","19520"
"Leaver CS","2022","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Female","Unknown","355","[c]","19800","19200"
"Leaver CS","2022","Unknown","AA","Male","Heterosexual / straight","65","[c]","20730","19680"
"Leaver CS","2022","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Male","Unknown","355","[c]","20500","19930"
"Leaver CS","2022","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Female","Heterosexual / straight","150","[c]","22820","22200"
"Leaver CS","2022","Unknown","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Female","Unknown","1775","[c]","21690","21260"
"Leaver CS","2022","Unknown","AO","Male","Heterosexual / straight","195","[c]","25790","22600"
"Leaver CS","2022","Unknown","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Male","Undeclared","35","[c]","26740","23230"
"Leaver CS","2022","Unknown","AO","Male","Unknown","1575","[c]","22650","21260"
"Leaver CS","2022","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Heterosexual / straight","165","[c]","28380","27690"
"Leaver CS","2022","Unknown","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Undeclared","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Unknown","855","[c]","27300","27570"
"Leaver CS","2022","Unknown","EO","Male","Heterosexual / straight","175","[c]","30100","28950"
"Leaver CS","2022","Unknown","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","Undeclared","60","[c]","29230","27570"
"Leaver CS","2022","Unknown","EO","Male","Unknown","860","[c]","27410","27570"
"Leaver CS","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Female","Unknown","105","[c]","70530","67160"
"Leaver CS","2022","Unknown","G6","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Male","Unknown","125","[c]","72120","70210"
"Leaver CS","2022","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Female","Heterosexual / straight","80","[c]","53260","53220"
"Leaver CS","2022","Unknown","G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Female","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Female","Unknown","220","[c]","55970","54240"
"Leaver CS","2022","Unknown","G7","Male","Heterosexual / straight","85","[c]","54830","54540"
"Leaver CS","2022","Unknown","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Male","Unknown","285","[c]","56090","54460"
"Leaver CS","2022","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Female","Heterosexual / straight","115","[c]","34390","33570"
"Leaver CS","2022","Unknown","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Female","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Female","Unknown","420","[c]","33190","32940"
"Leaver CS","2022","Unknown","HEO","Male","Heterosexual / straight","125","[c]","35410","33570"
"Leaver CS","2022","Unknown","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Male","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Male","Unknown","490","[c]","34090","33570"
"Leaver CS","2022","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","Unknown","65","[c]","109630","101430"
"Leaver CS","2022","Unknown","SCS level","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Male","Unknown","60","[c]","104750","94620"
"Leaver CS","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Female","Heterosexual / straight","105","[c]","42010","40450"
"Leaver CS","2022","Unknown","SEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Female","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Female","Unknown","245","[c]","41130","40650"
"Leaver CS","2022","Unknown","SEO","Male","Heterosexual / straight","110","[c]","42340","40580"
"Leaver CS","2022","Unknown","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Male","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Male","Unknown","300","[c]","42020","41750"
"Leaver CS","2022","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","450","[c]","35220","32700"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","380","[c]","36440","33570"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AO","Female","Heterosexual / straight","100","[c]","21590","21260"
"Leaver Dept.","2022","Declared disabled","AO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AO","Male","Heterosexual / straight","60","[c]","21350","21260"
"Leaver Dept.","2022","Declared disabled","AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","EO","Female","Heterosexual / straight","220","[c]","27360","27570"
"Leaver Dept.","2022","Declared disabled","EO","Female","LGBO","45","[c]","27130","27570"
"Leaver Dept.","2022","Declared disabled","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","EO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","EO","Male","Heterosexual / straight","125","[c]","27110","27570"
"Leaver Dept.","2022","Declared disabled","EO","Male","LGBO","35","[c]","26900","27570"
"Leaver Dept.","2022","Declared disabled","EO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G7","Female","Heterosexual / straight","95","[c]","53650","53380"
"Leaver Dept.","2022","Declared disabled","G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G7","Male","Heterosexual / straight","50","[c]","55730","54700"
"Leaver Dept.","2022","Declared disabled","G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HEO","Female","Heterosexual / straight","185","[c]","32490","32330"
"Leaver Dept.","2022","Declared disabled","HEO","Female","LGBO","35","[c]","32310","32330"
"Leaver Dept.","2022","Declared disabled","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HEO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HEO","Male","Heterosexual / straight","105","[c]","32210","31990"
"Leaver Dept.","2022","Declared disabled","HEO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SEO","Female","Heterosexual / straight","115","[c]","39900","40060"
"Leaver Dept.","2022","Declared disabled","SEO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SEO","Male","Heterosexual / straight","65","[c]","39670","39950"
"Leaver Dept.","2022","Declared disabled","SEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA","Female","Heterosexual / straight","90","[c]","20050","19200"
"Leaver Dept.","2022","Declared non-disabled","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA","Male","Heterosexual / straight","60","[c]","20130","19200"
"Leaver Dept.","2022","Declared non-disabled","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AO","Female","Heterosexual / straight","905","[c]","21520","21260"
"Leaver Dept.","2022","Declared non-disabled","AO","Female","LGBO","45","[c]","21540","21260"
"Leaver Dept.","2022","Declared non-disabled","AO","Female","Undeclared","75","[c]","21450","21260"
"Leaver Dept.","2022","Declared non-disabled","AO","Female","Unknown","200","[c]","21470","21260"
"Leaver Dept.","2022","Declared non-disabled","AO","Male","Heterosexual / straight","525","[c]","21710","21260"
"Leaver Dept.","2022","Declared non-disabled","AO","Male","LGBO","50","[c]","21480","21260"
"Leaver Dept.","2022","Declared non-disabled","AO","Male","Undeclared","40","[c]","22280","21680"
"Leaver Dept.","2022","Declared non-disabled","AO","Male","Unknown","150","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","EO","Female","Heterosexual / straight","1765","[c]","26920","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Female","LGBO","100","[c]","27150","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Female","Undeclared","130","[c]","26530","27520"
