"Status","Year","Ethnicity","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","AA/AO","Heterosexual / straight","160","[c]","20940","21840"
"Leaver CS","2022","White","Unknown","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","AA/AO","Undeclared","65","[c]","20750","21590"
"Leaver CS","2022","White","Unknown","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","EO","Heterosexual / straight","55","[c]","27040","27570"
"Leaver CS","2022","White","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","SEO/HEO","Heterosexual / straight","45","[c]","38670","39030"
"Leaver CS","2022","White","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","AA/AO","Heterosexual / straight","105","[c]","23710","23780"
"Leaver Dept.","2022","Asian","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","EO","Heterosexual / straight","310","[c]","29030","28760"
"Leaver Dept.","2022","Asian","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","G6/G7","Heterosexual / straight","190","[c]","59740","54730"
"Leaver Dept.","2022","Asian","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","SCS level","Heterosexual / straight","35","[c]","93560","93500"
"Leaver Dept.","2022","Asian","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","SEO/HEO","Heterosexual / straight","435","[c]","36950","35590"
"Leaver Dept.","2022","Asian","London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","SEO/HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","SEO/HEO","Unknown","50","[c]","38780","40070"
"Leaver Dept.","2022","Asian","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","AA/AO","Heterosexual / straight","225","[c]","20930","20970"
"Leaver Dept.","2022","Asian","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","AA/AO","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","EO","Heterosexual / straight","345","[c]","26370","27570"
"Leaver Dept.","2022","Asian","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","EO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","G6/G7","Heterosexual / straight","45","[c]","53630","50530"
"Leaver Dept.","2022","Asian","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","SEO/HEO","Heterosexual / straight","205","[c]","34690","35310"
"Leaver Dept.","2022","Asian","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","AA/AO","Heterosexual / straight","65","[c]","24170","23780"
"Leaver Dept.","2022","Black","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","EO","Heterosexual / straight","200","[c]","28840","28670"
"Leaver Dept.","2022","Black","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","G6/G7","Heterosexual / straight","85","[c]","57400","54650"
"Leaver Dept.","2022","Black","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","SEO/HEO","Heterosexual / straight","275","[c]","37080","36670"
"Leaver Dept.","2022","Black","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","AA/AO","Heterosexual / straight","75","[c]","20750","20970"
"Leaver Dept.","2022","Black","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","EO","Heterosexual / straight","130","[c]","26430","27570"
"Leaver Dept.","2022","Black","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","G6/G7","Heterosexual / straight","40","[c]","54380","51180"
"Leaver Dept.","2022","Black","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","SEO/HEO","Heterosexual / straight","120","[c]","34930","34050"
"Leaver Dept.","2022","Black","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","EO","Heterosexual / straight","55","[c]","28410","27780"
"Leaver Dept.","2022","Mixed","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","G6/G7","Heterosexual / straight","65","[c]","57000","54700"
"Leaver Dept.","2022","Mixed","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","SEO/HEO","Heterosexual / straight","125","[c]","36980","36200"
"Leaver Dept.","2022","Mixed","London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","AA/AO","Heterosexual / straight","35","[c]","20720","20970"
"Leaver Dept.","2022","Mixed","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","EO","Heterosexual / straight","65","[c]","26840","27570"
"Leaver Dept.","2022","Mixed","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","SEO/HEO","Heterosexual / straight","55","[c]","34240","33000"
"Leaver Dept.","2022","Mixed","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
