"Status","Year","Age","Disability","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","No function","Female","245","[c]","25580","25130"
"Leaver CS","2022","65+","Declared disabled","No function","Male","185","[c]","27630","22930"
"Leaver CS","2022","65+","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","Female","105","[c]","26960","25310"
"Leaver CS","2022","65+","Declared disabled","Unknown","Male","105","[c]","29100","26670"
"Leaver CS","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Counter Fraud","Female","40","[c]","26490","27570"
"Leaver CS","2022","65+","Declared non-disabled","Counter Fraud","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Debt","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Debt","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Digital, Data & Technology","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Digital, Data & Technology","Male","45","[c]","40540","34630"
"Leaver CS","2022","65+","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Grants Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Legal","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Legal","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","No function","Female","945","[c]","26760","24310"
"Leaver CS","2022","65+","Declared non-disabled","No function","Male","665","[c]","31790","27570"
"Leaver CS","2022","65+","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Project Delivery","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Project Delivery","Male","65","[c]","39350","37160"
"Leaver CS","2022","65+","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Property","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Property","Male","45","[c]","39540","36460"
"Leaver CS","2022","65+","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Security","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Security","Male","50","[c]","28860","25000"
"Leaver CS","2022","65+","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","Female","425","[c]","27530","24330"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","Male","505","[c]","33630","29200"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Debt","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","No function","Female","80","[c]","26190","21260"
"Leaver CS","2022","65+","Undeclared","No function","Male","120","[c]","29640","26750"
"Leaver CS","2022","65+","Undeclared","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Security","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","Male","55","[c]","29270","25430"
"Leaver CS","2022","65+","Unknown","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","No function","Female","115","[c]","35680","25320"
"Leaver CS","2022","65+","Unknown","No function","Male","155","[c]","34000","30220"
"Leaver CS","2022","65+","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Property","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Security","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Female","120","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Male","145","[c]","38150","32250"
"Leaver CS","2022","Unknown","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","No function","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Digital, Data & Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","No function","Female","220","[c]","29780","27680"
"Leaver Dept.","2022","20-29","Declared disabled","No function","Male","120","[c]","28950","27570"
"Leaver Dept.","2022","20-29","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Analysis","Female","75","[c]","36460","34670"
"Leaver Dept.","2022","20-29","Declared non-disabled","Analysis","Male","60","[c]","35180","33990"
"Leaver Dept.","2022","20-29","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","Female","45","[c]","33420","33440"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Counter Fraud","Female","15","[c]","[c]","[c]"
