"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Finance","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South West (England)","EO","35","[c]","25640","26670"
"Leaver CS","2022","Finance","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South West (England)","G7","15","[c]","56720","56590"
"Leaver CS","2022","Finance","South West (England)","HEO","20","[c]","33000","33300"
"Leaver CS","2022","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South West (England)","SEO","25","[c]","44230","43310"
"Leaver CS","2022","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Geography","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South West (England)","HEO","10","[c]","33710","33290"
"Leaver CS","2022","Geography","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Geography","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","AO","15","[c]","23850","23770"
"Leaver CS","2022","Human Resources","London","EO","65","[c]","26760","27600"
"Leaver CS","2022","Human Resources","London","G6","20","[c]","68880","68520"
"Leaver CS","2022","Human Resources","London","G7","35","[c]","56490","57460"
"Leaver CS","2022","Human Resources","London","HEO","40","[c]","34630","34640"
"Leaver CS","2022","Human Resources","London","SCS level","10","[c]","91890","87400"
"Leaver CS","2022","Human Resources","London","SEO","40","[c]","42530","42200"
"Leaver CS","2022","Human Resources","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","AO","20","[c]","21250","21170"
"Leaver CS","2022","Human Resources","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","AO","30","[c]","22170","21640"
"Leaver CS","2022","Human Resources","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","EO","15","[c]","26420","26350"
"Leaver CS","2022","Human Resources","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","AO","20","[c]","21030","21050"
"Leaver CS","2022","Human Resources","South West (England)","EO","10","[c]","22230","21000"
"Leaver CS","2022","Human Resources","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","G7","15","[c]","49430","47960"
"Leaver CS","2022","Human Resources","South West (England)","HEO","15","[c]","32960","32800"
"Leaver CS","2022","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","SEO","15","[c]","39790","39890"
"Leaver CS","2022","Human Resources","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East of England","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East of England","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North West (England)","SEO","10","[c]","49860","51360"
"Leaver CS","2022","Inspector of Education and Training","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South East (England)","SEO","10","[c]","50450","51360"
"Leaver CS","2022","Inspector of Education and Training","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Wales","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East of England","EO","15","[c]","27220","26670"
"Leaver CS","2022","Intelligence Analysis","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East of England","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East of England","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","EO","30","[c]","29310","29250"
"Leaver CS","2022","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","HEO","20","[c]","37190","36780"
"Leaver CS","2022","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South East (England)","EO","15","[c]","26990","27370"
"Leaver CS","2022","Intelligence Analysis","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East of England","G7","10","[c]","53810","54250"
"Leaver CS","2022","Knowledge and Information Management","East of England","HEO","10","[c]","30160","30190"
"Leaver CS","2022","Knowledge and Information Management","East of England","SEO","20","[c]","38510","37460"
"Leaver CS","2022","Knowledge and Information Management","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","London","G6","15","[c]","66950","66270"
"Leaver CS","2022","Knowledge and Information Management","London","G7","25","[c]","54200","53820"
"Leaver CS","2022","Knowledge and Information Management","London","HEO","30","[c]","33660","32820"
"Leaver CS","2022","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","London","SEO","30","[c]","41470","40320"
"Leaver CS","2022","Knowledge and Information Management","North East (England)","AO","10","[c]","21350","20440"
"Leaver CS","2022","Knowledge and Information Management","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","North East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","North East (England)","HEO","10","[c]","31260","31440"
"Leaver CS","2022","Knowledge and Information Management","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Yorkshire and The Humber","AO","10","[c]","21380","20480"
"Leaver CS","2022","Knowledge and Information Management","Yorkshire and The Humber","EO","90","[c]","25550","25080"
"Leaver CS","2022","Knowledge and Information Management","Yorkshire and The Humber","G7","10","[c]","51120","50700"
"Leaver CS","2022","Knowledge and Information Management","Yorkshire and The Humber","HEO","35","[c]","31600","31780"
"Leaver CS","2022","Knowledge and Information Management","Yorkshire and The Humber","SEO","30","[c]","39040","38200"
"Leaver CS","2022","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","G7","10","[c]","56390","55610"
"Leaver CS","2022","Legal","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","EO","10","[c]","32580","33460"
"Leaver CS","2022","Legal","London","G6","60","[c]","70140","68210"
"Leaver CS","2022","Legal","London","G7","135","[c]","54420","53120"
"Leaver CS","2022","Legal","London","HEO","15","[c]","40800","40000"
"Leaver CS","2022","Legal","London","SCS level","25","[c]","98050","94670"
"Leaver CS","2022","Legal","London","SEO","15","[c]","38540","37230"
"Leaver CS","2022","Legal","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","G7","10","[c]","55860","55610"
"Leaver CS","2022","Legal","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","G7","20","[c]","55350","55610"
"Leaver CS","2022","Legal","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","SEO","20","[c]","50960","53490"
"Leaver CS","2022","Legal","South East (England)","G7","25","[c]","58570","57540"
"Leaver CS","2022","Legal","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","G7","15","[c]","57800","56750"
"Leaver CS","2022","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","G7","15","[c]","56840","55610"
"Leaver CS","2022","Legal","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
