"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Mixed","EO","Male","70","[c]","28250","27570"
"Leaver CS","2022","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SEO/HEO","Female","75","[c]","36940","36790"
"Leaver CS","2022","Declared non-disabled","Mixed","SEO/HEO","Male","55","[c]","37680","37340"
"Leaver CS","2022","Declared non-disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","EO","Female","35","[c]","29070","29290"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AA/AO","Female","135","[c]","21420","21260"
"Leaver CS","2022","Declared non-disabled","Undeclared","AA/AO","Male","105","[c]","22790","21260"
"Leaver CS","2022","Declared non-disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","EO","Female","90","[c]","27740","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","EO","Male","105","[c]","28510","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G6/G7","Male","55","[c]","58930","58280"
"Leaver CS","2022","Declared non-disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SEO/HEO","Female","55","[c]","36350","35070"
"Leaver CS","2022","Declared non-disabled","Undeclared","SEO/HEO","Male","100","[c]","38670","38070"
"Leaver CS","2022","Declared non-disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA/AO","Female","165","[c]","21260","21260"
"Leaver CS","2022","Declared non-disabled","Unknown","AA/AO","Male","160","[c]","21650","21220"
"Leaver CS","2022","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Female","70","[c]","27790","27570"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Male","75","[c]","26910","27130"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6/G7","Male","45","[c]","57930","57510"
"Leaver CS","2022","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO/HEO","Female","65","[c]","37170","35910"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO/HEO","Male","95","[c]","37580","36480"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","AA/AO","Female","4550","[c]","21260","21260"
"Leaver CS","2022","Declared non-disabled","White","AA/AO","Male","3695","[c]","22070","21260"
"Leaver CS","2022","Declared non-disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","EO","Female","2925","[c]","27320","27570"
"Leaver CS","2022","Declared non-disabled","White","EO","Male","2145","[c]","27800","27570"
"Leaver CS","2022","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","G6/G7","Female","1070","[c]","59270","56340"
"Leaver CS","2022","Declared non-disabled","White","G6/G7","Male","1140","[c]","61460","59740"
"Leaver CS","2022","Declared non-disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Female","180","[c]","94290","89860"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Male","210","[c]","98260","93370"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","SEO/HEO","Female","2100","[c]","37050","36540"
"Leaver CS","2022","Declared non-disabled","White","SEO/HEO","Male","2210","[c]","37970","37070"
"Leaver CS","2022","Declared non-disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Female","585","[c]","38820","30210"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Male","265","[c]","37330","39500"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","AA/AO","Female","60","[c]","21100","21260"
"Leaver CS","2022","Undeclared","Undeclared","AA/AO","Male","110","[c]","24150","21380"
"Leaver CS","2022","Undeclared","Undeclared","EO","Female","55","[c]","27960","27470"
"Leaver CS","2022","Undeclared","Undeclared","EO","Male","65","[c]","28100","27570"
"Leaver CS","2022","Undeclared","Undeclared","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","G6/G7","Male","50","[c]","58970","57770"
"Leaver CS","2022","Undeclared","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","SEO/HEO","Female","55","[c]","37540","37500"
"Leaver CS","2022","Undeclared","Undeclared","SEO/HEO","Male","110","[c]","39380","38470"
"Leaver CS","2022","Undeclared","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","AA/AO","Female","320","[c]","20940","21060"
"Leaver CS","2022","Undeclared","White","AA/AO","Male","345","[c]","22150","21260"
"Leaver CS","2022","Undeclared","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","EO","Female","140","[c]","27050","27570"
"Leaver CS","2022","Undeclared","White","EO","Male","160","[c]","27820","27570"
"Leaver CS","2022","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","G6/G7","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","G6/G7","Male","50","[c]","60050","58500"
"Leaver CS","2022","Undeclared","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","SEO/HEO","Female","120","[c]","36520","36800"
"Leaver CS","2022","Undeclared","White","SEO/HEO","Male","135","[c]","36800","36840"
"Leaver CS","2022","Undeclared","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","AA/AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","EO","Female","40","[c]","26830","27270"
"Leaver CS","2022","Unknown","Asian","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","SEO/HEO","Female","45","[c]","36740","36000"
"Leaver CS","2022","Unknown","Asian","SEO/HEO","Male","45","[c]","36440","36500"
"Leaver CS","2022","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","AA/AO","Female","40","[c]","20230","19610"
"Leaver CS","2022","Unknown","Undeclared","AA/AO","Male","60","[c]","21560","19860"
"Leaver CS","2022","Unknown","Undeclared","EO","Female","35","[c]","27780","28020"
"Leaver CS","2022","Unknown","Undeclared","EO","Male","45","[c]","29920","27900"
"Leaver CS","2022","Unknown","Undeclared","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","SEO/HEO","Female","50","[c]","36650","36840"
"Leaver CS","2022","Unknown","Undeclared","SEO/HEO","Male","75","[c]","36300","36160"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Female","1900","[c]","21340","21260"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Male","1770","[c]","22120","21260"
"Leaver CS","2022","Unknown","Unknown","EO","Female","800","[c]","27240","27570"
"Leaver CS","2022","Unknown","Unknown","EO","Male","805","[c]","27220","27570"
"Leaver CS","2022","Unknown","Unknown","G6/G7","Female","310","[c]","61050","57190"
"Leaver CS","2022","Unknown","Unknown","G6/G7","Male","390","[c]","60640","57430"
"Leaver CS","2022","Unknown","Unknown","SCS level","Female","55","[c]","109400","95110"
"Leaver CS","2022","Unknown","Unknown","SCS level","Male","55","[c]","106840","95510"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Female","645","[c]","36060","35510"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Male","725","[c]","37270","36500"
