"Status","Year","Age","Disability","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Outside London","AA/AO","180","[c]","21180","21260"
"Leaver CS","2022","65+","Undeclared","Outside London","EO","65","[c]","27250","27220"
"Leaver CS","2022","65+","Undeclared","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Outside London","SEO/HEO","45","[c]","36540","36380"
"Leaver CS","2022","65+","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Outside London","AA/AO","265","[c]","21830","21020"
"Leaver CS","2022","65+","Unknown","Outside London","EO","105","[c]","29320","29200"
"Leaver CS","2022","65+","Unknown","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Outside London","SEO/HEO","70","[c]","40950","40360"
"Leaver CS","2022","65+","Unknown","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","London","EO","80","[c]","28640","28080"
"Leaver Dept.","2022","20-29","Declared disabled","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","London","SEO/HEO","110","[c]","35420","34550"
"Leaver Dept.","2022","20-29","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Outside London","AA/AO","75","[c]","20850","21010"
"Leaver Dept.","2022","20-29","Declared disabled","Outside London","EO","95","[c]","26510","27570"
"Leaver Dept.","2022","20-29","Declared disabled","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Outside London","SEO/HEO","75","[c]","31950","30730"
"Leaver Dept.","2022","20-29","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","AA/AO","145","[c]","23770","23780"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","EO","565","[c]","28350","27680"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","G6/G7","210","[c]","54540","54110"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","SEO/HEO","1120","[c]","35770","34550"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Outside London","AA/AO","740","[c]","20880","21010"
"Leaver Dept.","2022","20-29","Declared non-disabled","Outside London","EO","825","[c]","25820","26350"
"Leaver Dept.","2022","20-29","Declared non-disabled","Outside London","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Outside London","SEO/HEO","490","[c]","32520","31250"
"Leaver Dept.","2022","20-29","Declared non-disabled","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","SEO/HEO","40","[c]","35030","33570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","SEO/HEO","80","[c]","36100","34550"
"Leaver Dept.","2022","20-29","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","EO","45","[c]","26550","27570"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","AA/AO","65","[c]","22950","23720"
"Leaver Dept.","2022","20-29","Unknown","London","EO","200","[c]","28900","28500"
"Leaver Dept.","2022","20-29","Unknown","London","G6/G7","145","[c]","54880","54700"
"Leaver Dept.","2022","20-29","Unknown","London","SEO/HEO","755","[c]","33750","32000"
"Leaver Dept.","2022","20-29","Unknown","London","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Outside London","AA/AO","280","[c]","21130","21010"
"Leaver Dept.","2022","20-29","Unknown","Outside London","EO","190","[c]","25930","26120"
"Leaver Dept.","2022","20-29","Unknown","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Outside London","SEO/HEO","225","[c]","32270","31990"
"Leaver Dept.","2022","20-29","Unknown","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","SEO/HEO","150","[c]","32090","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","London","G6/G7","75","[c]","56400","54700"
"Leaver Dept.","2022","30-39","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","London","SEO/HEO","95","[c]","37680","37520"
"Leaver Dept.","2022","30-39","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Outside London","AA/AO","60","[c]","20900","20970"
"Leaver Dept.","2022","30-39","Declared disabled","Outside London","EO","100","[c]","26460","27570"
"Leaver Dept.","2022","30-39","Declared disabled","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Outside London","SEO/HEO","105","[c]","34000","33300"
"Leaver Dept.","2022","30-39","Declared disabled","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","London","AA/AO","65","[c]","23910","23780"
"Leaver Dept.","2022","30-39","Declared non-disabled","London","EO","220","[c]","28820","28670"
"Leaver Dept.","2022","30-39","Declared non-disabled","London","G6/G7","700","[c]","58050","54760"
"Leaver Dept.","2022","30-39","Declared non-disabled","London","SCS level","75","[c]","80500","75550"
"Leaver Dept.","2022","30-39","Declared non-disabled","London","SEO/HEO","840","[c]","37600","37640"
"Leaver Dept.","2022","30-39","Declared non-disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Outside London","AA/AO","450","[c]","21200","21260"
"Leaver Dept.","2022","30-39","Declared non-disabled","Outside London","EO","750","[c]","26340","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","Outside London","G6/G7","255","[c]","54480","52070"
"Leaver Dept.","2022","30-39","Declared non-disabled","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Outside London","SEO/HEO","850","[c]","34940","35310"
"Leaver Dept.","2022","30-39","Declared non-disabled","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","G6/G7","30","[c]","58910","57860"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","SEO/HEO","30","[c]","35490","34550"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","SEO/HEO","65","[c]","39080","40220"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","EO","45","[c]","26380","27570"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","SEO/HEO","60","[c]","34960","33780"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","EO","70","[c]","28720","28570"
"Leaver Dept.","2022","30-39","Unknown","London","G6/G7","305","[c]","57410","54700"
"Leaver Dept.","2022","30-39","Unknown","London","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","SEO/HEO","360","[c]","36590","35590"
"Leaver Dept.","2022","30-39","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Outside London","AA/AO","150","[c]","21090","21030"
"Leaver Dept.","2022","30-39","Unknown","Outside London","EO","155","[c]","26820","27370"
"Leaver Dept.","2022","30-39","Unknown","Outside London","G6/G7","85","[c]","54360","52430"
"Leaver Dept.","2022","30-39","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Outside London","SEO/HEO","300","[c]","35640","36060"
"Leaver Dept.","2022","30-39","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","SEO/HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","G6/G7","45","[c]","58860","57160"
"Leaver Dept.","2022","40-49","Declared disabled","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","SEO/HEO","50","[c]","37680","38650"
"Leaver Dept.","2022","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Outside London","AA/AO","45","[c]","21080","21260"
"Leaver Dept.","2022","40-49","Declared disabled","Outside London","EO","75","[c]","26870","27570"
"Leaver Dept.","2022","40-49","Declared disabled","Outside London","G6/G7","40","[c]","57500","52890"
"Leaver Dept.","2022","40-49","Declared disabled","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Outside London","SEO/HEO","110","[c]","34770","34240"
"Leaver Dept.","2022","40-49","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","AA/AO","40","[c]","23560","23780"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","EO","120","[c]","28810","28670"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","G6/G7","500","[c]","59820","57640"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","SCS level","145","[c]","90350","87210"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","SEO/HEO","370","[c]","38360","40060"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","AA/AO","325","[c]","21230","21260"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","EO","520","[c]","26770","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","G6/G7","390","[c]","56980","54350"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","SCS level","55","[c]","93520","95140"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","SEO/HEO","665","[c]","35810","35420"
"Leaver Dept.","2022","40-49","Declared non-disabled","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","SEO/HEO","55","[c]","36140","36050"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","G6/G7","265","[c]","59750","58430"
"Leaver Dept.","2022","40-49","Unknown","London","SCS level","70","[c]","90950","86440"
"Leaver Dept.","2022","40-49","Unknown","London","SEO/HEO","180","[c]","39500","40340"
"Leaver Dept.","2022","40-49","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","AA/AO","85","[c]","22100","21260"
"Leaver Dept.","2022","40-49","Unknown","Outside London","EO","110","[c]","26820","27070"
"Leaver Dept.","2022","40-49","Unknown","Outside London","G6/G7","205","[c]","55870","52310"
"Leaver Dept.","2022","40-49","Unknown","Outside London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","SEO/HEO","260","[c]","37010","37470"
"Leaver Dept.","2022","40-49","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","G6/G7","40","[c]","60360","60090"
"Leaver Dept.","2022","50-59","Declared disabled","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","London","SEO/HEO","35","[c]","39060","39000"
"Leaver Dept.","2022","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
