"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","AO","90","[c]","23070","21340"
"Leaver CS","2022","40-49","Eastern Scotland","EO","50","[c]","28590","27570"
"Leaver CS","2022","40-49","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","G7","10","[c]","55860","53820"
"Leaver CS","2022","40-49","Eastern Scotland","HEO","25","[c]","34910","33300"
"Leaver CS","2022","40-49","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","SEO","30","[c]","44700","45090"
"Leaver CS","2022","40-49","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","AO","30","[c]","22590","21680"
"Leaver CS","2022","40-49","Essex","EO","30","[c]","28510","29290"
"Leaver CS","2022","40-49","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","AO","35","[c]","23010","21150"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","EO","75","[c]","27070","27570"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","G6","15","[c]","69430","66200"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","G7","45","[c]","52940","53140"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","45","[c]","31400","30680"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","85","[c]","40360","40570"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","AO","70","[c]","20830","21260"
"Leaver CS","2022","40-49","Greater Manchester","EO","55","[c]","26950","27570"
"Leaver CS","2022","40-49","Greater Manchester","G6","10","[c]","69630","72930"
"Leaver CS","2022","40-49","Greater Manchester","G7","15","[c]","56940","52570"
"Leaver CS","2022","40-49","Greater Manchester","HEO","15","[c]","32380","30960"
"Leaver CS","2022","40-49","Greater Manchester","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","SEO","20","[c]","39160","36940"
"Leaver CS","2022","40-49","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","AA","20","[c]","20140","19120"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","AO","55","[c]","22710","21260"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","EO","50","[c]","27390","27570"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","G7","15","[c]","52380","50360"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","HEO","30","[c]","32120","31990"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","SEO","25","[c]","40890","40000"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","AO","20","[c]","21280","21170"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","EO","25","[c]","27910","27570"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","AO","10","[c]","22030","21260"
"Leaver CS","2022","40-49","Highlands and Islands","EO","10","[c]","28820","27570"
"Leaver CS","2022","40-49","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","AO","35","[c]","23260","23380"
"Leaver CS","2022","40-49","Inner London - East","EO","70","[c]","29760","31060"
"Leaver CS","2022","40-49","Inner London - East","G6","55","[c]","69480","67580"
"Leaver CS","2022","40-49","Inner London - East","G7","115","[c]","55690","54260"
"Leaver CS","2022","40-49","Inner London - East","HEO","55","[c]","33780","33090"
"Leaver CS","2022","40-49","Inner London - East","SCS level","45","[c]","98830","92440"
"Leaver CS","2022","40-49","Inner London - East","SEO","75","[c]","41500","40280"
"Leaver CS","2022","40-49","Inner London - East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","AO","45","[c]","23840","23720"
"Leaver CS","2022","40-49","Inner London - West","EO","55","[c]","29930","30290"
"Leaver CS","2022","40-49","Inner London - West","G6","110","[c]","68980","66270"
"Leaver CS","2022","40-49","Inner London - West","G7","190","[c]","56680","55000"
"Leaver CS","2022","40-49","Inner London - West","HEO","55","[c]","35550","34710"
"Leaver CS","2022","40-49","Inner London - West","SCS level","80","[c]","92040","84340"
"Leaver CS","2022","40-49","Inner London - West","SEO","90","[c]","41950","41750"
"Leaver CS","2022","40-49","Inner London - West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Kent","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Kent","AO","40","[c]","23410","24250"
"Leaver CS","2022","40-49","Kent","EO","20","[c]","28410","29290"
"Leaver CS","2022","40-49","Kent","G7","10","[c]","54070","53530"
"Leaver CS","2022","40-49","Kent","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Kent","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lancashire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lancashire","AO","80","[c]","21160","21260"
"Leaver CS","2022","40-49","Lancashire","EO","25","[c]","27380","27570"
"Leaver CS","2022","40-49","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lancashire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lancashire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lancashire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","AO","60","[c]","21000","21010"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","EO","30","[c]","27720","27570"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lincolnshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lincolnshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lincolnshire","EO","20","[c]","27520","27570"
"Leaver CS","2022","40-49","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Merseyside","AO","50","[c]","21240","21260"
"Leaver CS","2022","40-49","Merseyside","EO","50","[c]","26090","25770"
"Leaver CS","2022","40-49","Merseyside","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Merseyside","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Merseyside","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Merseyside","SEO","15","[c]","42560","40600"
"Leaver CS","2022","40-49","Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Eastern Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Eastern Scotland","EO","10","[c]","30220","27570"
"Leaver CS","2022","40-49","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Eastern Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Yorkshire","AO","10","[c]","24420","21170"
"Leaver CS","2022","40-49","North Yorkshire","EO","15","[c]","27470","27570"
"Leaver CS","2022","40-49","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Yorkshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Yorkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","AO","115","[c]","21180","21260"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","EO","40","[c]","27200","27570"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","G7","15","[c]","53620","54700"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","SEO","25","[c]","39680","40060"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - East and North East","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - East and North East","AO","15","[c]","25420","25110"
"Leaver CS","2022","40-49","Outer London - East and North East","EO","30","[c]","30900","31060"
"Leaver CS","2022","40-49","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - South","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - South","AO","20","[c]","25010","25630"
"Leaver CS","2022","40-49","Outer London - South","EO","45","[c]","30370","31060"
"Leaver CS","2022","40-49","Outer London - South","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - South","G7","15","[c]","61030","61090"
"Leaver CS","2022","40-49","Outer London - South","HEO","10","[c]","36480","35200"
"Leaver CS","2022","40-49","Outer London - South","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - West and North West","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - West and North West","AO","25","[c]","23900","23720"
"Leaver CS","2022","40-49","Outer London - West and North West","EO","50","[c]","29800","31060"
"Leaver CS","2022","40-49","Outer London - West and North West","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - West and North West","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - West and North West","HEO","15","[c]","34240","34330"
"Leaver CS","2022","40-49","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - West and North West","SEO","15","[c]","40770","40040"
"Leaver CS","2022","40-49","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","HEO","15","[c]","38010","37990"
"Leaver CS","2022","40-49","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","AO","45","[c]","22240","20970"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","EO","30","[c]","26910","27570"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South Yorkshire","AO","30","[c]","21460","21260"
"Leaver CS","2022","40-49","South Yorkshire","EO","20","[c]","27340","27570"
"Leaver CS","2022","40-49","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South Yorkshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South Yorkshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Southern Scotland","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Southern Scotland","EO","15","[c]","28340","27570"
"Leaver CS","2022","40-49","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","AO","35","[c]","23320","21260"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","EO","35","[c]","27770","27570"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","SEO","15","[c]","41110","39420"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Tees Valley and Durham","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Tees Valley and Durham","AO","45","[c]","21520","21430"
"Leaver CS","2022","40-49","Tees Valley and Durham","EO","15","[c]","27130","27570"
"Leaver CS","2022","40-49","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Tees Valley and Durham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Tees Valley and Durham","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","AA","10","[c]","18730","18190"
"Leaver CS","2022","40-49","Unknown","AO","40","[c]","22010","21840"
"Leaver CS","2022","40-49","Unknown","EO","20","[c]","27430","27570"
"Leaver CS","2022","40-49","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","G7","15","[c]","58330","57360"
"Leaver CS","2022","40-49","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","60","[c]","36200","32700"
"Leaver CS","2022","40-49","West Central Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Central Scotland","AO","50","[c]","23260","21260"
"Leaver CS","2022","40-49","West Central Scotland","EO","30","[c]","27430","27570"
"Leaver CS","2022","40-49","West Central Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Central Scotland","G7","10","[c]","56000","54150"
"Leaver CS","2022","40-49","West Central Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Central Scotland","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Central Scotland","SEO","15","[c]","47370","47490"
"Leaver CS","2022","40-49","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands","AO","60","[c]","21180","21010"
"Leaver CS","2022","40-49","West Midlands","EO","65","[c]","27130","27570"
"Leaver CS","2022","40-49","West Midlands","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands","G7","30","[c]","55330","54060"
"Leaver CS","2022","40-49","West Midlands","HEO","15","[c]","34040","32550"
"Leaver CS","2022","40-49","West Midlands","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands","SEO","30","[c]","42550","38000"
"Leaver CS","2022","40-49","West Midlands","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Wales and The Valleys","AO","30","[c]","21090","21260"
"Leaver CS","2022","40-49","West Wales and The Valleys","EO","20","[c]","26860","27570"
"Leaver CS","2022","40-49","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Wales and The Valleys","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Wales and The Valleys","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Wales and The Valleys","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Wales and The Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Yorkshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Yorkshire","AO","55","[c]","21380","21260"
"Leaver CS","2022","40-49","West Yorkshire","EO","65","[c]","26650","27570"
"Leaver CS","2022","40-49","West Yorkshire","G6","15","[c]","63110","64200"
"Leaver CS","2022","40-49","West Yorkshire","G7","25","[c]","53620","51410"
"Leaver CS","2022","40-49","West Yorkshire","HEO","20","[c]","33450","32060"
"Leaver CS","2022","40-49","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Yorkshire","SEO","35","[c]","39920","39070"
"Leaver CS","2022","40-49","West Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","AO","35","[c]","23670","23990"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","EO","45","[c]","29220","28550"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","HEO","15","[c]","35240","33350"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","AA","40","[c]","19070","19050"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","AO","95","[c]","23520","20970"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","EO","75","[c]","28130","27570"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","HEO","20","[c]","38470","33390"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cheshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cheshire","AO","30","[c]","21190","21170"
"Leaver CS","2022","50-59","Cheshire","EO","25","[c]","28720","27570"
"Leaver CS","2022","50-59","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cheshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cheshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cheshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","AO","15","[c]","21000","21170"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","EO","15","[c]","27170","27570"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cumbria","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cumbria","EO","15","[c]","27900","27570"
"Leaver CS","2022","50-59","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cumbria","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","AO","75","[c]","21220","21260"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","EO","65","[c]","27190","27570"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","HEO","20","[c]","32890","33740"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","SEO","20","[c]","41160","40520"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Devon","AA","20","[c]","20540","20660"
"Leaver CS","2022","50-59","Devon","AO","40","[c]","23700","21170"
"Leaver CS","2022","50-59","Devon","EO","30","[c]","27740","27570"
"Leaver CS","2022","50-59","Devon","G7","20","[c]","52230","51030"
"Leaver CS","2022","50-59","Devon","HEO","20","[c]","34270","33840"
"Leaver CS","2022","50-59","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Devon","SEO","20","[c]","42810","43300"
"Leaver CS","2022","50-59","Devon","Unknown","5","[c]","[c]","[c]"
