"Status","Year","Age","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Public Health England","Female","750","[c]","28730","26880"
"Leaver Dept.","2022","20-29","Declared non-disabled","Public Health England","Male","310","[c]","28500","26880"
"Leaver Dept.","2022","20-29","Declared non-disabled","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Rural Payments Agency","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Rural Payments Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Serious Fraud Office","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Serious Fraud Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Submarine Delivery Agency","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","The Insolvency Service","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Health Security Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Statistics Authority","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Welsh Government (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Welsh Government (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Cabinet Office (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Cabinet Office (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Defence Equipment and Support","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Courts and Tribunals Service","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Prison and Probation Service","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Treasury (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Treasury (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ministry of Defence (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Public Health England","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Public Health England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","UK Statistics Authority","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","UK Statistics Authority","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
