"Status","Year","Function_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Debt","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Devon","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Anglia","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","35","[c]","39910","36330"
"Leaver Dept.","2022","Digital, Data & Technology","Greater Manchester","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Greater Manchester","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Inner London - East","London","Female","40","[c]","48700","40600"
"Leaver Dept.","2022","Digital, Data & Technology","Inner London - East","London","Male","35","[c]","47020","43930"
"Leaver Dept.","2022","Digital, Data & Technology","Inner London - West","London","Female","85","[c]","47260","43870"
"Leaver Dept.","2022","Digital, Data & Technology","Inner London - West","London","Male","85","[c]","48170","40540"
"Leaver Dept.","2022","Digital, Data & Technology","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Lancashire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Merseyside","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Outer London - West and North West","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Outer London - West and North West","London","Male","40","[c]","45160","43320"
"Leaver Dept.","2022","Digital, Data & Technology","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Southern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Southern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Tees Valley and Durham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Yorkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Derbyshire and Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","40","[c]","31370","27620"
"Leaver Dept.","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Greater Manchester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Greater Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Hampshire and Isle of Wight","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Inner London - East","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Inner London - East","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Inner London - West","London","Female","95","[c]","50250","45200"
"Leaver Dept.","2022","Finance","Inner London - West","London","Male","75","[c]","47830","40050"
"Leaver Dept.","2022","Finance","Lancashire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Lancashire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northumberland, and Tyne and Wear","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northumberland, and Tyne and Wear","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Outer London - West and North West","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Outer London - West and North West","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Southern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Yorkshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Yorkshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Derbyshire and Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Northumberland, and Tyne and Wear","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cheshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cheshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Derbyshire and Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Anglia","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Eastern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","35","[c]","39740","37540"
"Leaver Dept.","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Greater Manchester","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Hampshire and Isle of Wight","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Inner London - East","London","Female","90","[c]","38940","32480"
"Leaver Dept.","2022","Human Resources","Inner London - East","London","Male","30","[c]","43280","32330"
"Leaver Dept.","2022","Human Resources","Inner London - West","London","Female","135","[c]","44930","35550"
"Leaver Dept.","2022","Human Resources","Inner London - West","London","Male","55","[c]","39750","34550"
"Leaver Dept.","2022","Human Resources","Lancashire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Merseyside","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Merseyside","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northumberland, and Tyne and Wear","Outside London","Female","30","[c]","28760","27570"
"Leaver Dept.","2022","Human Resources","Northumberland, and Tyne and Wear","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - West and North West","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - West and North West","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South Yorkshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Central Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Central Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Wales and The Valleys","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
