"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","AA/AO","165","[c]","21490","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","EO","110","[c]","25560","25190"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","G6/G7","10","[c]","59860","61610"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","SEO/HEO","75","[c]","33400","32160"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Policy","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Policy","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Policy","G6/G7","40","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Policy","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Policy","SEO/HEO","160","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Property","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","AA/AO","25","[c]","22710","21510"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","EO","10","[c]","26550","26290"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO/HEO","30","[c]","35980","35900"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","SEO/HEO","25","[c]","42090","38380"
"Leaver CS","2022","Department for International Trade","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Economics","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Economics","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","International Trade","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","International Trade","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","International Trade","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Communications","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Economics","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","G6/G7","10","[c]","59450","56220"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","SEO/HEO","10","[c]","36890","36340"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Other","AA/AO","15","[c]","19500","18290"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Planning","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","G6/G7","15","[c]","54680","51110"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Policy","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Policy","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Policy","G6/G7","20","[c]","57150","53700"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Policy","SEO/HEO","25","[c]","36710","36340"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","EO","20","[c]","26120","26240"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","G6/G7","15","[c]","60870","57050"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Digital, Data and Technology","SEO/HEO","45","[c]","38580","38650"
"Leaver CS","2022","Department for Transport","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Human Resources","SEO/HEO","15","[c]","37230","35350"
"Leaver CS","2022","Department for Transport","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Knowledge and Information Management","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Delivery","AA/AO","450","[c]","21770","21840"
"Leaver CS","2022","Department for Transport","Operational Delivery","EO","295","[c]","27600","26780"
"Leaver CS","2022","Department for Transport","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Delivery","SEO/HEO","60","[c]","38700","34800"
"Leaver CS","2022","Department for Transport","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Policy","SEO/HEO","20","[c]","35670","32180"
"Leaver CS","2022","Department for Transport","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","AA/AO","15","[c]","23100","21840"
"Leaver CS","2022","Department for Transport","Unknown","EO","35","[c]","29090","30270"
"Leaver CS","2022","Department for Transport","Unknown","G6/G7","70","[c]","61450","59120"
"Leaver CS","2022","Department for Transport","Unknown","SCS level","10","[c]","79090","75580"
"Leaver CS","2022","Department for Transport","Unknown","SEO/HEO","105","[c]","38710","35860"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","AA/AO","70","[c]","21690","21260"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","EO","120","[c]","27900","27570"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Counter Fraud","SEO/HEO","25","[c]","35440","34290"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","EO","25","[c]","27180","27570"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","G6/G7","95","[c]","59780","59590"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Digital, Data and Technology","SEO/HEO","90","[c]","38770","38860"
"Leaver CS","2022","Department for Work and Pensions","Finance","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Finance","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Finance","G6/G7","10","[c]","53630","52550"
"Leaver CS","2022","Department for Work and Pensions","Finance","SEO/HEO","25","[c]","37270","35310"
"Leaver CS","2022","Department for Work and Pensions","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Human Resources","SEO/HEO","15","[c]","36790","35470"
"Leaver CS","2022","Department for Work and Pensions","Knowledge and Information Management","EO","15","[c]","27840","27570"
"Leaver CS","2022","Department for Work and Pensions","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Knowledge and Information Management","SEO/HEO","10","[c]","41360","42180"
"Leaver CS","2022","Department for Work and Pensions","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Operational Delivery","AA/AO","2400","[c]","21390","21260"
"Leaver CS","2022","Department for Work and Pensions","Operational Delivery","EO","3550","[c]","28290","27570"
"Leaver CS","2022","Department for Work and Pensions","Operational Delivery","G6/G7","45","[c]","58290","57430"
"Leaver CS","2022","Department for Work and Pensions","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Operational Delivery","SEO/HEO","320","[c]","37430","34290"
"Leaver CS","2022","Department for Work and Pensions","Other","AA/AO","265","[c]","21400","21260"
"Leaver CS","2022","Department for Work and Pensions","Other","EO","215","[c]","28640","27570"
"Leaver CS","2022","Department for Work and Pensions","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Other","SEO/HEO","30","[c]","34920","34290"
"Leaver CS","2022","Department for Work and Pensions","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Policy","G6/G7","10","[c]","61270","59630"
"Leaver CS","2022","Department for Work and Pensions","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Policy","SEO/HEO","15","[c]","37120","36650"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","AA/AO","20","[c]","20960","21010"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","G6/G7","10","[c]","59180","59610"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","SEO/HEO","25","[c]","36260","35310"
"Leaver CS","2022","Department for Work and Pensions","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Psychology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Science and Engineering","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Science and Engineering","SEO/HEO","15","[c]","39100","39390"
"Leaver CS","2022","Department for Work and Pensions","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Security","SEO/HEO","15","[c]","35700","35310"
"Leaver CS","2022","Department for Work and Pensions","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","AA/AO","615","[c]","21470","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","EO","555","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","G6/G7","35","[c]","59790","59590"
"Leaver CS","2022","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","SEO/HEO","75","[c]","36180","35380"
"Leaver CS","2022","Department of Health and Social Care","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","SEO/HEO","20","[c]","36300","33100"
"Leaver CS","2022","Department of Health and Social Care","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
