"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Inner London - East","Female","45","[c]","41980","35200"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Inner London - East","Male","40","[c]","47290","42010"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Inner London - West","Female","125","[c]","43360","40680"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Inner London - West","Male","80","[c]","45060","40430"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","West Midlands","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","West Midlands","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East of England","Bedfordshire and Hertfordshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","Inner London - East","Female","40","[c]","49210","39840"
"Leaver CS","2022","National Crime Agency","London","Inner London - East","Male","60","[c]","51440","47130"
"Leaver CS","2022","National Crime Agency","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","North West (England)","Cheshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","North West (England)","Cheshire","Male","35","[c]","40970","36580"
"Leaver CS","2022","National Crime Agency","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South East (England)","Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South East (England)","Surrey, East and West Sussex","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","West Midlands (England)","West Midlands","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","West Midlands (England)","West Midlands","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Yorkshire and The Humber","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Yorkshire and The Humber","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Scotland","Eastern Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Scotland","Eastern Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","London","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","London","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","Inner London - East","Female","70","[c]","47580","41470"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","Inner London - East","Male","80","[c]","55080","49770"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","West Central Scotland","Female","40","[c]","31850","28730"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","West Central Scotland","Male","45","[c]","38500","35000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","Inner London - East","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","Inner London - East","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","East Midlands (England)","Derbyshire and Nottinghamshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","East Midlands (England)","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","West Midlands (England)","West Midlands","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","West Midlands (England)","West Midlands","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
