"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Digital, Culture, Media and Sport","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Education","Communications","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Education","Communications","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for International Trade","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for International Trade","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for International Trade","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for International Trade","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Levelling Up, Housing and Communities","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Levelling Up, Housing and Communities","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Transport","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Transport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Work and Pensions","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Work and Pensions","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Work and Pensions","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Work and Pensions","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department of Health and Social Care","Communications","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department of Health and Social Care","Communications","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Food Standards Agency","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Food Standards Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Foreign, Commonwealth and Development Office","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Foreign, Commonwealth and Development Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Land Registry","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Land Registry","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Revenue and Customs","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Revenue and Customs","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Revenue and Customs","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Revenue and Customs","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Treasury","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Treasury","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Treasury","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence","Communications","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence","Communications","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Justice","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Justice","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","National Crime Agency","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","National Crime Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Gas and Electricity Markets","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Gas and Electricity Markets","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Gas and Electricity Markets","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Gas and Electricity Markets","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Qualifications and Examinations Regulation","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Qualifications and Examinations Regulation","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scottish Government","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scottish Government","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","The National Archives","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","The National Archives","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Export Finance","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Export Finance","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Export Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Export Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Export Finance","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Export Finance","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Statistics Authority","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Statistics Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Water Services Regulation Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Water Services Regulation Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Welsh Government","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Welsh Government","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Attorney General's Departments","Counter Fraud","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Attorney General's Departments","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cabinet Office","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Transport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Transport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Work and Pensions","Counter Fraud","Female","120","[c]","26400","27570"
"Leaver CS","2022","Counter Fraud","Department for Work and Pensions","Counter Fraud","Male","90","[c]","27350","27570"
"Leaver CS","2022","Counter Fraud","Department for Work and Pensions","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Work and Pensions","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Food Standards Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Food Standards Agency","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Tax","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Treasury","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Treasury","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Female","125","[c]","22320","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Male","85","[c]","22450","21260"
"Leaver CS","2022","Debt","HM Revenue and Customs","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Female","55","[c]","52770","54700"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Male","75","[c]","51930","54700"
"Leaver CS","2022","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","75","[c]","36670","35630"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Male","40","[c]","42460","36780"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Policy","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Policy","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Male","60","[c]","40540","36850"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Female","65","[c]","43300","40070"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Male","155","[c]","47440","46300"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Male","50","[c]","41360","39400"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Male","50","[c]","36710","38450"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Female","60","[c]","30500","26700"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Male","140","[c]","36330","33300"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","Male","70","[c]","35790","33960"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Supreme Court","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Supreme Court","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Chancellor's other departments","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Chancellor's other departments","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Finance","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Digital, Culture, Media and Sport","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Digital, Culture, Media and Sport","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Finance","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for International Trade","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for International Trade","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Transport","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Transport","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","Finance","Female","20","[c]","[c]","[c]"
