"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East Midlands (England)","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East of England","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East of England","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","London","Heterosexual / straight","40","[c]","41030","36840"
"Leaver CS","2022","Undeclared","No function","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","London","Undeclared","125","[c]","38890","35000"
"Leaver CS","2022","Undeclared","No function","London","Unknown","40","[c]","53160","52610"
"Leaver CS","2022","Undeclared","No function","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","North East (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","North West (England)","Undeclared","40","[c]","26260","21260"
"Leaver CS","2022","Undeclared","No function","North West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","South East (England)","Undeclared","50","[c]","34170","27570"
"Leaver CS","2022","Undeclared","No function","South East (England)","Unknown","50","[c]","26730","20350"
"Leaver CS","2022","Undeclared","No function","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","South West (England)","Undeclared","50","[c]","32290","31380"
"Leaver CS","2022","Undeclared","No function","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Wales","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Wales","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Midlands (England)","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Yorkshire and The Humber","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South West (England)","Undeclared","30","[c]","38920","38250"
"Leaver CS","2022","Undeclared","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
