"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
