"Status","Year","Region_ITL2","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Female","Heterosexual / straight","205","[c]","32580","27570"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Female","Unknown","70","[c]","39950","31040"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Male","Heterosexual / straight","100","[c]","34280","27570"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Male","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","Female","Heterosexual / straight","70","[c]","33710","31220"
"Leaver Dept.","2022","Devon","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","Male","Heterosexual / straight","40","[c]","35450","30920"
"Leaver Dept.","2022","Devon","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Outside London","Female","Heterosexual / straight","200","[c]","35460","30460"
"Leaver Dept.","2022","East Anglia","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Outside London","Female","Unknown","40","[c]","43470","36760"
"Leaver Dept.","2022","East Anglia","Outside London","Male","Heterosexual / straight","115","[c]","40200","29140"
"Leaver Dept.","2022","East Anglia","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Outside London","Female","Heterosexual / straight","170","[c]","33030","27900"
"Leaver Dept.","2022","East Wales","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Outside London","Female","Unknown","110","[c]","32480","29540"
"Leaver Dept.","2022","East Wales","Outside London","Male","Heterosexual / straight","130","[c]","35540","31420"
"Leaver Dept.","2022","East Wales","Outside London","Male","LGBO","30","[c]","38910","32390"
"Leaver Dept.","2022","East Wales","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Outside London","Male","Unknown","85","[c]","33910","29400"
"Leaver Dept.","2022","East Wales","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","Female","Heterosexual / straight","140","[c]","28520","27570"
"Leaver Dept.","2022","Eastern Scotland","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","Female","Unknown","125","[c]","32210","27570"
"Leaver Dept.","2022","Eastern Scotland","Outside London","Male","Heterosexual / straight","65","[c]","27890","27570"
"Leaver Dept.","2022","Eastern Scotland","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","Male","Unknown","90","[c]","33620","27570"
"Leaver Dept.","2022","Eastern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","Female","Heterosexual / straight","60","[c]","35800","30460"
"Leaver Dept.","2022","Essex","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","Male","Heterosexual / straight","35","[c]","38090","29290"
"Leaver Dept.","2022","Essex","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Heterosexual / straight","815","[c]","34360","29480"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","LGBO","45","[c]","31720","27540"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Undeclared","130","[c]","37510","35400"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Unknown","125","[c]","40020","37210"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Heterosexual / straight","520","[c]","38120","34810"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","LGBO","40","[c]","33480","28840"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Undeclared","95","[c]","41990","38990"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Unknown","120","[c]","47360","40580"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Outside London","Female","Heterosexual / straight","360","[c]","32020","27570"
"Leaver Dept.","2022","Greater Manchester","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Outside London","Female","Undeclared","35","[c]","31520","27570"
"Leaver Dept.","2022","Greater Manchester","Outside London","Female","Unknown","150","[c]","29600","27570"
"Leaver Dept.","2022","Greater Manchester","Outside London","Male","Heterosexual / straight","240","[c]","34310","27570"
"Leaver Dept.","2022","Greater Manchester","Outside London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Outside London","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Outside London","Male","Unknown","115","[c]","34850","29360"
"Leaver Dept.","2022","Greater Manchester","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Female","Heterosexual / straight","100","[c]","36910","29540"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Male","Heterosexual / straight","90","[c]","37170","31960"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Heterosexual / straight","45","[c]","31000","27570"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","London","Female","Heterosexual / straight","1065","[c]","43330","40060"
"Leaver Dept.","2022","Inner London - East","London","Female","LGBO","70","[c]","41910","40070"
"Leaver Dept.","2022","Inner London - East","London","Female","Undeclared","170","[c]","44800","40070"
"Leaver Dept.","2022","Inner London - East","London","Female","Unknown","280","[c]","50760","43580"
"Leaver Dept.","2022","Inner London - East","London","Male","Heterosexual / straight","500","[c]","46520","40070"
"Leaver Dept.","2022","Inner London - East","London","Male","LGBO","75","[c]","44080","39070"
"Leaver Dept.","2022","Inner London - East","London","Male","Undeclared","85","[c]","50000","47130"
"Leaver Dept.","2022","Inner London - East","London","Male","Unknown","205","[c]","50920","50420"
"Leaver Dept.","2022","Inner London - East","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","London","Female","Heterosexual / straight","1805","[c]","45170","40560"
"Leaver Dept.","2022","Inner London - West","London","Female","LGBO","190","[c]","41240","36650"
"Leaver Dept.","2022","Inner London - West","London","Female","Undeclared","510","[c]","45100","40510"
"Leaver Dept.","2022","Inner London - West","London","Female","Unknown","870","[c]","41050","34020"
"Leaver Dept.","2022","Inner London - West","London","Male","Heterosexual / straight","1285","[c]","47320","41750"
"Leaver Dept.","2022","Inner London - West","London","Male","LGBO","230","[c]","43110","39960"
"Leaver Dept.","2022","Inner London - West","London","Male","Undeclared","430","[c]","44990","40620"
"Leaver Dept.","2022","Inner London - West","London","Male","Unknown","745","[c]","43080","36650"
"Leaver Dept.","2022","Inner London - West","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Outside London","Female","Heterosexual / straight","85","[c]","37460","29290"
"Leaver Dept.","2022","Kent","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Outside London","Male","Heterosexual / straight","45","[c]","34280","31340"
"Leaver Dept.","2022","Kent","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","Female","Heterosexual / straight","105","[c]","32850","31990"
"Leaver Dept.","2022","Lancashire","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","Male","Heterosexual / straight","60","[c]","34990","27570"
"Leaver Dept.","2022","Lancashire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Heterosexual / straight","45","[c]","27050","27230"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Heterosexual / straight","35","[c]","26450","21260"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Outside London","Female","Heterosexual / straight","265","[c]","29770","27270"
"Leaver Dept.","2022","Merseyside","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Outside London","Female","Unknown","100","[c]","29500","27570"
"Leaver Dept.","2022","Merseyside","Outside London","Male","Heterosexual / straight","180","[c]","30030","26370"
"Leaver Dept.","2022","Merseyside","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Outside London","Male","Unknown","65","[c]","35930","29960"
"Leaver Dept.","2022","Merseyside","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","Female","Heterosexual / straight","90","[c]","39750","36330"
"Leaver Dept.","2022","North Yorkshire","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","Male","Heterosexual / straight","75","[c]","38800","32330"
"Leaver Dept.","2022","North Yorkshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Female","Heterosexual / straight","270","[c]","30170","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Female","Unknown","160","[c]","33710","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Male","Heterosexual / straight","145","[c]","33290","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Male","Unknown","130","[c]","34150","31990"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","London","Female","Heterosexual / straight","55","[c]","31330","31060"
"Leaver Dept.","2022","Outer London - East and North East","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
