"Status","Year","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Heterosexual / straight","170","[c]","45190","38440"
"Leaver CS","2022","Unknown","Inner London - East","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Undeclared","70","[c]","46230","40450"
"Leaver CS","2022","Unknown","Inner London - East","Unknown","400","[c]","45140","34340"
"Leaver CS","2022","Unknown","Inner London - West","Heterosexual / straight","225","[c]","41810","35050"
"Leaver CS","2022","Unknown","Inner London - West","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Undeclared","295","[c]","39870","33560"
"Leaver CS","2022","Unknown","Inner London - West","Unknown","1240","[c]","42310","35510"
"Leaver CS","2022","Unknown","Kent","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Unknown","120","[c]","28210","24570"
"Leaver CS","2022","Unknown","Lancashire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Unknown","190","[c]","25350","21260"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","225","[c]","23230","20970"
"Leaver CS","2022","Unknown","Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Heterosexual / straight","30","[c]","35050","32390"
"Leaver CS","2022","Unknown","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Unknown","235","[c]","29000","24890"
"Leaver CS","2022","Unknown","North Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","Unknown","45","[c]","28320","26900"
"Leaver CS","2022","Unknown","North Yorkshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Unknown","55","[c]","31450","26540"
"Leaver CS","2022","Unknown","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Unknown","435","[c]","29050","21840"
"Leaver CS","2022","Unknown","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Unknown","105","[c]","27190","30130"
"Leaver CS","2022","Unknown","Outer London - South","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Unknown","150","[c]","32840","30360"
"Leaver CS","2022","Unknown","Outer London - West and North West","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Unknown","165","[c]","34230","31060"
"Leaver CS","2022","Unknown","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","45","[c]","44420","41600"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Unknown","130","[c]","24980","21260"
"Leaver CS","2022","Unknown","South Yorkshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Unknown","110","[c]","30340","26470"
"Leaver CS","2022","Unknown","Southern Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Unknown","150","[c]","30250","26130"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Unknown","145","[c]","26780","24370"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Unknown","115","[c]","24030","22600"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","615","[c]","35150","30780"
"Leaver CS","2022","Unknown","West Central Scotland","Heterosexual / straight","60","[c]","38980","35000"
"Leaver CS","2022","Unknown","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Unknown","280","[c]","30540","26900"
"Leaver CS","2022","Unknown","West Midlands","Heterosexual / straight","70","[c]","35140","31570"
"Leaver CS","2022","Unknown","West Midlands","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Unknown","325","[c]","33100","26130"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Unknown","85","[c]","25570","25990"
"Leaver CS","2022","Unknown","West Yorkshire","Heterosexual / straight","65","[c]","34650","36410"
"Leaver CS","2022","Unknown","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Undeclared","85","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Unknown","445","[c]","30780","27350"
"Leaver Dept.","2022","Declared disabled","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cheshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","Heterosexual / straight","40","[c]","29370","27570"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Heterosexual / straight","30","[c]","32770","27570"
"Leaver Dept.","2022","Declared disabled","East Wales","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","95","[c]","34450","31950"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Heterosexual / straight","60","[c]","31240","29550"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","Heterosexual / straight","95","[c]","39990","36330"
"Leaver Dept.","2022","Declared disabled","Inner London - East","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - West","Heterosexual / straight","290","[c]","45790","40390"
"Leaver Dept.","2022","Declared disabled","Inner London - West","LGBO","80","[c]","40070","35050"
"Leaver Dept.","2022","Declared disabled","Inner London - West","Undeclared","45","[c]","41260","36650"
"Leaver Dept.","2022","Declared disabled","Inner London - West","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Heterosexual / straight","50","[c]","30970","27570"
"Leaver Dept.","2022","Declared disabled","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Heterosexual / straight","40","[c]","28810","27570"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","Heterosexual / straight","50","[c]","37330","31270"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Heterosexual / straight","35","[c]","26550","27570"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Heterosexual / straight","65","[c]","30880","27570"
"Leaver Dept.","2022","Declared disabled","West Midlands","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Heterosexual / straight","65","[c]","32180","29580"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Heterosexual / straight","50","[c]","37330","30910"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
