"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","AA/AO","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","EO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","SEO/HEO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","EO","Undeclared","30","[c]","28830","27370"
"Leaver CS","2022","Undeclared","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","AA/AO","Heterosexual / straight","60","[c]","22430","21170"
"Leaver CS","2022","Undeclared","Ministry of Defence","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","AA/AO","Undeclared","50","[c]","25360","21580"
"Leaver CS","2022","Undeclared","Ministry of Defence","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","EO","Heterosexual / straight","40","[c]","28290","26670"
"Leaver CS","2022","Undeclared","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","SEO/HEO","Heterosexual / straight","35","[c]","38510","37170"
"Leaver CS","2022","Undeclared","Ministry of Defence","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","SEO/HEO","Undeclared","70","[c]","38660","38610"
"Leaver CS","2022","Undeclared","Ministry of Defence","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","AA/AO","Heterosexual / straight","205","[c]","21050","20100"
"Leaver CS","2022","Undeclared","Ministry of Justice","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","AA/AO","Undeclared","110","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","AA/AO","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","EO","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","SEO/HEO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
