"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Education (excl. agencies)","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Commercial","Greater Manchester","15","[c]","31500","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Commercial","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Commercial","South Yorkshire","30","[c]","31520","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Commercial","Tees Valley and Durham","15","[c]","30500","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Commercial","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Communications","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Communications","Inner London - West","35","[c]","34280","32940"
"New entrant CS","2022","Department for Education (excl. agencies)","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Derbyshire and Nottinghamshire","15","[c]","36580","36500"
"New entrant CS","2022","Department for Education (excl. agencies)","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","39760","36500"
"New entrant CS","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Greater Manchester","40","[c]","37160","36500"
"New entrant CS","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Inner London - West","35","[c]","39690","36660"
"New entrant CS","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Digital, Data and Technology","South Yorkshire","20","[c]","33220","31430"
"New entrant CS","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Tees Valley and Durham","15","[c]","32650","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Digital, Data and Technology","West Midlands","25","[c]","35210","30000"
"New entrant CS","2022","Department for Education (excl. agencies)","Digital, Data and Technology","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Finance","Greater Manchester","10","[c]","31260","27180"
"New entrant CS","2022","Department for Education (excl. agencies)","Finance","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Finance","South Yorkshire","10","[c]","30990","25000"
"New entrant CS","2022","Department for Education (excl. agencies)","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Finance","West Midlands","20","[c]","29560","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Human Resources","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Human Resources","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Human Resources","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Human Resources","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Operational Delivery","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Operational Delivery","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","Derbyshire and Nottinghamshire","20","[c]","30610","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","34190","32870"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","Greater Manchester","60","[c]","32170","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","Inner London - West","65","[c]","37660","32940"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","South Yorkshire","55","[c]","29200","25000"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","Tees Valley and Durham","30","[c]","30840","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","West Midlands","25","[c]","31580","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Greater Manchester","15","[c]","30410","25000"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","South Yorkshire","20","[c]","32150","25000"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","32160","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Inner London - West","35","[c]","32890","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","45100","43750"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Cheshire","25","[c]","40720","37050"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Devon","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","40540","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Inner London - West","35","[c]","40400","38750"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North Yorkshire","30","[c]","43640","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Northumberland, and Tyne and Wear","15","[c]","41070","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Midlands","20","[c]","37820","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Inner London - West","15","[c]","39500","36490"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Northumberland, and Tyne and Wear","10","[c]","32240","30710"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Devon","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","36010","33020"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Inner London - West","20","[c]","40080","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","Inner London - West","15","[c]","40050","29000"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Cheshire","40","[c]","34020","31360"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Cumbria","10","[c]","35470","29180"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Derbyshire and Nottinghamshire","15","[c]","32320","32000"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Devon","15","[c]","39620","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East Anglia","25","[c]","37900","36300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","150","[c]","35260","32160"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Herefordshire, Worcestershire and Warwickshire","40","[c]","44180","40650"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Inner London - West","620","[c]","38600","32880"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","North Yorkshire","90","[c]","35200","30320"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Northumberland, and Tyne and Wear","45","[c]","34080","30320"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Outer London - East and North East","[c]","[c]","[c]","[c]"
