"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office of Gas and Electricity Markets","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","G6/G7","Male","45","[c]","63400","64420"
"Leaver CS","2022","Office of Gas and Electricity Markets","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","SEO/HEO","Female","35","[c]","37590","37370"
"Leaver CS","2022","Office of Gas and Electricity Markets","SEO/HEO","Male","45","[c]","37130","36530"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","AA/AO","Female","275","[c]","23190","23230"
"Leaver CS","2022","Scottish Government","AA/AO","Male","285","[c]","24390","23330"
"Leaver CS","2022","Scottish Government","EO","Female","120","[c]","30270","30040"
"Leaver CS","2022","Scottish Government","EO","Male","205","[c]","32150","32170"
"Leaver CS","2022","Scottish Government","G6/G7","Female","55","[c]","65960","65150"
"Leaver CS","2022","Scottish Government","G6/G7","Male","95","[c]","65300","62170"
"Leaver CS","2022","Scottish Government","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","SEO/HEO","Female","170","[c]","40570","39660"
"Leaver CS","2022","Scottish Government","SEO/HEO","Male","200","[c]","41410","40290"
"Leaver CS","2022","The National Archives","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","AA/AO","Female","125","[c]","19760","19610"
"Leaver CS","2022","UK Statistics Authority","AA/AO","Male","140","[c]","20010","19610"
"Leaver CS","2022","UK Statistics Authority","EO","Female","40","[c]","24000","23630"
"Leaver CS","2022","UK Statistics Authority","EO","Male","35","[c]","24040","23630"
"Leaver CS","2022","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","SEO/HEO","Female","80","[c]","33410","32540"
"Leaver CS","2022","UK Statistics Authority","SEO/HEO","Male","105","[c]","33910","33710"
"Leaver CS","2022","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","AA/AO","Female","40","[c]","23210","23830"
"Leaver CS","2022","Welsh Government","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","SEO/HEO","Female","50","[c]","39330","38160"
"Leaver CS","2022","Welsh Government","SEO/HEO","Male","45","[c]","39900","38670"
"Leaver Dept.","2022","Attorney General's Departments","AA/AO","Female","30","[c]","23200","23720"
"Leaver Dept.","2022","Attorney General's Departments","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","EO","Female","40","[c]","27080","27010"
"Leaver Dept.","2022","Attorney General's Departments","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","G6/G7","Female","60","[c]","58790","54760"
"Leaver Dept.","2022","Attorney General's Departments","G6/G7","Male","30","[c]","60690","62340"
"Leaver Dept.","2022","Attorney General's Departments","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","SEO/HEO","Female","40","[c]","34710","33100"
"Leaver Dept.","2022","Attorney General's Departments","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","EO","Female","105","[c]","27380","27500"
"Leaver Dept.","2022","Cabinet Office","EO","Male","75","[c]","27160","27500"
"Leaver Dept.","2022","Cabinet Office","G6/G7","Female","280","[c]","58250","54700"
"Leaver Dept.","2022","Cabinet Office","G6/G7","Male","215","[c]","57730","54700"
"Leaver Dept.","2022","Cabinet Office","SCS level","Female","50","[c]","86200","76780"
"Leaver Dept.","2022","Cabinet Office","SCS level","Male","55","[c]","89460","79310"
"Leaver Dept.","2022","Cabinet Office","SEO/HEO","Female","585","[c]","33720","32000"
"Leaver Dept.","2022","Cabinet Office","SEO/HEO","Male","460","[c]","33390","32000"
"Leaver Dept.","2022","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","Female","70","[c]","25910","24570"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","Male","50","[c]","26310","25560"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Female","120","[c]","56260","53600"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Male","125","[c]","56420","53600"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","175","[c]","35690","34550"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","170","[c]","36590","36630"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","G6/G7","Female","30","[c]","55420","53230"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","G6/G7","Male","45","[c]","57020","55730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","60","[c]","34570","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","40","[c]","35640","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","EO","Female","45","[c]","26660","25000"
"Leaver Dept.","2022","Department for Education","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","G6/G7","Female","85","[c]","56170","54160"
"Leaver Dept.","2022","Department for Education","G6/G7","Male","65","[c]","55670","53760"
"Leaver Dept.","2022","Department for Education","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SEO/HEO","Female","150","[c]","36150","36500"
"Leaver Dept.","2022","Department for Education","SEO/HEO","Male","105","[c]","36170","36780"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","Female","40","[c]","21190","21300"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","145","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SEO/HEO","Female","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SEO/HEO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","EO","Female","35","[c]","27210","27850"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","G6/G7","Female","60","[c]","55720","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","G6/G7","Male","55","[c]","57440","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","95","[c]","35940","34650"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","80","[c]","35100","33210"
"Leaver Dept.","2022","Department for Transport","AA/AO","Female","60","[c]","21490","21840"
"Leaver Dept.","2022","Department for Transport","AA/AO","Male","55","[c]","22440","21840"
"Leaver Dept.","2022","Department for Transport","EO","Female","70","[c]","27970","26780"
"Leaver Dept.","2022","Department for Transport","EO","Male","65","[c]","27900","26780"
"Leaver Dept.","2022","Department for Transport","G6/G7","Female","50","[c]","56470","54760"
"Leaver Dept.","2022","Department for Transport","G6/G7","Male","60","[c]","57340","54760"
"Leaver Dept.","2022","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","Female","135","[c]","36750","35060"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","Male","150","[c]","37160","35430"
"Leaver Dept.","2022","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","AA/AO","Female","310","[c]","21320","21260"
"Leaver Dept.","2022","Department for Work and Pensions","AA/AO","Male","210","[c]","21380","21260"
"Leaver Dept.","2022","Department for Work and Pensions","EO","Female","1140","[c]","28190","27570"
"Leaver Dept.","2022","Department for Work and Pensions","EO","Male","735","[c]","28180","27570"
"Leaver Dept.","2022","Department for Work and Pensions","G6/G7","Female","65","[c]","56900","54070"
"Leaver Dept.","2022","Department for Work and Pensions","G6/G7","Male","70","[c]","56240","54070"
"Leaver Dept.","2022","Department for Work and Pensions","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","SEO/HEO","Female","330","[c]","34680","33180"
"Leaver Dept.","2022","Department for Work and Pensions","SEO/HEO","Male","230","[c]","35790","35310"
"Leaver Dept.","2022","Department of Health and Social Care","AA/AO","Female","595","[c]","21410","21570"
"Leaver Dept.","2022","Department of Health and Social Care","AA/AO","Male","225","[c]","21280","20480"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Female","790","[c]","25870","26880"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Male","290","[c]","25830","26880"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Female","1275","[c]","57510","53860"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Male","900","[c]","59710","55930"
"Leaver Dept.","2022","Department of Health and Social Care","SCS level","Female","255","[c]","106460","102060"
"Leaver Dept.","2022","Department of Health and Social Care","SCS level","Male","215","[c]","108580","107720"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Female","2210","[c]","35920","36330"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Male","1010","[c]","36260","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","G6/G7","Female","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","G6/G7","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Female","110","[c]","37450","38500"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Male","85","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Female","340","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Male","260","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Female","140","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Male","125","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SEO/HEO","Female","160","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SEO/HEO","Male","155","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SEO/HEO","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Female","90","[c]","22220","21680"
"Leaver Dept.","2022","Home Office","AA/AO","Male","80","[c]","22010","21680"
"Leaver Dept.","2022","Home Office","EO","Female","285","[c]","26390","25040"
"Leaver Dept.","2022","Home Office","EO","Male","250","[c]","26330","25220"
"Leaver Dept.","2022","Home Office","G6/G7","Female","105","[c]","61110","57740"
"Leaver Dept.","2022","Home Office","G6/G7","Male","100","[c]","61180","57740"
"Leaver Dept.","2022","Home Office","SCS level","Female","15","[c]","[c]","[c]"
