"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Counter Fraud","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Male","Heterosexual / straight","60","[c]","29680","27570"
"Leaver CS","2022","White","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","Female","Heterosexual / straight","185","[c]","39110","36170"
"Leaver CS","2022","White","Digital, Data and Technology","Female","LGBO","30","[c]","40080","34800"
"Leaver CS","2022","White","Digital, Data and Technology","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","Male","Heterosexual / straight","425","[c]","43610","40300"
"Leaver CS","2022","White","Digital, Data and Technology","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","Male","Undeclared","50","[c]","40010","37190"
"Leaver CS","2022","White","Digital, Data and Technology","Male","Unknown","45","[c]","45020","42570"
"Leaver CS","2022","White","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Male","Heterosexual / straight","45","[c]","36110","34370"
"Leaver CS","2022","White","Economics","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Female","Heterosexual / straight","185","[c]","35780","31990"
"Leaver CS","2022","White","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Male","Heterosexual / straight","170","[c]","43670","36820"
"Leaver CS","2022","White","Finance","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Female","Heterosexual / straight","230","[c]","37930","33210"
"Leaver CS","2022","White","Human Resources","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Male","Heterosexual / straight","95","[c]","42500","36330"
"Leaver CS","2022","White","Human Resources","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Female","Heterosexual / straight","60","[c]","62480","57930"
"Leaver CS","2022","White","Inspector of Education and Training","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Male","Heterosexual / straight","45","[c]","32810","30830"
"Leaver CS","2022","White","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","Female","Heterosexual / straight","150","[c]","34450","29270"
"Leaver CS","2022","White","Knowledge and Information Management","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","Female","Unknown","35","[c]","35730","30620"
"Leaver CS","2022","White","Knowledge and Information Management","Male","Heterosexual / straight","70","[c]","36420","35240"
"Leaver CS","2022","White","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Female","Heterosexual / straight","155","[c]","53950","54370"
"Leaver CS","2022","White","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Male","Heterosexual / straight","105","[c]","56810","55000"
"Leaver CS","2022","White","Legal","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Female","Heterosexual / straight","170","[c]","51360","39030"
"Leaver CS","2022","White","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Male","Heterosexual / straight","75","[c]","70860","73200"
"Leaver CS","2022","White","Medicine","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Delivery","Female","Heterosexual / straight","6290","[c]","27880","26400"
"Leaver CS","2022","White","Operational Delivery","Female","LGBO","550","[c]","26650","25120"
"Leaver CS","2022","White","Operational Delivery","Female","Undeclared","635","[c]","28010","25840"
"Leaver CS","2022","White","Operational Delivery","Female","Unknown","675","[c]","27940","26120"
"Leaver CS","2022","White","Operational Delivery","Male","Heterosexual / straight","4875","[c]","29080","27130"
"Leaver CS","2022","White","Operational Delivery","Male","LGBO","415","[c]","27390","27570"
"Leaver CS","2022","White","Operational Delivery","Male","Undeclared","390","[c]","30000","27370"
"Leaver CS","2022","White","Operational Delivery","Male","Unknown","440","[c]","32720","27570"
"Leaver CS","2022","White","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Other","Female","Heterosexual / straight","750","[c]","27180","22080"
"Leaver CS","2022","White","Other","Female","LGBO","40","[c]","28940","25200"
"Leaver CS","2022","White","Other","Female","Undeclared","85","[c]","27040","21950"
"Leaver CS","2022","White","Other","Female","Unknown","55","[c]","30090","24250"
"Leaver CS","2022","White","Other","Male","Heterosexual / straight","805","[c]","28780","24980"
"Leaver CS","2022","White","Other","Male","LGBO","45","[c]","27730","22210"
"Leaver CS","2022","White","Other","Male","Undeclared","60","[c]","29880","26150"
"Leaver CS","2022","White","Other","Male","Unknown","70","[c]","41520","31970"
"Leaver CS","2022","White","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","Female","Heterosexual / straight","370","[c]","45140","40050"
"Leaver CS","2022","White","Policy","Female","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","Female","Undeclared","40","[c]","39170","35930"
"Leaver CS","2022","White","Policy","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","Male","Heterosexual / straight","345","[c]","51640","51750"
"Leaver CS","2022","White","Policy","Male","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Female","Heterosexual / straight","190","[c]","40310","36490"
"Leaver CS","2022","White","Project Delivery","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Male","Heterosexual / straight","265","[c]","42890","39750"
"Leaver CS","2022","White","Project Delivery","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Female","Heterosexual / straight","100","[c]","34360","33270"
"Leaver CS","2022","White","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Male","Heterosexual / straight","165","[c]","36150","34290"
"Leaver CS","2022","White","Property","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Female","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Female","Heterosexual / straight","345","[c]","40430","39800"
"Leaver CS","2022","White","Science and Engineering","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Female","Undeclared","35","[c]","33620","33400"
"Leaver CS","2022","White","Science and Engineering","Female","Unknown","35","[c]","40950","40560"
"Leaver CS","2022","White","Science and Engineering","Male","Heterosexual / straight","480","[c]","36750","33300"
"Leaver CS","2022","White","Science and Engineering","Male","LGBO","30","[c]","38560","31770"
"Leaver CS","2022","White","Science and Engineering","Male","Undeclared","40","[c]","40020","34630"
"Leaver CS","2022","White","Science and Engineering","Male","Unknown","70","[c]","43920","39980"
"Leaver CS","2022","White","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Female","Heterosexual / straight","90","[c]","30690","26780"
"Leaver CS","2022","White","Security","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Male","Heterosexual / straight","355","[c]","32810","32130"
"Leaver CS","2022","White","Security","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Male","Undeclared","35","[c]","33390","39070"
"Leaver CS","2022","White","Security","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
