"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Policy","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Yorkshire and The Humber","West Yorkshire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Inner London - East","Heterosexual / straight","45","[c]","53600","50590"
"Leaver CS","2022","Project Delivery","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Inner London - West","Heterosexual / straight","55","[c]","50980","45200"
"Leaver CS","2022","Project Delivery","London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Inner London - West","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Outer London - South","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Cumbria","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Greater Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","40","[c]","35680","34930"
"Leaver CS","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Devon","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","205","[c]","37630","35630"
"Leaver CS","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","[c]","40720","40000"
"Leaver CS","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","35","[c]","37940","37090"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","East Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","East Anglia","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Essex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Essex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Inner London - East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Outer London - South","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Greater Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Dorset and Somerset","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","East Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
