"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other","Northumberland, and Tyne and Wear","Sunderland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northumberland, and Tyne and Wear","Tyneside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northumberland, and Tyne and Wear","Tyneside","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northumberland, and Tyne and Wear","Tyneside","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northumberland, and Tyne and Wear","Tyneside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - East and North East","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - East and North East","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - East and North East","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - East and North East","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - East and North East","Redbridge and Waltham Forest","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - South","Bromley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - South","Croydon","AA","15","[c]","22270","22210"
"Leaver CS","2022","Other","Outer London - South","Croydon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - South","Croydon","EO","20","[c]","29830","29840"
"Leaver CS","2022","Other","Outer London - South","Croydon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - South","Croydon","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - South","Croydon","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - South","Croydon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Ealing","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Harrow and Hillingdon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Harrow and Hillingdon","EO","15","[c]","22670","19980"
"Leaver CS","2022","Other","Outer London - West and North West","Harrow and Hillingdon","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","G6","10","[c]","55370","52590"
"Leaver CS","2022","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","HEO","35","[c]","40600","40860"
"Leaver CS","2022","Other","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Shropshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Shropshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Shropshire","EO","15","[c]","29610","29670"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Shropshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Shropshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Staffordshire CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Staffordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire and Staffordshire","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Yorkshire","Barnsley, Doncaster and Rotherham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Yorkshire","Barnsley, Doncaster and Rotherham","AO","20","[c]","21080","21260"
"Leaver CS","2022","Other","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Yorkshire","Barnsley, Doncaster and Rotherham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Yorkshire","Sheffield","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Yorkshire","Sheffield","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Yorkshire","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Yorkshire","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southern Scotland","Dumfries and Galloway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southern Scotland","East Ayrshire and North Ayrshire mainland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","15","[c]","24380","24000"
"Leaver CS","2022","Other","Southern Scotland","East Ayrshire and North Ayrshire mainland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southern Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southern Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","East Surrey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","East Sussex CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","West Surrey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","West Surrey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","West Surrey","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","West Surrey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","West Surrey","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Surrey, East and West Sussex","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Tees Valley and Durham","Darlington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Tees Valley and Durham","Durham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Tees Valley and Durham","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Tees Valley and Durham","Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Tees Valley and Durham","South Teesside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Tees Valley and Durham","South Teesside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Tees Valley and Durham","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","Unknown","235","[c]","36010","33270"
"Leaver CS","2022","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","10","[c]","21510","20950"
"Leaver CS","2022","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","Glasgow City","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","Glasgow City","AO","15","[c]","20640","20330"
"Leaver CS","2022","Other","West Central Scotland","Glasgow City","EO","25","[c]","24110","23700"
"Leaver CS","2022","Other","West Central Scotland","Glasgow City","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","Glasgow City","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","Glasgow City","HEO","15","[c]","33080","33450"
"Leaver CS","2022","Other","West Central Scotland","Glasgow City","SEO","10","[c]","40710","40400"
"Leaver CS","2022","Other","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","North Lanarkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","North Lanarkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","North Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Central Scotland","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Birmingham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Birmingham","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Birmingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Coventry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Dudley","AO","15","[c]","21230","21260"
"Leaver CS","2022","Other","West Midlands","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Sandwell","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Solihull","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Walsall","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands","Wolverhampton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Central Valleys","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Conwy and Denbighshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Gwynedd","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","South West Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","South West Wales","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","South West Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","South West Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Swansea","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Swansea","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Wales and The Valleys","Swansea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Yorkshire","Bradford","AO","10","[c]","21080","21260"
"Leaver CS","2022","Other","West Yorkshire","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Yorkshire","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Yorkshire","Calderdale and Kirklees","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Yorkshire","Calderdale and Kirklees","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Yorkshire","Leeds","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Yorkshire","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Yorkshire","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Yorkshire","Leeds","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Yorkshire","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Derbyshire and Nottinghamshire","Nottingham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","East Wales","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","East Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Greater Manchester","Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Inner London - West","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Inner London - West","Westminster","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Inner London - West","Westminster","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","South Yorkshire","Barnsley, Doncaster and Rotherham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","West Wales and The Valleys","Gwynedd","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Dorset and Somerset","Dorset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","East Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Inner London - West","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Northumberland, and Tyne and Wear","Northumberland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Shropshire and Staffordshire","Shropshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Surrey, East and West Sussex","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","West Midlands","Birmingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","West Wales and The Valleys","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bedfordshire and Hertfordshire","Bedford","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bedfordshire and Hertfordshire","Bedford","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire","Cheshire East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire","Warrington","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire","Warrington","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cumbria","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Derbyshire and Nottinghamshire","Derby","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Derbyshire and Nottinghamshire","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Derbyshire and Nottinghamshire","Nottingham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Derbyshire and Nottinghamshire","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Derbyshire and Nottinghamshire","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Devon","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Dorset and Somerset","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Dorset and Somerset","Somerset CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Dorset and Somerset","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Anglia","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Anglia","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Anglia","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Anglia","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Anglia","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Wales","Cardiff and Vale of Glamorgan","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Wales","Cardiff and Vale of Glamorgan","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Wales","Cardiff and Vale of Glamorgan","HEO","15","[c]","34880","37410"
"Leaver CS","2022","Policy","East Wales","Cardiff and Vale of Glamorgan","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Wales","Cardiff and Vale of Glamorgan","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Wales","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Wales","Powys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Wales","Powys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Eastern Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Eastern Scotland","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Eastern Scotland","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Eastern Scotland","East Lothian and Midlothian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Essex","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Greater Manchester","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Greater Manchester","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Greater Manchester","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Greater Manchester","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
