"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","No function","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Tax","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Tax","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","East of England","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Security","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","London","40","[c]","33660","29080"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","North West (England)","35","[c]","22770","21680"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Other","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Other","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Other","London","10","[c]","[c]","[c]"
