"Status","Year","Age","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Male","Heterosexual / straight","70","[c]","40280","37640"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Female","Heterosexual / straight","50","[c]","39420","36840"
"Leaver Dept.","2022","30-39","Finance","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Male","Heterosexual / straight","50","[c]","42420","37550"
"Leaver Dept.","2022","30-39","Finance","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Female","Heterosexual / straight","95","[c]","38130","33270"
"Leaver Dept.","2022","30-39","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Female","Heterosexual / straight","40","[c]","42550","40690"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","Female","Heterosexual / straight","40","[c]","63590","51300"
"Leaver Dept.","2022","30-39","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Delivery","Female","Heterosexual / straight","1070","[c]","32070","27570"
"Leaver Dept.","2022","30-39","Operational Delivery","Female","LGBO","60","[c]","33110","27570"
"Leaver Dept.","2022","30-39","Operational Delivery","Female","Undeclared","105","[c]","37470","33950"
"Leaver Dept.","2022","30-39","Operational Delivery","Female","Unknown","190","[c]","30390","27570"
"Leaver Dept.","2022","30-39","Operational Delivery","Male","Heterosexual / straight","680","[c]","30940","27570"
"Leaver Dept.","2022","30-39","Operational Delivery","Male","LGBO","70","[c]","31990","27570"
"Leaver Dept.","2022","30-39","Operational Delivery","Male","Undeclared","80","[c]","34050","30200"
"Leaver Dept.","2022","30-39","Operational Delivery","Male","Unknown","135","[c]","32150","27570"
"Leaver Dept.","2022","30-39","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","Female","Heterosexual / straight","65","[c]","31420","27570"
"Leaver Dept.","2022","30-39","Other","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","Male","Heterosexual / straight","70","[c]","31120","27570"
"Leaver Dept.","2022","30-39","Other","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Policy","Female","Heterosexual / straight","245","[c]","46680","45200"
"Leaver Dept.","2022","30-39","Policy","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Policy","Female","Undeclared","70","[c]","45750","42190"
"Leaver Dept.","2022","30-39","Policy","Female","Unknown","45","[c]","48380","51900"
"Leaver Dept.","2022","30-39","Policy","Male","Heterosexual / straight","235","[c]","48730","50640"
"Leaver Dept.","2022","30-39","Policy","Male","LGBO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Policy","Male","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Policy","Male","Unknown","60","[c]","46370","44510"
"Leaver Dept.","2022","30-39","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Female","Heterosexual / straight","55","[c]","38800","39030"
"Leaver Dept.","2022","30-39","Project Delivery","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Male","Heterosexual / straight","50","[c]","41150","39040"
"Leaver Dept.","2022","30-39","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","Female","Heterosexual / straight","290","[c]","37050","36330"
"Leaver Dept.","2022","30-39","Science and Engineering","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","Female","Undeclared","50","[c]","37330","38940"
"Leaver Dept.","2022","30-39","Science and Engineering","Female","Unknown","45","[c]","35520","36690"
"Leaver Dept.","2022","30-39","Science and Engineering","Male","Heterosexual / straight","120","[c]","35990","36330"
"Leaver Dept.","2022","30-39","Science and Engineering","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","Heterosexual / straight","225","[c]","48300","54650"
"Leaver Dept.","2022","30-39","Unknown","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","Unknown","415","[c]","43400","35880"
"Leaver Dept.","2022","30-39","Unknown","Male","Heterosexual / straight","180","[c]","46030","43360"
"Leaver Dept.","2022","30-39","Unknown","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Male","Unknown","405","[c]","42270","33250"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Female","Heterosexual / straight","40","[c]","46520","45120"
"Leaver Dept.","2022","40-49","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
