"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","UK Statistics Authority","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","G6/G7","Female","35","[c]","59340","57400"
"Leaver CS","2022","50-59","Attorney General's Departments","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","G6/G7","Male","35","[c]","67360","65380"
"Leaver CS","2022","50-59","Cabinet Office","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","EO","Male","80","[c]","27220","26410"
"Leaver CS","2022","50-59","Department for Transport","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","AA/AO","Female","380","[c]","21250","21260"
"Leaver CS","2022","50-59","Department for Work and Pensions","AA/AO","Male","185","[c]","21460","21260"
"Leaver CS","2022","50-59","Department for Work and Pensions","EO","Female","655","[c]","28020","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions","EO","Male","300","[c]","28030","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions","G6/G7","Female","30","[c]","55570","52170"
"Leaver CS","2022","50-59","Department for Work and Pensions","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","SEO/HEO","Female","110","[c]","36310","34290"
"Leaver CS","2022","50-59","Department for Work and Pensions","SEO/HEO","Male","80","[c]","38340","36910"
"Leaver CS","2022","50-59","Department of Health and Social Care","AA/AO","Female","30","[c]","21260","20440"
"Leaver CS","2022","50-59","Department of Health and Social Care","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","EO","Female","55","[c]","26240","25720"
"Leaver CS","2022","50-59","Department of Health and Social Care","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","G6/G7","Female","170","[c]","58660","54760"
"Leaver CS","2022","50-59","Department of Health and Social Care","G6/G7","Male","60","[c]","59680","58770"
"Leaver CS","2022","50-59","Department of Health and Social Care","SCS level","Female","45","[c]","1e+05","101430"
"Leaver CS","2022","50-59","Department of Health and Social Care","SCS level","Male","35","[c]","100830","101780"
"Leaver CS","2022","50-59","Department of Health and Social Care","SEO/HEO","Female","160","[c]","38160","39030"
"Leaver CS","2022","50-59","Department of Health and Social Care","SEO/HEO","Male","70","[c]","36390","36330"
"Leaver CS","2022","50-59","Department of Health and Social Care","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","AA/AO","Female","390","[c]","21960","22010"
"Leaver CS","2022","50-59","HM Revenue and Customs","AA/AO","Male","160","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","EO","Female","125","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","EO","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","G6/G7","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","G6/G7","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","SEO/HEO","Female","95","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","SEO/HEO","Male","80","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","AA/AO","Female","50","[c]","21890","21680"
"Leaver CS","2022","50-59","Home Office","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","EO","Female","70","[c]","27110","27240"
"Leaver CS","2022","50-59","Home Office","EO","Male","140","[c]","28620","27370"
"Leaver CS","2022","50-59","Home Office","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","SEO/HEO","Female","55","[c]","36880","37430"
"Leaver CS","2022","50-59","Home Office","SEO/HEO","Male","40","[c]","36610","35050"
"Leaver CS","2022","50-59","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","AA/AO","Female","140","[c]","21890","21170"
"Leaver CS","2022","50-59","Ministry of Defence","AA/AO","Male","230","[c]","25860","21170"
"Leaver CS","2022","50-59","Ministry of Defence","EO","Female","60","[c]","27110","26670"
"Leaver CS","2022","50-59","Ministry of Defence","EO","Male","90","[c]","30020","27320"
"Leaver CS","2022","50-59","Ministry of Defence","G6/G7","Female","40","[c]","61390","54550"
"Leaver CS","2022","50-59","Ministry of Defence","G6/G7","Male","80","[c]","60380","57490"
"Leaver CS","2022","50-59","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","SEO/HEO","Female","100","[c]","38430","38070"
"Leaver CS","2022","50-59","Ministry of Defence","SEO/HEO","Male","195","[c]","38310","38070"
"Leaver CS","2022","50-59","Ministry of Defence","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","Unknown","Male","50","[c]","39190","36390"
"Leaver CS","2022","50-59","Ministry of Justice","AA/AO","Female","415","[c]","20620","20970"
"Leaver CS","2022","50-59","Ministry of Justice","AA/AO","Male","440","[c]","20740","20970"
"Leaver CS","2022","50-59","Ministry of Justice","EO","Female","80","[c]","25400","25120"
"Leaver CS","2022","50-59","Ministry of Justice","EO","Male","105","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","SEO/HEO","Female","75","[c]","38950","38210"
"Leaver CS","2022","50-59","Ministry of Justice","SEO/HEO","Male","95","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","Unknown","Female","200","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","Unknown","Male","90","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","SEO/HEO","Male","30","[c]","45800","45480"
"Leaver CS","2022","50-59","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
