"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Outside London","15","15","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Outer London - East and North East","London","10","10","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Inner London - West","London","20","20","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","West Midlands","Outside London","20","20","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
