"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department of Health and Social Care","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Cambridgeshire CC","Female","95","[c]","41110","37450"
"Leaver CS","2022","Department of Health and Social Care","East of England","Cambridgeshire CC","Male","35","[c]","44350","37470"
"Leaver CS","2022","Department of Health and Social Care","East of England","Heart of Essex","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Heart of Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Hertfordshire CC","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Hertfordshire CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Barnet","Female","85","[c]","38420","32650"
"Leaver CS","2022","Department of Health and Social Care","London","Barnet","Male","55","[c]","36910","32330"
"Leaver CS","2022","Department of Health and Social Care","London","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Lambeth","Female","455","[c]","41410","38200"
"Leaver CS","2022","Department of Health and Social Care","London","Lambeth","Male","185","[c]","47900","40070"
"Leaver CS","2022","Department of Health and Social Care","London","Lewisham and Southwark","Female","150","[c]","50550","47130"
"Leaver CS","2022","Department of Health and Social Care","London","Lewisham and Southwark","Male","50","[c]","44550","40320"
"Leaver CS","2022","Department of Health and Social Care","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","London","Tower Hamlets","Female","135","[c]","44160","33460"
"Leaver CS","2022","Department of Health and Social Care","London","Tower Hamlets","Male","85","[c]","57350","53620"
"Leaver CS","2022","Department of Health and Social Care","London","Westminster","Female","345","[c]","46440","40650"
"Leaver CS","2022","Department of Health and Social Care","London","Westminster","Male","240","[c]","50650","47070"
"Leaver CS","2022","Department of Health and Social Care","North East (England)","Tyneside","Female","90","[c]","41170","37320"
"Leaver CS","2022","Department of Health and Social Care","North East (England)","Tyneside","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","East Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","Liverpool","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","Manchester","Female","55","[c]","43300","36330"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","Manchester","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","East Surrey","Female","35","[c]","49180","45840"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","East Surrey","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","Mid Kent","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","Mid Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","Oxfordshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","Oxfordshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Bristol, City of","Female","55","[c]","44630","40060"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Bristol, City of","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Gloucestershire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Wiltshire","Female","95","[c]","30780","27950"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Wiltshire","Male","60","[c]","31360","23390"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Midlands (England)","Birmingham","Female","115","[c]","43450","37490"
"Leaver CS","2022","Department of Health and Social Care","West Midlands (England)","Birmingham","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","Leeds","Female","250","[c]","32120","28590"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","Leeds","Male","120","[c]","37670","32040"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","York","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","York","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Derby","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Westminster","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Dorset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Dorset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Shropshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Shropshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","Bradford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","London","Westminster","Female","115","[c]","56120","55060"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","London","Westminster","Male","145","[c]","52490","51500"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Scotland","South Lanarkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Scotland","South Lanarkshire","Male","35","[c]","39440","33930"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","South East (England)","Milton Keynes","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","South East (England)","Milton Keynes","Male","35","[c]","41890","37810"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","Leicester","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","Leicester","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","Nottingham","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","Nottingham","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","Peterborough","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","Peterborough","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","Croydon","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","Croydon","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North East (England)","Durham","Female","30","[c]","29170","27130"
"Leaver CS","2022","HM Land Registry","North East (England)","Durham","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","Mid Lancashire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","Mid Lancashire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","Wirral","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","North West (England)","Wirral","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","Dorset","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","Dorset","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","Gloucestershire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","Gloucestershire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","Plymouth","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","South West (England)","Plymouth","Male","40","[c]","38060","38450"
"Leaver CS","2022","HM Land Registry","Wales","Swansea","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wales","Swansea","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","Coventry","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","Coventry","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","Telford and Wrekin","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","Leicester","Female","100","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","Leicester","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","Nottingham","Female","95","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","Nottingham","Male","100","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Midlands (England)","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Southend-on-Sea","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Southend-on-Sea","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Suffolk CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East of England","Suffolk CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","London","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","London","Brent","Male","[c]","[c]","[c]","[c]"
