"Status","Year","Function_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Internal Audit","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","Outside London","Female","30","[c]","32120","25480"
"Leaver CS","2022","Legal","East Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","London","Female","215","[c]","49030","51250"
"Leaver CS","2022","Legal","London","London","Male","135","[c]","53740","53050"
"Leaver CS","2022","Legal","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Outside London","Female","35","[c]","44210","48080"
"Leaver CS","2022","Legal","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Outside London","Female","35","[c]","38530","28540"
"Leaver CS","2022","Legal","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Outside London","Female","30","[c]","38810","28430"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Outside London","Female","825","[c]","27000","26700"
"Leaver CS","2022","No function","East Midlands (England)","Outside London","Male","630","[c]","30250","26740"
"Leaver CS","2022","No function","East of England","Outside London","Female","1015","[c]","31010","27570"
"Leaver CS","2022","No function","East of England","Outside London","Male","835","[c]","31640","27570"
"Leaver CS","2022","No function","London","London","Female","3255","[c]","38300","31060"
"Leaver CS","2022","No function","London","London","Male","2275","[c]","41450","33570"
"Leaver CS","2022","No function","North East (England)","Outside London","Female","720","[c]","27480","22080"
"Leaver CS","2022","No function","North East (England)","Outside London","Male","510","[c]","26030","21260"
"Leaver CS","2022","No function","North West (England)","Outside London","Female","1460","[c]","27590","25000"
"Leaver CS","2022","No function","North West (England)","Outside London","Male","1095","[c]","27490","23690"
"Leaver CS","2022","No function","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Outside London","Female","700","[c]","26140","23780"
"Leaver CS","2022","No function","Scotland","Outside London","Male","650","[c]","29810","27570"
"Leaver CS","2022","No function","South East (England)","Outside London","Female","1510","[c]","28560","27570"
"Leaver CS","2022","No function","South East (England)","Outside London","Male","1345","[c]","30660","27570"
"Leaver CS","2022","No function","South West (England)","Outside London","Female","1155","[c]","29140","27130"
"Leaver CS","2022","No function","South West (England)","Outside London","Male","960","[c]","31460","27570"
"Leaver CS","2022","No function","Unknown","Unknown","Female","455","[c]","22940","21840"
"Leaver CS","2022","No function","Unknown","Unknown","Male","220","[c]","26420","21840"
"Leaver CS","2022","No function","Wales","Outside London","Female","580","[c]","24930","21300"
"Leaver CS","2022","No function","Wales","Outside London","Male","485","[c]","27320","25120"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","Female","1035","[c]","30290","27570"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","Male","730","[c]","30000","27570"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","Female","1115","[c]","29370","27570"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","Male","855","[c]","29980","27570"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","London","Female","100","[c]","51170","45200"
"Leaver CS","2022","Project Delivery","London","London","Male","100","[c]","57330","53970"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","Male","40","[c]","36620","35380"
"Leaver CS","2022","Project Delivery","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","Male","70","[c]","34040","30230"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","Female","65","[c]","32590","29230"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","Male","70","[c]","37250","38010"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","Female","190","[c]","34220","32690"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","Male","425","[c]","37400","35510"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","Male","45","[c]","47280","42370"
"Leaver CS","2022","Property","North East (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","Male","35","[c]","32770","26900"
"Leaver CS","2022","Property","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Outside London","Male","50","[c]","34990","33370"
"Leaver CS","2022","Property","South West (England)","Outside London","Female","40","[c]","28870","22080"
"Leaver CS","2022","Property","South West (England)","Outside London","Male","40","[c]","32640","32000"
"Leaver CS","2022","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","Female","70","[c]","24530","22040"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","Male","45","[c]","33660","29670"
"Leaver CS","2022","Security","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Outside London","Male","60","[c]","38420","39070"
"Leaver CS","2022","Security","London","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","London","Male","75","[c]","34310","31510"
"Leaver CS","2022","Security","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Outside London","Male","85","[c]","35460","39070"
"Leaver CS","2022","Security","South East (England)","Outside London","Female","35","[c]","29760","26670"
"Leaver CS","2022","Security","South East (England)","Outside London","Male","160","[c]","32060","28750"
"Leaver CS","2022","Security","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Outside London","Male","105","[c]","29300","26670"
"Leaver CS","2022","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","Male","55","[c]","32720","33300"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","Female","315","[c]","26160","22080"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","Male","235","[c]","25980","21580"
"Leaver CS","2022","Unknown","East of England","Outside London","Female","240","[c]","26800","24880"
"Leaver CS","2022","Unknown","East of England","Outside London","Male","235","[c]","28610","26670"
"Leaver CS","2022","Unknown","London","London","Female","945","[c]","35590","31060"
"Leaver CS","2022","Unknown","London","London","Male","875","[c]","41620","35050"
"Leaver CS","2022","Unknown","North East (England)","Outside London","Female","645","[c]","24990","21680"
"Leaver CS","2022","Unknown","North East (England)","Outside London","Male","365","[c]","26590","22210"
"Leaver CS","2022","Unknown","North West (England)","Outside London","Female","805","[c]","25320","24880"
"Leaver CS","2022","Unknown","North West (England)","Outside London","Male","660","[c]","28780","24890"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","Female","85","[c]","25430","22230"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","Male","110","[c]","24670","23370"
"Leaver CS","2022","Unknown","Overseas","Overseas","Female","45","[c]","38750","38860"
"Leaver CS","2022","Unknown","Overseas","Overseas","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Outside London","Female","970","[c]","34440","27940"
"Leaver CS","2022","Unknown","Scotland","Outside London","Male","870","[c]","36550","30040"
"Leaver CS","2022","Unknown","South East (England)","Outside London","Female","430","[c]","27970","24250"
"Leaver CS","2022","Unknown","South East (England)","Outside London","Male","510","[c]","28530","26330"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Female","235","[c]","27530","21830"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Male","290","[c]","32040","30370"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","70","[c]","30880","28680"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","270","[c]","36130","33270"
"Leaver CS","2022","Unknown","Wales","Outside London","Female","395","[c]","33260","27370"
"Leaver CS","2022","Unknown","Wales","Outside London","Male","345","[c]","37810","29430"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","Female","300","[c]","26720","24890"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","Male","270","[c]","28320","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Female","455","[c]","26790","24880"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Male","455","[c]","28290","25630"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","London","Female","155","[c]","43300","40640"
"Leaver Dept.","2022","Analysis","London","London","Male","185","[c]","44180","38310"
"Leaver Dept.","2022","Analysis","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","London","Female","80","[c]","46310","42070"
"Leaver Dept.","2022","Commercial","London","London","Male","95","[c]","52810","53860"
"Leaver Dept.","2022","Commercial","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","Female","35","[c]","39020","37430"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","Male","35","[c]","45380","41770"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Outside London","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","London","Female","185","[c]","43110","38600"
"Leaver Dept.","2022","Communications","London","London","Male","145","[c]","45200","40600"
"Leaver Dept.","2022","Communications","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","Female","145","[c]","46430","40270"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","Male","160","[c]","46840","41990"
