"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","White","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Medicine","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Operational Delivery","London","355","[c]","29300","28670"
"Leaver CS","2022","20-29","White","Operational Delivery","Outside London","2510","[c]","23510","21260"
"Leaver CS","2022","20-29","White","Operational Delivery","Unknown","60","[c]","21280","21590"
"Leaver CS","2022","20-29","White","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Operational Research","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Other","London","70","[c]","29210","26950"
"Leaver CS","2022","20-29","White","Other","Outside London","195","[c]","22520","21260"
"Leaver CS","2022","20-29","White","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Policy","London","200","[c]","36650","34020"
"Leaver CS","2022","20-29","White","Policy","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Project Delivery","London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Project Delivery","Outside London","70","[c]","28070","26230"
"Leaver CS","2022","20-29","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Property","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Psychology","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Science and Engineering","London","35","[c]","31000","30460"
"Leaver CS","2022","20-29","White","Science and Engineering","Outside London","235","[c]","26190","26070"
"Leaver CS","2022","20-29","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Security","Outside London","45","[c]","25780","25610"
"Leaver CS","2022","20-29","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Social Research","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Social Research","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Statistics","London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Statistics","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","London","165","[c]","35670","34550"
"Leaver CS","2022","20-29","White","Unknown","Outside London","630","[c]","25680","23230"
"Leaver CS","2022","20-29","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Digital, Data and Technology","London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Digital, Data and Technology","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Legal","London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Medicine","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Operational Delivery","London","115","[c]","32040","31060"
"Leaver CS","2022","30-39","Asian","Operational Delivery","Outside London","170","[c]","25680","26880"
"Leaver CS","2022","30-39","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Other","London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Policy","London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Science and Engineering","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Operational Delivery","London","115","[c]","30000","31060"
"Leaver CS","2022","30-39","Black","Operational Delivery","Outside London","70","[c]","24800","24890"
"Leaver CS","2022","30-39","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Other","London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Operational Delivery","London","50","[c]","34900","31060"
"Leaver CS","2022","30-39","Mixed","Operational Delivery","Outside London","65","[c]","26040","26340"
"Leaver CS","2022","30-39","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
