"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","South West (England)","G7","25","[c]","54390","54200"
"Leaver CS","2022","65+","South West (England)","HEO","65","[c]","34480","33950"
"Leaver CS","2022","65+","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","South West (England)","SEO","55","[c]","42050","40980"
"Leaver CS","2022","65+","South West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","AA","15","[c]","18950","18310"
"Leaver CS","2022","65+","Unknown","AO","25","[c]","22630","21840"
"Leaver CS","2022","65+","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","30","[c]","42710","34160"
"Leaver CS","2022","65+","Wales","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Wales","AO","100","[c]","21690","21260"
"Leaver CS","2022","65+","Wales","EO","80","[c]","27580","27570"
"Leaver CS","2022","65+","Wales","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Wales","G7","15","[c]","61150","60830"
"Leaver CS","2022","65+","Wales","HEO","25","[c]","34380","34290"
"Leaver CS","2022","65+","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Wales","SEO","20","[c]","44190","45540"
"Leaver CS","2022","65+","Wales","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","West Midlands (England)","AA","35","[c]","19090","18630"
"Leaver CS","2022","65+","West Midlands (England)","AO","90","[c]","21520","21170"
"Leaver CS","2022","65+","West Midlands (England)","EO","90","[c]","27280","27570"
"Leaver CS","2022","65+","West Midlands (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","West Midlands (England)","G7","10","[c]","56860","56160"
"Leaver CS","2022","65+","West Midlands (England)","HEO","25","[c]","33180","33300"
"Leaver CS","2022","65+","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","West Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Yorkshire and The Humber","AA","55","[c]","18780","19030"
"Leaver CS","2022","65+","Yorkshire and The Humber","AO","115","[c]","21900","21260"
"Leaver CS","2022","65+","Yorkshire and The Humber","EO","125","[c]","27370","27570"
"Leaver CS","2022","65+","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Yorkshire and The Humber","HEO","40","[c]","33930","33430"
"Leaver CS","2022","65+","Yorkshire and The Humber","SEO","20","[c]","41430","40760"
"Leaver CS","2022","65+","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East Midlands (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East Midlands (England)","AO","70","[c]","20660","20970"
"Leaver Dept.","2022","20-29","East Midlands (England)","EO","55","[c]","25400","25120"
"Leaver Dept.","2022","20-29","East Midlands (England)","HEO","30","[c]","29520","28590"
"Leaver Dept.","2022","20-29","East Midlands (England)","SEO","15","[c]","38630","36620"
"Leaver Dept.","2022","20-29","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East of England","AO","40","[c]","21820","21820"
"Leaver Dept.","2022","20-29","East of England","EO","55","[c]","27050","26670"
"Leaver Dept.","2022","20-29","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East of England","HEO","20","[c]","31350","30460"
"Leaver Dept.","2022","20-29","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East of England","SEO","15","[c]","40830","40330"
"Leaver Dept.","2022","20-29","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AA","45","[c]","21690","22350"
"Leaver Dept.","2022","20-29","London","AO","200","[c]","23920","23780"
"Leaver Dept.","2022","20-29","London","EO","870","[c]","28480","27850"
"Leaver Dept.","2022","20-29","London","G6","25","[c]","62620","64500"
"Leaver Dept.","2022","20-29","London","G7","360","[c]","54250","54110"
"Leaver Dept.","2022","20-29","London","HEO","1580","[c]","33150","33100"
"Leaver Dept.","2022","20-29","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","SEO","485","[c]","40770","40270"
"Leaver Dept.","2022","20-29","London","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North East (England)","AO","120","[c]","21090","21260"
"Leaver Dept.","2022","20-29","North East (England)","EO","85","[c]","26890","27570"
"Leaver Dept.","2022","20-29","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North East (England)","HEO","30","[c]","30430","30600"
"Leaver Dept.","2022","20-29","North East (England)","SEO","10","[c]","37730","36550"
"Leaver Dept.","2022","20-29","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North West (England)","AA","10","[c]","18920","19100"
"Leaver Dept.","2022","20-29","North West (England)","AO","205","[c]","20940","21010"
"Leaver Dept.","2022","20-29","North West (England)","EO","205","[c]","25860","25120"
"Leaver Dept.","2022","20-29","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North West (England)","HEO","85","[c]","30660","30820"
"Leaver Dept.","2022","20-29","North West (England)","SEO","25","[c]","37620","36640"
"Leaver Dept.","2022","20-29","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","AO","130","[c]","21500","21260"
"Leaver Dept.","2022","20-29","Scotland","EO","120","[c]","26750","27570"
"Leaver Dept.","2022","20-29","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","HEO","25","[c]","32400","32000"
"Leaver Dept.","2022","20-29","Scotland","SEO","10","[c]","39660","39640"
"Leaver Dept.","2022","20-29","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South East (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South East (England)","AO","75","[c]","21890","21820"
"Leaver Dept.","2022","20-29","South East (England)","EO","60","[c]","26630","26880"
"Leaver Dept.","2022","20-29","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South East (England)","HEO","55","[c]","30680","30460"
"Leaver Dept.","2022","20-29","South East (England)","SEO","20","[c]","38410","38200"
"Leaver Dept.","2022","20-29","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South West (England)","AA","35","[c]","19200","19100"
"Leaver Dept.","2022","20-29","South West (England)","AO","110","[c]","20950","20620"
"Leaver Dept.","2022","20-29","South West (England)","EO","205","[c]","24490","24100"
"Leaver Dept.","2022","20-29","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South West (England)","HEO","145","[c]","29430","28870"
"Leaver Dept.","2022","20-29","South West (England)","SEO","45","[c]","37060","36330"
"Leaver Dept.","2022","20-29","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","30","[c]","21970","21840"
"Leaver Dept.","2022","20-29","Unknown","EO","40","[c]","27220","27500"
"Leaver Dept.","2022","20-29","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","15","[c]","52970","53380"
"Leaver Dept.","2022","20-29","Unknown","HEO","160","[c]","31940","32000"
"Leaver Dept.","2022","20-29","Unknown","SEO","35","[c]","39390","39370"
"Leaver Dept.","2022","20-29","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Wales","AO","60","[c]","21580","21300"
"Leaver Dept.","2022","20-29","Wales","EO","80","[c]","26850","27570"
"Leaver Dept.","2022","20-29","Wales","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Wales","HEO","55","[c]","31150","30660"
"Leaver Dept.","2022","20-29","Wales","SEO","15","[c]","38000","38340"
"Leaver Dept.","2022","20-29","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","West Midlands (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","West Midlands (England)","AO","130","[c]","20520","20480"
"Leaver Dept.","2022","20-29","West Midlands (England)","EO","145","[c]","25710","25940"
"Leaver Dept.","2022","20-29","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","West Midlands (England)","HEO","40","[c]","30790","30730"
"Leaver Dept.","2022","20-29","West Midlands (England)","SEO","10","[c]","37890","36780"
"Leaver Dept.","2022","20-29","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","AO","105","[c]","20880","21170"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","EO","140","[c]","26220","27570"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","G7","15","[c]","51200","52150"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","HEO","130","[c]","30980","30600"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","SEO","40","[c]","37870","36820"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","AO","35","[c]","20680","20970"
"Leaver Dept.","2022","30-39","East Midlands (England)","EO","55","[c]","25570","26360"
"Leaver Dept.","2022","30-39","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","HEO","40","[c]","30950","30980"
"Leaver Dept.","2022","30-39","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","SEO","15","[c]","40180","40060"
"Leaver Dept.","2022","30-39","East of England","AO","25","[c]","21850","21820"
"Leaver Dept.","2022","30-39","East of England","EO","45","[c]","26370","26350"
"Leaver Dept.","2022","30-39","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East of England","G7","15","[c]","49600","50130"
"Leaver Dept.","2022","30-39","East of England","HEO","40","[c]","32460","31990"
"Leaver Dept.","2022","30-39","East of England","SEO","30","[c]","38570","38200"
"Leaver Dept.","2022","30-39","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AA","10","[c]","22290","22350"
"Leaver Dept.","2022","30-39","London","AO","80","[c]","24280","23940"
"Leaver Dept.","2022","30-39","London","EO","335","[c]","28870","28670"
"Leaver Dept.","2022","30-39","London","G6","290","[c]","67120","65310"
"Leaver Dept.","2022","30-39","London","G7","820","[c]","54520","54290"
"Leaver Dept.","2022","30-39","London","HEO","710","[c]","33690","33350"
"Leaver Dept.","2022","30-39","London","SCS level","110","[c]","80830","75600"
"Leaver Dept.","2022","30-39","London","SEO","655","[c]","41270","40650"
"Leaver Dept.","2022","30-39","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North East (England)","AO","95","[c]","21090","21260"
"Leaver Dept.","2022","30-39","North East (England)","EO","85","[c]","27140","27570"
"Leaver Dept.","2022","30-39","North East (England)","G7","20","[c]","52220","50400"
"Leaver Dept.","2022","30-39","North East (England)","HEO","50","[c]","31360","31990"
"Leaver Dept.","2022","30-39","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North East (England)","SEO","35","[c]","38520","37200"
"Leaver Dept.","2022","30-39","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North West (England)","AA","10","[c]","19060","19100"
"Leaver Dept.","2022","30-39","North West (England)","AO","120","[c]","21230","21260"
"Leaver Dept.","2022","30-39","North West (England)","EO","225","[c]","26140","26670"
"Leaver Dept.","2022","30-39","North West (England)","G6","10","[c]","68070","64050"
"Leaver Dept.","2022","30-39","North West (England)","G7","35","[c]","51500","49860"
"Leaver Dept.","2022","30-39","North West (England)","HEO","95","[c]","31220","30880"
"Leaver Dept.","2022","30-39","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North West (England)","SEO","80","[c]","37990","37460"
"Leaver Dept.","2022","30-39","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scotland","AO","125","[c]","21730","21260"
"Leaver Dept.","2022","30-39","Scotland","EO","160","[c]","26870","27570"
"Leaver Dept.","2022","30-39","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scotland","G7","25","[c]","50820","51050"
"Leaver Dept.","2022","30-39","Scotland","HEO","55","[c]","33160","31990"
"Leaver Dept.","2022","30-39","Scotland","SEO","25","[c]","41040","39810"
"Leaver Dept.","2022","30-39","South East (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South East (England)","AO","30","[c]","21950","21490"
"Leaver Dept.","2022","30-39","South East (England)","EO","65","[c]","27550","27220"
"Leaver Dept.","2022","30-39","South East (England)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South East (England)","G7","25","[c]","51660","50750"
"Leaver Dept.","2022","30-39","South East (England)","HEO","40","[c]","33310","31920"
"Leaver Dept.","2022","30-39","South East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South East (England)","SEO","60","[c]","39890","39400"
"Leaver Dept.","2022","30-39","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South West (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South West (England)","AO","55","[c]","21260","21170"
"Leaver Dept.","2022","30-39","South West (England)","EO","70","[c]","25250","25310"
"Leaver Dept.","2022","30-39","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South West (England)","G7","80","[c]","51330","51060"
"Leaver Dept.","2022","30-39","South West (England)","HEO","165","[c]","30540","29960"
"Leaver Dept.","2022","30-39","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South West (England)","SEO","165","[c]","39000","38020"
"Leaver Dept.","2022","30-39","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AO","25","[c]","21700","21840"
"Leaver Dept.","2022","30-39","Unknown","EO","30","[c]","27250","27500"
"Leaver Dept.","2022","30-39","Unknown","G6","25","[c]","66060","64500"
"Leaver Dept.","2022","30-39","Unknown","G7","30","[c]","55370","54700"
"Leaver Dept.","2022","30-39","Unknown","HEO","65","[c]","32370","32000"
"Leaver Dept.","2022","30-39","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO","20","[c]","39360","39040"
"Leaver Dept.","2022","30-39","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","AO","35","[c]","21220","21260"
"Leaver Dept.","2022","30-39","Wales","EO","80","[c]","26820","27570"
"Leaver Dept.","2022","30-39","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","G7","30","[c]","53160","51540"
"Leaver Dept.","2022","30-39","Wales","HEO","60","[c]","32640","31990"
"Leaver Dept.","2022","30-39","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","SEO","35","[c]","39130","38650"
"Leaver Dept.","2022","30-39","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","AO","80","[c]","20850","20970"
"Leaver Dept.","2022","30-39","West Midlands (England)","EO","150","[c]","26140","27570"
"Leaver Dept.","2022","30-39","West Midlands (England)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","G7","20","[c]","52260","49920"
"Leaver Dept.","2022","30-39","West Midlands (England)","HEO","65","[c]","31640","30970"
"Leaver Dept.","2022","30-39","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","SEO","50","[c]","38790","38190"
"Leaver Dept.","2022","30-39","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","AO","45","[c]","21050","21220"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","EO","105","[c]","26650","27570"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","G6","15","[c]","68550","68180"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","G7","70","[c]","52540","51380"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","HEO","105","[c]","31020","30880"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","SEO","100","[c]","37990","37200"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","AO","30","[c]","20680","20970"
"Leaver Dept.","2022","40-49","East Midlands (England)","EO","35","[c]","25840","26670"
"Leaver Dept.","2022","40-49","East Midlands (England)","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","G7","15","[c]","51060","49970"
"Leaver Dept.","2022","40-49","East Midlands (England)","HEO","40","[c]","31880","31990"
"Leaver Dept.","2022","40-49","East Midlands (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","SEO","25","[c]","38290","38150"
"Leaver Dept.","2022","40-49","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","AO","20","[c]","21660","21820"
"Leaver Dept.","2022","40-49","East of England","EO","40","[c]","27470","27570"
"Leaver Dept.","2022","40-49","East of England","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","G7","20","[c]","51900","51940"
"Leaver Dept.","2022","40-49","East of England","HEO","30","[c]","32090","33120"
"Leaver Dept.","2022","40-49","East of England","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","SEO","30","[c]","39980","40060"
"Leaver Dept.","2022","40-49","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AO","65","[c]","23670","23780"
"Leaver Dept.","2022","40-49","London","EO","180","[c]","28800","28650"
"Leaver Dept.","2022","40-49","London","G6","300","[c]","68510","66870"
"Leaver Dept.","2022","40-49","London","G7","530","[c]","55420","54440"
"Leaver Dept.","2022","40-49","London","HEO","250","[c]","34220","34020"
"Leaver Dept.","2022","40-49","London","SCS level","235","[c]","89900","85680"
"Leaver Dept.","2022","40-49","London","SEO","370","[c]","41310","40980"
"Leaver Dept.","2022","40-49","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","AO","80","[c]","21210","21260"
"Leaver Dept.","2022","40-49","North East (England)","EO","55","[c]","26950","27570"
"Leaver Dept.","2022","40-49","North East (England)","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","G7","30","[c]","51120","50820"
"Leaver Dept.","2022","40-49","North East (England)","HEO","40","[c]","31710","31990"
"Leaver Dept.","2022","40-49","North East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","SEO","35","[c]","39160","37960"
"Leaver Dept.","2022","40-49","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North West (England)","AO","65","[c]","21350","21260"
"Leaver Dept.","2022","40-49","North West (England)","EO","150","[c]","26670","27570"
"Leaver Dept.","2022","40-49","North West (England)","G6","25","[c]","68720","64540"
"Leaver Dept.","2022","40-49","North West (England)","G7","60","[c]","51110","50370"
"Leaver Dept.","2022","40-49","North West (England)","HEO","90","[c]","31770","31990"
"Leaver Dept.","2022","40-49","North West (England)","SCS level","10","[c]","101180","99900"
"Leaver Dept.","2022","40-49","North West (England)","SEO","85","[c]","39410","38110"
"Leaver Dept.","2022","40-49","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","AO","85","[c]","21880","21260"
"Leaver Dept.","2022","40-49","Scotland","EO","125","[c]","27070","27570"
"Leaver Dept.","2022","40-49","Scotland","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","G7","15","[c]","53700","52410"
"Leaver Dept.","2022","40-49","Scotland","HEO","40","[c]","32900","33250"
"Leaver Dept.","2022","40-49","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","SEO","30","[c]","43000","42440"
"Leaver Dept.","2022","40-49","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South East (England)","AO","25","[c]","23020","21820"
"Leaver Dept.","2022","40-49","South East (England)","EO","65","[c]","27450","27570"
"Leaver Dept.","2022","40-49","South East (England)","G6","20","[c]","69120","65860"
"Leaver Dept.","2022","40-49","South East (England)","G7","60","[c]","54320","52330"
"Leaver Dept.","2022","40-49","South East (England)","HEO","40","[c]","32620","31420"
"Leaver Dept.","2022","40-49","South East (England)","SCS level","10","[c]","96830","97130"
"Leaver Dept.","2022","40-49","South East (England)","SEO","55","[c]","40450","40070"
"Leaver Dept.","2022","40-49","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South West (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South West (England)","AO","45","[c]","21090","21100"
"Leaver Dept.","2022","40-49","South West (England)","EO","70","[c]","26280","26710"
"Leaver Dept.","2022","40-49","South West (England)","G6","35","[c]","70930","67220"
"Leaver Dept.","2022","40-49","South West (England)","G7","110","[c]","52330","50780"
"Leaver Dept.","2022","40-49","South West (England)","HEO","95","[c]","31550","31020"
"Leaver Dept.","2022","40-49","South West (England)","SCS level","15","[c]","92550","96550"
