"Status","Year","Disability","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Asian","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","70","[c]","37160","33330"
"Leaver CS","2022","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East of England","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","London","95","[c]","44820","40790"
"Leaver CS","2022","Unknown","Undeclared","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Scotland","35","[c]","35640","35000"
"Leaver CS","2022","Unknown","Undeclared","South East (England)","60","[c]","26420","21010"
"Leaver CS","2022","Unknown","Undeclared","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Wales","60","[c]","27130","23050"
"Leaver CS","2022","Unknown","Undeclared","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Midlands (England)","405","[c]","24590","21260"
"Leaver CS","2022","Unknown","Unknown","East of England","325","[c]","28120","26130"
"Leaver CS","2022","Unknown","Unknown","London","2105","[c]","39530","31880"
"Leaver CS","2022","Unknown","Unknown","North East (England)","460","[c]","26750","22010"
"Leaver CS","2022","Unknown","Unknown","North West (England)","730","[c]","27610","24880"
"Leaver CS","2022","Unknown","Unknown","Northern Ireland","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","35","[c]","44300","41600"
"Leaver CS","2022","Unknown","Unknown","Scotland","955","[c]","31490","27230"
"Leaver CS","2022","Unknown","Unknown","South East (England)","620","[c]","28500","24880"
"Leaver CS","2022","Unknown","Unknown","South West (England)","525","[c]","28650","25000"
"Leaver CS","2022","Unknown","Unknown","Unknown","680","[c]","35400","31990"
"Leaver CS","2022","Unknown","Unknown","Wales","330","[c]","28020","24140"
"Leaver CS","2022","Unknown","Unknown","West Midlands (England)","460","[c]","26750","21840"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","665","[c]","30600","26300"
"Leaver CS","2022","Unknown","White","East Midlands (England)","70","[c]","33030","26900"
"Leaver CS","2022","Unknown","White","East of England","130","[c]","39970","37850"
"Leaver CS","2022","Unknown","White","London","435","[c]","48460","41650"
"Leaver CS","2022","Unknown","White","North East (England)","110","[c]","37220","30950"
"Leaver CS","2022","Unknown","White","North West (England)","195","[c]","36160","33420"
"Leaver CS","2022","Unknown","White","Northern Ireland","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Scotland","290","[c]","35860","33560"
"Leaver CS","2022","Unknown","White","South East (England)","215","[c]","29870","23770"
"Leaver CS","2022","Unknown","White","South West (England)","190","[c]","36790","33300"
"Leaver CS","2022","Unknown","White","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wales","85","[c]","34210","27570"
"Leaver CS","2022","Unknown","White","West Midlands (England)","120","[c]","45950","39030"
"Leaver CS","2022","Unknown","White","Yorkshire and The Humber","150","[c]","34040","32100"
"Leaver Dept.","2022","Declared disabled","Asian","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","London","95","[c]","36640","33200"
"Leaver Dept.","2022","Declared disabled","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","London","55","[c]","35490","33170"
"Leaver Dept.","2022","Declared disabled","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","East Midlands (England)","50","[c]","30030","27570"
"Leaver Dept.","2022","Declared disabled","White","East of England","35","[c]","31850","27570"
"Leaver Dept.","2022","Declared disabled","White","London","465","[c]","44140","39600"
"Leaver Dept.","2022","Declared disabled","White","North East (England)","80","[c]","30190","27570"
"Leaver Dept.","2022","Declared disabled","White","North West (England)","170","[c]","32290","27830"
"Leaver Dept.","2022","Declared disabled","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Scotland","105","[c]","27820","27570"
"Leaver Dept.","2022","Declared disabled","White","South East (England)","70","[c]","37080","30460"
"Leaver Dept.","2022","Declared disabled","White","South West (England)","135","[c]","33540","29290"
"Leaver Dept.","2022","Declared disabled","White","Unknown","30","[c]","33740","32000"
"Leaver Dept.","2022","Declared disabled","White","Wales","60","[c]","30920","27570"
"Leaver Dept.","2022","Declared disabled","White","West Midlands (England)","75","[c]","32960","27570"
"Leaver Dept.","2022","Declared disabled","White","Yorkshire and The Humber","100","[c]","34720","31990"
"Leaver Dept.","2022","Declared non-disabled","Asian","East Midlands (England)","55","[c]","30910","26340"
"Leaver Dept.","2022","Declared non-disabled","Asian","East of England","40","[c]","35630","29290"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","1010","[c]","39350","33300"
"Leaver Dept.","2022","Declared non-disabled","Asian","North East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North West (England)","155","[c]","28090","26510"
"Leaver Dept.","2022","Declared non-disabled","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Scotland","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South East (England)","55","[c]","34410","29290"
"Leaver Dept.","2022","Declared non-disabled","Asian","South West (England)","85","[c]","36410","29000"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Midlands (England)","250","[c]","27910","25120"
"Leaver Dept.","2022","Declared non-disabled","Asian","Yorkshire and The Humber","130","[c]","32090","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","East Midlands (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East of England","35","[c]","33570","30460"
"Leaver Dept.","2022","Declared non-disabled","Black","London","610","[c]","36530","32330"
"Leaver Dept.","2022","Declared non-disabled","Black","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North West (England)","65","[c]","29640","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South West (England)","45","[c]","35280","34860"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","West Midlands (England)","75","[c]","28720","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","Yorkshire and The Humber","30","[c]","33090","28970"
"Leaver Dept.","2022","Declared non-disabled","Mixed","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","275","[c]","40880","36750"
"Leaver Dept.","2022","Declared non-disabled","Mixed","North East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","North West (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","South West (England)","40","[c]","33050","30470"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","65","[c]","44040","40020"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","130","[c]","41980","36950"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South East (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South West (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","110","[c]","49490","45200"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","East Midlands (England)","295","[c]","32260","27570"
"Leaver Dept.","2022","Declared non-disabled","White","East of England","325","[c]","36870","30460"
"Leaver Dept.","2022","Declared non-disabled","White","London","3805","[c]","46780","40680"
"Leaver Dept.","2022","Declared non-disabled","White","North East (England)","575","[c]","31300","27570"
"Leaver Dept.","2022","Declared non-disabled","White","North West (England)","1050","[c]","32330","27570"
"Leaver Dept.","2022","Declared non-disabled","White","Northern Ireland","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Scotland","745","[c]","29750","27570"
"Leaver Dept.","2022","Declared non-disabled","White","South East (England)","525","[c]","37920","31690"
"Leaver Dept.","2022","Declared non-disabled","White","South West (England)","1240","[c]","35480","30010"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","235","[c]","38460","33250"
"Leaver Dept.","2022","Declared non-disabled","White","Wales","390","[c]","33860","27570"
"Leaver Dept.","2022","Declared non-disabled","White","West Midlands (England)","470","[c]","35380","28590"
"Leaver Dept.","2022","Declared non-disabled","White","Yorkshire and The Humber","680","[c]","37370","32170"
"Leaver Dept.","2022","Undeclared","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","40","[c]","35720","32330"
"Leaver Dept.","2022","Undeclared","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Scotland","[c]","[c]","[c]","[c]"
